b1,b2,b3,b4,b5,b6,b7,b8,b9,batters_home,key,pitching,runs_scored
110.32843152418657,98.16966372223452,125.47,120.72,102.70496572118614,98.54899296884042,93.1570147188052,70.15219014835851,79.09217591448169,0,2018/08/27/tormlb-balmlb-1,692.82,0
86.77268228134773,87.4,98.88,51.09,87.69,70.77203367402761,79.57951358187063,80.74113444835436,62.77518272690807,1,2018/08/27/tormlb-balmlb-1,600.255,7
117.23178085533813,104.39,134.32,128.89,149.0607672585356,119.01663252004204,81.1284088155657,74.98901497565323,-20.0,0,2018/08/27/wasmlb-phimlb-1,605.007,5
85.30802445483383,130.57,104.83,134.5126511286781,104.44,108.14,112.3,110.39,-20.0,1,2018/08/27/wasmlb-phimlb-1,548.1809999999999,3
66.88,85.38981887168352,105.11,94.38337236544425,100.26,96.62888772434583,71.7028024697777,93.73611523796772,-20.0,0,2018/08/27/nynmlb-chnmlb-1,645.003,4
120.97953782688009,138.78,126.13,130.11,103.74,108.62,113.04,-20.0,95.56124583405241,1,2018/08/27/nynmlb-chnmlb-1,557.9820000000001,7
83.51072241411786,141.67,127.47,139.04,106.81,110.19,90.59,71.39865674847442,81.63535202699649,0,2018/08/27/oakmlb-houmlb-1,531.351,4
104.92,147.06,135.98,108.21704713304422,101.08,118.39714346114509,98.46,93.98,75.43559914979402,1,2018/08/27/oakmlb-houmlb-1,633.9150000000001,11
123.36,104.02,124.75,160.78,136.59,104.77767089875313,101.59,98.83313955664076,59.449126895890466,0,2018/08/27/colmlb-anamlb-1,619.9403726435916,7
84.66,76.76797746511843,186.84,131.56446527564376,87.84,105.15,60.18261646697548,76.12306591249373,69.58680155207072,1,2018/08/27/colmlb-anamlb-1,556.7940000000001,10
94.74,124.57,143.18,155.09,118.85296088799255,96.57361878738087,98.33,82.94182112500661,-20.0,0,2018/08/27/arimlb-sfnmlb-1,647.874,0
110.49,94.09505291918728,85.7,85.10507433715443,76.40719224306919,91.74,68.22138663567361,80.40755361869371,-20.0,1,2018/08/27/arimlb-sfnmlb-1,529.0740000000001,2
86.89,98.48992774463957,89.50809665278254,99.64958230829731,106.8,116.06779677854514,88.72,88.7,69.91227785658722,0,2018/08/28/chamlb-nyamlb-1,616.095,4
94.55,134.93,128.67,129.74,107.37639307887777,121.36890849939869,89.2393713619751,89.24746972336105,81.72408179967758,1,2018/08/28/chamlb-nyamlb-1,657.081,5
89.84821876797432,76.7289857955201,118.77,102.68106631128401,84.79,104.46,93.54897373511291,97.83433404855765,99.9807566495779,0,2018/08/28/tormlb-balmlb-1,666.2880000000001,5
90.91,64.6176571850576,90.59,98.7,50.94,70.18404651703146,79.10904280196847,64.76123181409035,62.350592690372544,1,2018/08/28/tormlb-balmlb-1,642.7479719869872,12
116.40749023668215,103.43,133.96,128.53,151.22165628520912,119.57550654051687,82.71587214615383,75.97283987007785,-20.0,0,2018/08/28/wasmlb-phimlb-1,566.397,5
104.28,133.41,103.82,105.4,107.21,109.13,63.3,82.60117408192059,-20.0,1,2018/08/28/wasmlb-phimlb-1,524.2230000000001,4
78.19189188074691,108.4,122.15,95.36,104.44,73.95555157567843,77.24,65.04622216240439,54.474378487408636,0,2018/08/28/miamlb-bosmlb-1,614.808,7
179.74,135.0,109.77,186.24,136.11,76.79,90.6,63.48163223946642,89.84,1,2018/08/28/miamlb-bosmlb-1,614.016,8
129.52,143.45,138.26,117.96,106.30693118563148,107.65,70.30632724621685,50.925360661652114,-20.0,0,2018/08/28/milmlb-cinmlb-1,613.125,7
66.07,98.0,125.58,142.88,111.16247418650856,95.54147086845734,89.02,97.81745176423996,-20.0,1,2018/08/28/milmlb-cinmlb-1,619.5600000000001,9
99.38,75.79801399022982,115.51,97.42182797072506,102.73,106.35643285248122,89.88253082518769,98.28944817693113,81.94315050648619,0,2018/08/28/minmlb-clemlb-1,543.9240000000001,1
140.74,123.55,168.84,113.53,103.96,106.84986046423391,85.27,99.27608825168151,68.90883577561387,1,2018/08/28/minmlb-clemlb-1,609.4620000000001,8
108.52,102.02,98.09647678079418,97.13,67.22868080696564,90.6194755339707,82.21135332481803,67.52128078598723,-20.0,0,2018/08/28/tbamlb-atlmlb-1,630.549,5
146.4993169812055,82.63,145.17,125.48,113.19,101.33472845559834,107.44,80.27,-20.0,1,2018/08/28/tbamlb-atlmlb-1,589.545,9
112.7638138203356,140.7134375647929,145.45,151.58,97.29,120.0,113.61,92.97565721488169,101.7,0,2018/08/28/lanmlb-texmlb-1,699.8211693997257,8
143.71,126.25,90.17083675369658,110.59,96.94921293409183,115.33,125.52,110.6465813831833,94.1454022918065,1,2018/08/28/lanmlb-texmlb-1,552.438,4
81.44739283961852,144.3,125.68,137.93,105.98,109.6,91.65,82.3679431500083,71.2575192246311,0,2018/08/28/oakmlb-houmlb-1,560.5559999999999,4
106.5,150.99,137.48,106.27411476246829,104.36,122.49822469185484,94.93,93.39,75.01834225422414,1,2018/08/28/oakmlb-houmlb-1,662.6250000000001,3
95.72,89.37,128.13,71.49,85.01762913310205,91.78,77.6960417616692,56.60715555950928,63.25068329530354,0,2018/08/28/detmlb-kcamlb-1,607.284,2
124.37,84.28,88.69,85.14517130236591,60.873261078188676,65.77874579079219,52.29,68.13018252977722,70.19710400655427,1,2018/08/28/detmlb-kcamlb-1,624.609,6
107.17,109.07227460768793,119.37,125.11408658305521,108.79,102.26,93.61,68.88925006461353,-20.0,0,2018/08/28/pitmlb-slnmlb-1,553.23,2
153.68,103.58,123.86,95.22222760227308,95.9110792103534,109.68747755919478,103.34669363838982,77.13300556682827,-20.0,1,2018/08/28/pitmlb-slnmlb-1,641.538,5
123.78,108.23,126.34,158.05,136.24,94.24,100.33,91.71366872877077,92.61935595792906,0,2018/08/28/colmlb-anamlb-1,570.6538365600603,3
88.05,75.4844673138768,189.58,86.72,102.97,79.17079981875433,75.9738802041052,74.09489466235851,70.50054852164223,1,2018/08/28/colmlb-anamlb-1,618.174,2
131.31,113.76136430973858,110.37,138.53,117.92,76.35,79.27620973953793,69.77,-20.0,0,2018/08/28/seamlb-sdnmlb-1,654.4848593365167,1
82.19943517821076,87.44,109.26571753560759,85.71,107.17354327188026,80.91487301982417,77.53,88.53742018386788,-20.0,1,2018/08/28/seamlb-sdnmlb-1,644.013,2
97.79,119.53911907500868,153.93,123.88,97.25469919747994,96.42,97.53,60.90244919584028,-20.0,0,2018/08/28/arimlb-sfnmlb-1,624.411,0
111.24,78.86357430950137,83.91,110.42,91.51,93.80124632744602,82.54040720283614,83.28221476539856,-20.0,1,2018/08/28/arimlb-sfnmlb-1,602.73,1
70.16,93.57301659491863,86.90135338254673,78.26178080756597,101.03,90.95087915552458,136.13,95.3616850984878,-20.0,0,2018/08/29/nynmlb-chnmlb-1,555.6574978868069,1
111.91,99.08,132.21,132.25,93.11687854678108,107.54,83.22882674235319,-20.0,108.82,1,2018/08/29/nynmlb-chnmlb-1,642.4290000000001,2
90.99,141.5,126.12,137.01,107.74,107.95,97.29374997483582,85.05284563349949,83.05157733487289,0,2018/08/29/oakmlb-houmlb-1,606.492,4
107.01,151.72,135.29,106.6,121.82948082552723,93.07,93.24,85.30416237659719,102.86105529208099,1,2018/08/29/oakmlb-houmlb-1,575.406,5
95.18,87.48,126.24,90.05,77.55444126299666,57.636157079770435,63.709164366094534,65.68091745900945,49.83647710613028,0,2018/08/29/detmlb-kcamlb-1,641.538,2
124.8,85.01,91.9126705354548,97.00201234797916,69.941470126469,84.5339271168509,73.64288560807984,65.99944334728204,55.24818022708861,1,2018/08/29/detmlb-kcamlb-1,623.4209999999999,9
130.61,112.01,111.24090590477695,139.36,90.35,74.87,81.0465276358091,76.99174784913231,-20.0,0,2018/08/29/seamlb-sdnmlb-1,583.029,3
76.41,85.35817142857142,110.80927386210286,84.29,107.01950181615317,79.29663949505289,89.9275729482764,74.64,-20.0,1,2018/08/29/seamlb-sdnmlb-1,643.8756282929617,8
78.78355075302122,109.74,123.9,98.78,102.99,74.78424796656299,76.17,72.27752058198054,66.37981926400714,0,2018/08/29/miamlb-bosmlb-1,587.187,6
180.9,134.24,126.92746386657512,186.28,136.72,79.4,91.6,56.46065317065954,92.05,1,2018/08/29/miamlb-bosmlb-1,615.6,14
69.56,76.61379765106666,88.60043164730591,79.54664087873556,106.68,88.25,98.89773407197477,64.55413603276953,87.31,0,2018/08/29/chamlb-nyamlb-1,614.214,4
95.12,134.21,130.68,130.57,83.8795910490685,123.40192010856221,86.7311799655733,90.2211723441115,80.00095398000316,1,2018/08/29/chamlb-nyamlb-1,676.0889999999999,1
98.92316980568948,88.78130105658983,120.47,124.06,108.63274789255271,85.34,93.1322567686715,95.45867961665537,76.71922952303578,0,2018/08/29/tormlb-balmlb-1,642.4290000000001,5
93.0,69.3860097015332,92.41,101.48,53.85,72.71899912617836,81.26925340332158,62.70674752806713,69.29126714943783,1,2018/08/29/tormlb-balmlb-1,669.258,10
115.14189321859104,101.92,132.21,149.69,124.1103507107907,80.55946351053692,73.9123899194497,75.75544581478202,-20.0,0,2018/08/29/wasmlb-phimlb-1,620.352,6
86.18459303844696,131.42,102.68,135.55865026099823,106.61,94.62606482469143,110.11,65.01,-20.0,1,2018/08/29/wasmlb-phimlb-1,643.023,8
129.65,146.31,116.83,105.86762626459308,107.02,83.75,109.17498032290932,84.59524329052286,-20.0,0,2018/08/29/milmlb-cinmlb-1,633.123,13
66.79,101.92,128.57,145.19,109.40618984264236,86.85513594128479,89.67,96.33579666395023,-20.0,1,2018/08/29/milmlb-cinmlb-1,590.949,12
100.75,74.5670830391455,114.82,97.37945164206806,91.47719246270901,103.95326716502264,91.44315052091828,81.3170602091419,76.77858549269143,0,2018/08/29/minmlb-clemlb-1,677.1780000000001,4
142.71,124.79,168.92,115.29,101.41,106.27169638322218,87.14,98.633908137181,66.74959141496336,1,2018/08/29/minmlb-clemlb-1,687.5283951991005,3
89.82635474762691,99.9,102.33,114.64,108.78,85.46749360828541,70.10882974862554,55.45453683217414,-20.0,0,2018/08/29/tbamlb-atlmlb-1,627.183,8
144.72841902848748,87.9,142.79,125.31,112.44,110.56,101.52364463727308,81.27,-20.0,1,2018/08/29/tbamlb-atlmlb-1,605.7508732893145,5
98.9,141.12350826910537,145.19,110.97,96.86599946624472,101.51,105.10036368145248,114.46,118.08,0,2018/08/29/lanmlb-texmlb-1,632.133,3
141.28,125.0,91.2778465775164,109.92,96.29,115.81,91.88104329468383,95.34793773559744,58.04792059844965,1,2018/08/29/lanmlb-texmlb-1,596.0970000000001,1
106.56,106.73988827316008,117.44,127.4388355958947,106.74,103.76,95.24,90.73,-20.0,0,2018/08/29/pitmlb-slnmlb-1,611.739,2
153.46,103.54,126.06,96.70471507623668,94.98298344845509,76.57253176130719,104.20129913777404,84.97932026317488,-20.0,1,2018/08/29/pitmlb-slnmlb-1,669.4559999999998,0
94.89308407248969,117.72818851498195,141.91,154.0,116.64561816229215,98.84,97.23,81.14154109120028,-20.0,0,2018/08/29/arimlb-sfnmlb-1,615.303,3
112.3,79.4295836481648,90.95,84.31039841522441,109.3,93.03994943068442,83.87183098394323,82.57050766071646,-20.0,1,2018/08/29/arimlb-sfnmlb-1,595.3050000000001,1
130.74,153.36,139.15,104.11525493564235,85.55,110.78,86.26613573703337,70.49093839713329,-20.0,0,2018/08/30/milmlb-cinmlb-1,589.7717446735877,2
106.2507516513067,100.26,133.47,97.85331838817592,98.61765042703917,82.01280315835619,60.82126606401936,69.54030995535004,-20.0,1,2018/08/30/milmlb-cinmlb-1,657.4770000000001,1
100.0,75.4119331729911,116.52,95.34550332939465,101.48,97.61822649744656,91.57801800780432,103.50122156037277,80.6861004446517,0,2018/08/30/minmlb-clemlb-1,596.9879999999999,3
141.4,122.84,167.89,116.24,102.29,107.10989348916641,88.27,60.222094194548006,64.59146087416865,1,2018/08/30/minmlb-clemlb-1,619.461,5
93.39,80.78437058419661,124.37,70.91,89.02,56.798938986655436,56.59,63.659428597267855,73.38,0,2018/08/30/detmlb-nyamlb-1,571.941,8
128.53,133.19,129.77,106.38957907040673,124.32,83.04804579129319,72.65238841839744,66.26263184685295,93.45,1,2018/08/30/detmlb-nyamlb-1,669.3570000000001,7
105.39,108.40664385373123,117.99,126.28948077705542,103.16,94.61,90.83,65.30412573485873,-20.0,0,2018/08/30/pitmlb-slnmlb-1,633.816,0
154.24,103.5,126.37,112.65390148080044,94.451396347612,94.99174259589941,74.36392699833445,102.03143703988172,-20.0,1,2018/08/30/pitmlb-slnmlb-1,616.6890000000001,5
120.58656876121034,138.92,132.55,131.3,103.01,110.02,110.89,-20.0,91.08138233517914,0,2018/08/30/chnmlb-atlmlb-1,574.02,5
143.2255255499029,117.28,142.4,124.17,100.25905465994265,110.02,71.44,80.87,-20.0,1,2018/08/30/chnmlb-atlmlb-1,641.835,4
184.8,133.0,184.83,135.27,83.92,94.0714849761375,93.2,55.568011040642155,93.61,0,2018/08/30/bosmlb-chamlb-1,679.0589999999999,9
88.03,96.44702544377184,86.06443332547667,98.60398123722887,87.01,87.48,105.88,79.00826920424464,67.5,1,2018/08/30/bosmlb-chamlb-1,582.336,4
85.78,78.1562102979805,187.58,125.71,132.48177980869534,103.37,58.05485771103295,71.61417784962299,68.49287134945457,0,2018/08/30/anamlb-houmlb-1,530.46,5
108.19,153.71,133.79,103.45,125.95183324821522,101.88,93.35,91.14,73.34466702154992,1,2018/08/30/anamlb-houmlb-1,596.295,2
129.86,115.62,113.02381443051675,138.47,75.11,89.85,101.83632402326462,78.69225426703805,71.24,0,2018/08/30/seamlb-oakmlb-1,658.8629999999999,7
90.19,142.36,127.51,135.52,108.25,107.45,101.0509805303689,86.78351813912252,70.78,1,2018/08/30/seamlb-oakmlb-1,624.906,1
98.11858512240286,115.26344965910305,152.86,142.09,122.84,96.7,98.86,67.29668078881497,-20.0,0,2018/08/30/arimlb-lanmlb-1,588.276,3
97.98,140.7343223956402,145.64,108.71,94.42524749390205,99.67,105.87574700702746,78.70449770349008,-20.0,1,2018/08/30/arimlb-lanmlb-1,590.652,1
125.19,106.17,155.97,136.61,103.18423893033872,128.59,98.93,63.527176498694274,-20.0,0,2018/08/30/colmlb-sdnmlb-1,645.003,2
83.95664125909383,88.37506994285714,110.16344149448099,86.35,108.02458402444151,78.88390770417405,75.69,79.76,-20.0,1,2018/08/30/colmlb-sdnmlb-1,576.792,3
117.16960791019396,136.87,131.44,132.4,97.6,109.87,107.39,-20.0,88.9333781797568,0,2018/08/31/chnmlb-phimlb-1,556.398,1
89.68625529991999,131.53,101.54,135.0024012018545,108.55,102.63,63.18,106.31,-20.0,1,2018/08/31/chnmlb-phimlb-1,638.172,2
94.13,85.7147187655898,124.09,75.24,94.49,59.84410282147011,55.73,64.03,72.51897142857142,0,2018/08/31/detmlb-nyamlb-1,555.111,5
92.97,135.91,128.56,128.95,109.4546863575008,128.96,83.62736055656444,89.95354180501644,79.94909914111214,1,2018/08/31/detmlb-nyamlb-1,620.847,7
133.27,151.57,138.6,117.95,100.71852338273987,109.6,69.61544422179307,49.025035318258325,-20.0,0,2018/08/31/milmlb-wasmlb-1,624.015,4
117.360880230573,102.46,133.31,133.5,152.17,124.66369559526727,79.5737575694653,75.13942952916545,-20.0,1,2018/08/31/milmlb-wasmlb-1,632.727,1
110.08,100.95,105.8370440098184,102.0,94.30507485375765,119.75,67.71718257782359,90.47110208411965,53.4049188123412,0,2018/08/31/tbamlb-clemlb-1,563.922,0
139.59,124.29,167.49,116.61,102.77,105.10047509430636,91.16,98.02627697501984,62.85144064850646,1,2018/08/31/tbamlb-clemlb-1,560.655,3
99.06059013766249,86.06582358167492,120.84,113.38680594363237,87.68,95.18255688967008,95.23366964232993,83.16747830544726,-20.0,0,2018/08/31/tormlb-miamlb-1,654.3090000000001,6
79.37655008911659,108.46,124.9,105.0,99.31,71.74926246653558,76.31328988107671,44.66286257885355,-20.0,1,2018/08/31/tormlb-miamlb-1,658.2690000000001,5
106.92,105.17,116.57,103.48408192377084,106.88,98.92549755497947,75.85889170340909,63.321125008802966,-20.0,0,2018/08/31/pitmlb-atlmlb-1,591.543,3
145.16957954258885,87.55,143.56,122.45,119.13,100.30387652648231,109.45,79.07,-20.0,1,2018/08/31/pitmlb-atlmlb-1,588.375,2
97.84,98.84034646965121,94.8845967681795,96.47311985285893,99.6,98.37324224023668,89.32861485824421,102.31273403897484,82.8886161001199,0,2018/08/31/minmlb-texmlb-1,680.3460000000001,10
140.55,122.72,90.22896795685688,108.83,96.39,116.27,124.08,111.47362068322754,58.162905849013406,1,2018/08/31/minmlb-texmlb-1,667.2489501856812,7
186.83,131.72,184.65,133.59,82.71,66.74545323138507,95.5,56.01136841768457,93.07,0,2018/08/31/bosmlb-chamlb-1,616.1695246483628,1
89.51,97.00952803706544,87.257242428258,97.94216709394294,87.98,106.36,86.49,76.70673290314305,67.04,1,2018/08/31/bosmlb-chamlb-1,599.265,6
87.02,77.27897227750918,186.69,125.03,105.92,132.996198673452,73.9347161591748,71.94060260900515,58.275010702090405,0,2018/08/31/anamlb-houmlb-1,625.3458688780441,3
107.63,152.89,134.82,101.13,129.125283304853,99.99,91.92,90.81,74.0156493342961,1,2018/08/31/anamlb-houmlb-1,642.4290000000001,0
86.08604341025793,93.03,94.36,103.35,53.19,72.15139464870423,79.12731621623392,81.66204888528209,60.258852219489754,0,2018/08/31/balmlb-kcamlb-1,633.222,2
123.6,86.33,72.66533073516885,90.86556758082938,87.02352780349354,87.66587526863412,79.95325621380803,66.25674426826161,71.50064425703674,1,2018/08/31/balmlb-kcamlb-1,672.9209999999999,9
72.92,98.19,130.8,145.76,127.92,97.30778768551549,107.57545097201223,94.65,-20.0,0,2018/08/31/cinmlb-slnmlb-1,636.588,5
153.62,103.47,126.87,111.89999250665323,94.30753976857122,93.15829763412964,104.26997098005918,86.09240760286131,-20.0,1,2018/08/31/cinmlb-slnmlb-1,668.2680000000001,12
131.34,115.42,114.54027244388064,136.26,74.48,90.79,80.56004734050997,76.00991852274845,72.2,0,2018/08/31/seamlb-oakmlb-1,626.292,5
72.94186348538135,140.73,126.89,134.48,105.83,108.78,88.96110520579184,90.79,69.22,1,2018/08/31/seamlb-oakmlb-1,636.093,7
99.25540305459305,112.07602577814859,152.7,142.8,124.26,96.19,99.62,59.402783799605466,-20.0,0,2018/08/31/arimlb-lanmlb-1,541.251,2
111.935993866301,140.8724110609654,148.13,114.74,119.91,149.77,97.43,103.028574784309,-20.0,1,2018/08/31/arimlb-lanmlb-1,565.704,3
122.57,103.11,126.51,154.19,135.55,99.02381704919105,91.15137947232223,90.16605626512285,-20.0,0,2018/08/31/colmlb-sdnmlb-1,661.0787080785768,0
82.5637152828148,86.39577024422856,106.47171255812022,84.17,108.14413098969332,95.19354392376124,78.79031674856486,74.51,-20.0,1,2018/08/31/colmlb-sdnmlb-1,641.241,7
93.44302593285057,92.28087535949172,87.42183656289271,103.6,80.55177764770934,81.74465497159899,137.49,71.87405140704334,-20.0,0,2018/08/31/nynmlb-sfnmlb-1,594.414,0
79.26143652002528,83.49013153505769,82.84,106.92,91.11077604253094,83.52,83.79644443427077,63.87,-20.0,1,2018/08/31/nynmlb-sfnmlb-1,594.711,7
79.79837791852688,87.02016422360849,122.86,76.24,97.06,57.79145261416325,64.30832638527092,63.68,75.40435874285714,0,2018/09/01/detmlb-nyamlb-1,573.3270000000001,1
111.63,134.88,130.5,129.76,97.30931997078586,129.55,108.21729484920273,81.10226641891178,95.71,1,2018/09/01/detmlb-nyamlb-1,623.6233435088153,2
70.82,101.83,78.71855884658481,91.11579977089069,101.54,86.82988377805492,137.64,57.09973341371405,-20.0,0,2018/09/01/nynmlb-sfnmlb-1,602.8290000000001,2
83.37,92.87748862830864,82.88,83.45958497300299,109.68,75.14952935618327,81.47942592730408,79.36081443755671,-20.0,1,2018/09/01/nynmlb-sfnmlb-1,610.353,1
117.30761685744731,138.3,129.99,130.49,130.86265209782331,110.54,83.42439661289251,-20.0,106.16,0,2018/09/01/chnmlb-phimlb-1,606.294,7
107.98,130.43,105.41,134.21617757089345,109.52,103.58,107.76,-20.0,101.05,1,2018/09/01/chnmlb-phimlb-1,607.284,1
131.21,151.75,139.31,118.78,98.10776208543902,107.8,85.45,85.40933819141532,-20.0,0,2018/09/01/milmlb-wasmlb-1,554.022,4
117.65303821570154,104.87,131.85,131.94,153.79,123.28228083667238,73.04304312922073,62.89369516113014,-20.0,1,2018/09/01/milmlb-wasmlb-1,643.716,5
186.64,133.39,125.01383088237469,182.38,132.75,82.27,96.76,60.85463462263473,91.53,0,2018/09/01/bosmlb-chamlb-1,649.755,6
85.99,94.47679974713705,91.74856373616849,110.87,90.11,70.72273841686692,115.41803170679195,90.0,66.59,1,2018/09/01/bosmlb-chamlb-1,587.781,1
86.19,77.03094043342409,185.12,124.36,108.26,95.92600694325122,72.00133610591055,56.256986436701844,70.17091974924085,0,2018/09/01/anamlb-houmlb-1,643.8149999999999,3
107.08,132.72,151.79,101.86,127.99593490920259,90.3,98.13,81.73154932320614,105.97532305340954,1,2018/09/01/anamlb-houmlb-1,599.6610000000001,7
107.52,110.51302251828993,115.86,124.86960663811456,106.76,104.15,92.45,61.280555622392534,-20.0,0,2018/09/01/pitmlb-atlmlb-1,614.016,3
146.47415996226445,88.77,141.76,120.78,122.82,100.7265950347407,102.23047871513712,78.29,-20.0,1,2018/09/01/pitmlb-atlmlb-1,586.791,5
109.27,99.91,104.5292532118264,101.69,65.76292436922151,88.58442989747003,92.34371913865576,52.306266227909106,84.51199778715205,0,2018/09/01/tbamlb-clemlb-1,569.07,5
138.62,123.63,165.48,118.25,108.92889424047434,86.68364389034292,104.8683738259882,96.28627812843487,77.24901066642917,1,2018/09/01/tbamlb-clemlb-1,564.813,3
85.12281607900981,82.09616636704217,125.3,112.26402977660143,85.89,92.626059689647,96.09293294640514,103.66,-20.0,0,2018/09/01/tormlb-miamlb-1,651.2400000000001,3
72.08347009291809,54.62631763765653,123.39,111.23,75.07933758523711,74.93496557024994,75.34,44.20633078924207,-20.0,1,2018/09/01/tormlb-miamlb-1,697.374,6
90.09790302475777,90.83,92.66,102.77,53.78,69.88425897370564,77.39007915658081,64.71379684726418,71.75432021889898,0,2018/09/01/balmlb-kcamlb-1,680.3460000000001,4
125.86,86.46,75.69435089021331,95.36027846170109,81.23285355490225,86.03650251358901,60.07244736632223,65.80372729502601,76.71569221541009,1,2018/09/01/balmlb-kcamlb-1,605.403,5
72.08,97.27,131.67,129.91,144.22,112.44759876925423,94.51861063612532,96.06,-20.0,0,2018/09/01/cinmlb-slnmlb-1,644.9505975288606,4
154.76,102.1,129.75,111.08201573212696,95.03713156514436,95.62726544600962,104.3991488565342,87.60189003273106,-20.0,1,2018/09/01/cinmlb-slnmlb-1,598.5720000000001,0
98.69,74.15999978933381,98.64801300301555,95.5369115509383,99.8,101.95997606205714,93.02413826261619,103.2090551659671,96.10968970253441,0,2018/09/01/minmlb-texmlb-1,685.692,4
139.02,121.14,91.9056515841354,109.49,94.75,118.97,121.42,93.20877598516931,91.91123283634438,1,2018/09/01/minmlb-texmlb-1,588.771,7
123.03,102.32,152.18,135.92,105.73149611670459,125.24,95.84,61.6107784623879,-20.0,0,2018/09/01/colmlb-sdnmlb-1,571.6440000000001,4
84.85305672398547,88.90608467210228,107.29273922072966,85.55,107.80760472435031,97.17757192980179,80.30143516655046,73.95,-20.0,1,2018/09/01/colmlb-sdnmlb-1,562.437,2
130.1,113.16,117.24582193246307,138.38,113.18,93.56,74.2,76.32262862162466,99.63510550132338,0,2018/09/01/seamlb-oakmlb-1,674.505,8
92.89,142.84,127.49,134.2,111.08,96.64342945019882,89.99344503103788,98.79703222805112,67.31,1,2018/09/01/seamlb-oakmlb-1,540.261,7
100.19427173035068,109.64317133338852,154.74,140.78,123.59,94.75,99.48,57.92107656860384,-20.0,0,2018/09/01/arimlb-lanmlb-1,550.854,2
96.11,144.75732473475247,146.16,109.29,102.71861101732617,98.05214819742365,117.53,102.40997548628515,-20.0,1,2018/09/01/arimlb-lanmlb-1,527.49,3
92.56,64.97,124.25,96.41,79.1973789136247,56.18,56.138352290068795,73.27073790639999,47.60181033391572,0,2018/09/02/detmlb-nyamlb-1,614.61,11
110.89,130.76,128.6,95.57248865932716,131.37,109.14872922584887,89.47877329389596,67.22760006152065,95.39,1,2018/09/02/detmlb-nyamlb-1,628.173,7
102.18380648784485,83.86439347408128,119.43,109.91,84.84099273126263,92.35931580177784,103.52,71.25329162611739,-20.0,0,2018/09/02/tormlb-miamlb-1,686.1869999999999,6
75.39253261229172,110.36,126.79,101.94,78.22010416770539,56.385349160456684,58.183800739012,43.868386739893026,-20.0,1,2018/09/02/tormlb-miamlb-1,665.4083095714335,1
117.0516793934862,139.38,128.73,132.45467081248512,111.41,109.94,107.39,-20.0,88.76531010343918,0,2018/09/02/chnmlb-phimlb-1,564.813,8
89.23451198074301,129.35,96.58416897868057,108.98,101.85,61.75,67.84541646151575,84.22050471381755,-20.0,1,2018/09/02/chnmlb-phimlb-1,649.2599999999999,1
111.41545127678124,151.16,118.15,105.5697076851568,107.69,88.5532025507137,78.93895736414112,47.27981501241671,-20.0,0,2018/09/02/milmlb-wasmlb-1,678.6462639234154,9
117.50827925371405,105.36,130.79,130.68,156.28,106.46763813476237,72.9873954402267,63.03053280865193,-20.0,1,2018/09/02/milmlb-wasmlb-1,619.956,4
186.6,131.56,107.23,182.39,83.62,97.99,92.73043564971523,64.71661987755644,95.36,0,2018/09/02/bosmlb-chamlb-1,660.0509999999999,0
70.49877839114644,84.28,111.52,97.28034300593173,76.87980305696031,79.90474196590023,89.6,89.81,64.92,1,2018/09/02/bosmlb-chamlb-1,618.372,8
87.24720853812073,81.53498063869456,89.57,94.9,53.59,63.8402806875896,70.13878212730911,80.88419998653886,58.5919100885579,0,2018/09/02/balmlb-kcamlb-1,661.6692424101548,1
127.31,84.61,75.31119124993282,96.24299188057648,85.69918499145356,59.757149208224895,71.31548973087303,50.74,64.79,1,2018/09/02/balmlb-kcamlb-1,689.157,9
70.47,97.29,131.41,130.31,145.05,113.83063942393221,71.54631182463893,96.41777734762086,-20.0,0,2018/09/02/cinmlb-slnmlb-1,623.619,6
154.75,102.21,127.62,94.75,94.38,66.40383979139494,102.59809385271772,71.25708339984179,-20.0,1,2018/09/02/cinmlb-slnmlb-1,610.155,4
77.29963404332976,81.49999970409706,96.08128025562584,94.01504508710104,98.78,77.69701206756093,96.90924193009664,63.38589881972587,61.961896201398446,0,2018/09/02/minmlb-texmlb-1,660.4547077177658,4
137.13,123.53,89.51544785384634,110.56,96.12,117.84,111.66538707377168,96.6146524024565,73.69919203395992,1,2018/09/02/minmlb-texmlb-1,621.5902571009532,18
71.14,93.41710580255837,78.65313534178439,89.46,100.5,136.26,86.22714629764509,59.09290398581093,-20.0,0,2018/09/02/nynmlb-sfnmlb-1,642.033,4
74.4415981693596,78.26449851059948,84.44,107.57,93.47344732055971,81.3901807970948,80.6732224,79.4832709535604,-20.0,1,2018/09/02/nynmlb-sfnmlb-1,561.8430000000001,1
130.3,115.55,115.59659412128102,136.67,113.02,94.05,73.47,76.37387962049027,71.93,0,2018/09/02/seamlb-oakmlb-1,659.556,2
93.46,141.22,126.97,134.58,107.34,109.97,92.22032013422151,97.32606702899663,80.34860285199322,1,2018/09/02/seamlb-oakmlb-1,637.2810000000001,8
96.19,107.21442200497644,138.79,154.22,124.47,115.57968015802366,98.98,80.028166353815,-20.0,0,2018/09/02/arimlb-lanmlb-1,554.616,2
111.90645137627037,147.22884538554044,144.97,113.55,94.8,116.79,147.92,95.62,-20.0,1,2018/09/02/arimlb-lanmlb-1,609.6600000000001,3
121.9,103.08,152.9,136.76,97.333574245141,96.58,90.3,88.88589174122299,-20.0,0,2018/09/02/colmlb-sdnmlb-1,689.8197490919174,7
