date,mlb_id,siera,tbf,tbfSP,k,bb,ld,gb,fb
2018-08-26,623149,3.559,101.30860478545127,0,23.06892625962716,7.678541498536935,16.762256423219263,21.200428832845347,31.517916023050322
2018-08-28,623149,3.629,103.31664153557139,0,23.15991851998207,9.375976326114,16.101756638741293,22.365047347120196,31.275984375257206
2018-09-04,623149,3.685,105.26064036901352,0,23.699036141434426,11.18939439722433,15.781331681630341,21.919982904912505,30.653592286189586
2018-09-12,623149,3.708,99.10979538645714,0,22.089050366226406,10.429246781717419,14.709232404274386,20.430856492382546,29.571151158826318
2018-09-15,623149,3.578,95.45303785869007,0,22.382554030386522,9.623532134709208,14.57286616015143,19.85246443096422,27.286622839933024
2018-09-19,623149,3.635,98.61798718124912,0,22.717769793130014,10.337703606776211,15.140037462328772,20.26282638490015,28.476182854964176
2018-09-20,623149,3.672,98.73204500053905,0,22.822599019379215,10.930356837231837,14.543459577563542,19.46439017665781,29.354107630508995
2018-09-23,623149,3.629,100.74472455053366,0,23.594373029185423,10.821053268859519,14.398024981787907,20.26974627489123,30.060566554203906
2018-09-28,623149,3.748,102.75250548665826,0,22.893596555845587,11.499657165721123,13.970389241803826,20.667714540780686,31.167737666977494
2018-09-29,623149,3.777,104.71661032010716,0,22.77158253103406,11.936059541862022,16.28570116218544,21.654790882455977,29.640208399189035
2018-05-05,543278,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2018-05-08,543278,4.315,4.0,0,0.0,0.0,0.0,1.0,3.0
2018-05-09,543278,4.042,4.881196,0,1.0,0.0,0.0,0.970299,2.9108970000000003
2018-05-13,543278,3.978,11.83238404,0,2.99,2.0,0.0,1.9605960100000002,4.88178803
2018-05-17,543278,4.4,34.36614089761168,23,5.8721820699,2.92119202,7.0,3.88334070442792,12.689426103283761
2018-05-21,543278,4.207,34.01197782534359,23,6.640794666339481,2.80608539885584,6.72417207,3.7303215861440493,12.189412084004228
2018-05-27,543278,4.494,53.67177019123353,44,10.379120859714988,2.695514437860178,11.45921286099544,4.583332031666845,21.709100612140247
2018-06-01,543278,4.0,75.53090621825868,69,15.771736257655503,3.537773335669153,13.788621436387848,13.315116125928089,26.43868728767914
2018-06-06,543278,4.185,94.82914027349403,92,17.998764250677446,7.3643872410228965,14.112841787842688,20.662542949020647,32.14292854300048
2018-06-12,543278,4.248,115.18156884066418,117,19.11664571289008,7.003458989823287,16.421172116051324,32.64987275015004,36.56760521904016
2018-06-17,543278,4.052,129.44116064035006,138,22.99794246181774,7.5936176160626045,16.460207577159537,40.73920707473489,37.427674424858715
2018-06-20,543278,4.095,144.0972558164804,159,24.87081444936138,7.221454795620895,16.653493625167304,46.74258056888856,44.59334596893734
2018-06-26,543278,4.154,143.81742322147514,159,24.1321263894009,8.006970366736159,18.15886821100621,46.354279183412004,43.26887900031394
2018-07-01,543278,4.217,157.40124910102125,181,26.71991795845697,10.538403657124139,19.096213956251198,48.641633690974395,48.73679066562936
2018-07-02,543278,4.288,153.68702173690252,181,25.4103761126369,10.021917019754826,19.160309463156402,46.257709650997256,49.34820298707271
2018-07-07,543278,4.239,155.1501515195335,181,26.15627235151053,9.921697849557278,18.96870636852484,46.79513255448728,48.854720957201984
2018-07-09,543278,4.095,155.5462503355537,181,27.874354748760986,9.435435933043198,18.039051015941883,48.50170544306897,47.46035352094009
2018-07-14,543278,4.049,159.45087995387618,181,29.319655089260642,10.247670757975639,18.68007390072464,49.536521504751896,47.51589248587338
2018-07-22,543278,4.008,155.6362002839356,181,28.882700256386766,9.745432925486023,17.764564410985813,50.108739057676424,45.187140966183755
2018-07-28,543278,3.937,158.61247807292273,196,29.651358422332816,8.992546526895392,18.39215755906021,54.237573109944016,43.696194582912575
2018-08-03,543278,4.178,168.33049955295812,215,28.916165357400498,10.466304047636918,21.315851246510736,54.06359843469775,50.1390998041757
2018-08-08,543278,4.095,181.47982386786398,238,33.22399568078944,11.853817498445496,21.06845081617442,57.89980473145491,54.20496717446699
2018-08-14,543278,4.131,195.58550675594316,261,34.59568931035133,12.272862494352173,24.035887092989405,64.06213819076655,57.548384438074216
2018-09-03,543278,4.084,202.13987212125565,279,36.57115474054015,12.554656414760613,22.62931057129323,68.3132314347904,59.180661578544296
