date,mlb_id,wRAA,wrcplus,pa
2018-09-05,543305,12.720692469241818,136.72,273.0508022849662
2018-09-07,543305,13.393485544549401,138.62,274.32029426211653
2018-09-08,543305,12.126955182212868,135.02,272.8613204063004
2018-09-10,543305,11.005685630390738,131.5,274.13270720223744
2018-09-11,543305,11.086672486345963,131.64,274.6774663289129
2018-09-12,543305,9.975805761482503,128.09,275.9306916656237
2018-09-14,543305,8.876047703867679,124.61,277.1713847489675
2018-09-15,543305,8.699414354560712,124.11,276.65567419246304
2018-09-16,543305,8.412420211015105,123.02,278.8891174505384
2018-09-18,543305,8.028296008904952,121.75,280.10022627603297
2018-09-19,543305,8.168532918327744,122.25,278.5262317731399
2018-09-20,543305,8.786847589144465,123.83,280.7409694554085
2018-09-21,543305,8.998979113253021,124.2,282.9335597608544
2018-09-22,543305,11.10898932212049,130.17,285.1042241632459
2018-09-23,543305,12.397899428899285,133.67,287.2531819216134
2018-09-24,543305,12.273920434610291,133.4,286.3806501023973
2018-09-28,543305,11.651181230264188,131.73,285.5168436013733
2018-09-29,543305,12.292078201578668,134.36,279.2663407512732
2018-09-30,543305,12.069157419562883,133.61,279.47367734376047
2018-10-01,543305,11.148465845367253,130.77,279.6789405703229
2018-03-31,425772,0.0,58.62,0.0
2018-04-02,425772,0.4,60.934,3.0
2018-04-04,425772,0.8920399999999999,64.164,3.9402999999999997
2018-04-07,425772,0.07428840399999992,60.493,6.861888029999999
2018-04-09,425772,-0.42791803588720406,58.756,10.65808309362097
2018-04-13,425772,-0.5194024669730487,59.083,13.445987240057912
2018-04-15,425772,-1.4989359373584672,54.738,16.916161693310542
2018-04-19,425772,-1.9691071122050336,52.714,18.57953007561366
2018-04-22,425772,-0.3915164352467775,62.017,20.84742245830948
2018-04-25,425772,-1.179888005603513,58.465,23.22823316387523
2018-04-27,425772,-1.2448441519490832,58.676,25.538331410674974
2018-04-30,425772,-1.4200717533252962,58.304,28.030118615602543
2018-05-03,425772,-0.9778942021797815,61.646,31.19759606260053
2018-05-05,425772,-1.14884976648084,61.348,33.270996261945236
2018-05-10,425772,-1.4259876561278713,60.78,36.608903436332525
2018-05-15,425772,-2.1561000722578285,57.029,37.81470290570215
2018-05-20,425772,-2.250429715305866,56.708,38.96140620324736
2018-05-21,425772,-2.940136267255168,53.341,40.05190962940037
2018-05-23,425772,-3.1107349045826167,52.999,42.651390533106365
2018-05-25,425772,-2.7488312799814225,54.916,42.80262786149755
2018-05-27,425772,-2.394129537509792,57.704,45.95085556705374
2018-06-02,425772,-2.4464863597133473,57.989,48.036433541269375
2018-06-08,425772,-2.8033183434504307,56.405,49.2253486271255
2018-06-13,425772,-1.9392685728102752,60.932,50.34468857978243
2018-06-18,425772,-2.3442251168263453,59.153,51.877297904687246
2018-06-22,425772,-2.2293347608275194,60.216,53.33479412305569
2018-06-23,425772,-2.7414900762052192,58.2,56.23319042877874
2018-06-25,425772,-3.714075175443167,53.815,59.67085852449095
2018-06-28,425772,-3.9401650794518477,53.371,62.483408439853584
2018-06-29,425772,-4.123138236427049,52.984,64.6275887257815
2018-07-03,425772,-5.081906854062778,48.713,67.98131283852368
2018-07-04,425772,-5.681659447204356,45.579,68.30257786724762
2018-07-07,425772,-5.924842852732312,45.175,71.61955208857515
2018-07-08,425772,-6.04886909516331,44.301,70.49237977199238
2018-07-10,425772,-5.188380404211677,50.772,76.78745597427245
