mlb_id,date,throws,vL_bb,vL_double,vL_hbp,vL_hr,vL_k,vL_single,vL_triple,vR_bb,vR_double,vR_hbp,vR_hr,vR_k,vR_single,vR_triple
456713,2018-06-12,R,0.0939009453643478,0.04303968633974208,0.010572790215265733,0.030898220496940243,0.2424202187483135,0.13543726649709706,0.004262693370681306,0.07501582081734579,0.04124581511608146,0.011629824932968116,0.02915069128003784,0.23351389420575872,0.14052637889968433,0.003829858204967749
456713,2018-06-13,R,0.09340014032240462,0.04305012291749912,0.010516402000784315,0.030843290327167906,0.24379397758165583,0.135474659367087,0.004265653262220493,0.07461573643965327,0.04125581670283127,0.011567799199992287,0.02909886782887333,0.23483718224060032,0.14056517682253272,0.003832517548230659
622608,2018-03-30,R,0.08839329095152734,0.04790130682480289,0.008896071648542515,0.03301985777841199,0.18690391223248232,0.15299221544085256,0.0049538029820043565,0.07630010944766688,0.046688282559848235,0.009821387986097286,0.032442540924210984,0.18176582124966775,0.15807905711351097,0.004530291792227157
622608,2018-04-03,R,0.0869789982963029,0.04789888586101944,0.010087067835499168,0.03284375187026046,0.18524678297009595,0.1530207373049506,0.004950317481926581,0.07507930769650421,0.04668592290311481,0.011136264496110574,0.03226951403928186,0.18015424737891939,0.1581085273017212,0.004527104274990094
622608,2018-04-09,R,0.08761649964326582,0.04787271840850806,0.010006371292815175,0.03321913149490273,0.18509814203966848,0.15293254981872897,0.004947617796285579,0.07562959179637983,0.04666041809964064,0.01104717438014169,0.032638330553159574,0.1800096926691343,0.15801740766775185,0.004524635391236449
622608,2018-04-11,R,0.08726603364469275,0.04782484569009955,0.009966345807643913,0.03317483931957619,0.18435774947150982,0.15277961726891026,0.004942670178489293,0.07532707342919431,0.046613757681540996,0.011002985682621124,0.03259481277908869,0.17928965389845777,0.15785939026008414,0.004520110755845213
622608,2018-04-14,R,0.0869704010166585,0.04778564043405955,0.009780307352567894,0.03337245850118368,0.18624973814804166,0.15265425189217047,0.004935315546481954,0.07507188661996368,0.04657554523613692,0.01079759661654553,0.03278897680092472,0.18112963076933847,0.15772985660706393,0.004513384887025089
622608,2018-04-15,R,0.08662251941259187,0.04786892362978674,0.009741186123157622,0.03332796188984877,0.18550473919544952,0.15291216861839463,0.004947449147848894,0.07477159907348384,0.04665671941764348,0.010754406230079346,0.03274525816519015,0.18040511224626113,0.15799634881242114,0.0045244811609145615
622608,2018-04-18,R,0.08650702272004175,0.04785296732191014,0.009728197874993412,0.033313149462342165,0.18525739954318893,0.15286119789552183,0.004945799998132944,0.07467190360805252,0.0466411671778376,0.010740067021772574,0.03273070471711673,0.18016457209659945,0.157943683362817,0.004522973000527589
622608,2018-04-20,R,0.08737898526553486,0.04778916336548093,0.009676314152993448,0.03325392608552022,0.1856026934122919,0.15265738296499445,0.004939205598135433,0.0754245720169239,0.04657897895493382,0.01068278666432312,0.032672516797619636,0.18050037364799723,0.1577330917849999,0.004516942369860219
622608,2018-04-23,R,0.08731425483461965,0.04796596142637991,0.009521493126545554,0.033076571813064115,0.18396638365102858,0.1532219657741647,0.004950871100060781,0.07536869742610078,0.04675129988666696,0.010511862077693952,0.032498263374699,0.17890904693887558,0.1583164464209136,0.00452761056312842
622608,2018-04-27,R,0.0871341410841529,0.0480647378554997,0.009356453912352097,0.03288546273147752,0.1834442996677441,0.1535373475400018,0.00495560259555876,0.07521322523216269,0.04684757496011881,0.010329656468347258,0.03231049563075629,0.1784013153304277,0.15864231432230105,0.004531937552977899
501789,2018-03-31,R,0.07726825251110381,0.040344319589734494,0.007325609728438237,0.025785096142473537,0.2420628821462927,0.14968737392028472,0.004051588160345564,0.07241130043381963,0.042406367908614864,0.008250926065993008,0.02761718058961033,0.24353162146186694,0.14737336606013474,0.003993625970477486
501789,2018-04-02,R,0.07706220383774087,0.040317423376674676,0.007306074769162401,0.02576217605701356,0.24275071446056928,0.1495875823376712,0.004048887101572001,0.07221820363266278,0.04237809699667579,0.008228923596483693,0.027592631984641788,0.24422362726343552,0.14727511714942798,0.003990963553163835
501789,2018-04-03,R,0.07665120541727292,0.04032737967730267,0.007267109037060202,0.0257163766329122,0.24278937731677958,0.1496196983733628,0.004049123855948701,0.07183303987995525,0.04238856217620374,0.008185036003969113,0.02754357841666909,0.24426252471016405,0.14730673670530917,0.003991196920522509
501789,2018-04-07,R,0.07614019738115778,0.04038759310810096,0.007218661643479801,0.025659229129283506,0.24250411480133438,0.14983346450035756,0.004053645857213045,0.07135415294742223,0.042451853190290434,0.008130469097275987,0.027482370464632047,0.2439755313375631,0.14751719823496115,0.003995654229847422
501789,2018-04-08,R,0.0770674496617916,0.04033374298395682,0.007180162114714576,0.02561361272194256,0.24254409285572723,0.14963368654769044,0.004048240996070094,0.07222311971305824,0.042395250719370045,0.008087106595423848,0.027433512917139368,0.24401575196256295,0.14732050863731458,0.0039903266908742924
501789,2018-04-11,R,0.07809251319647775,0.04029340924097286,0.007151441466255718,0.0255794612383133,0.24157391648430435,0.14948405286114275,0.004044192755074024,0.07318374948222825,0.042352855468650676,0.008054758169042152,0.027396934899916514,0.24303968895471273,0.14717318812867725,0.003986336364183418
501789,2018-04-13,R,0.07778014314369186,0.04025311583173189,0.007122835700390695,0.02554535528999555,0.24194095415170044,0.1493345688082816,0.0040401485623189504,0.07289101448429935,0.04231050261318203,0.008022539136365985,0.027360405653383296,0.24340895365769405,0.14702601494054857,0.003982350027819235
