steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,holds_old,SV_old,HR/FB,FIP,LOB%,ERA-,CG,ShO
sa599058,598215,Adonys,Cardona,1,1,0,0,0,1,0,AL,TOR,NULL,0.23603,R,23,0.132,0.1571,0.008294,0.43320106,0.35915705,0.2076419,5.84,0.296772,4.773,4.773,6.1227,6.5178,0.6301,0.7499,0.0443,0.70049,0.22595,0.02355,0.1527,0.0396,0.0258,0.04937,1.441,1.1947,0.6907,5.6709,6.7491,0.3564,1.3740166,1.1027,0.6803,0.7242,1.852553763,0.0403,0.0566,0,0,0,0,0.12778816,6.24,0.69586591,150.8128595,0,0
sa599061,599093,Luis,Heredia,1,1,0,0,0,1,0,NL,PIT,NULL,0.50107,R,22,0.1285,0.1268,0.010652,0.46011291,0.33210179,0.2077853,5.33,0.305936,4.677,4.677,5.4855,5.8842,0.601,0.5931,0.0434,0.7785,0.2134,0.02071,0.1235,0.0498,0.0491,0.04674,1.5567,1.1236,0.703,5.409,5.3379,0.4482,1.111219851,1.1361,0.6095,0.6538,1.729178357,0.0406,0.0563,0,0,0,0,0.10988686,5.4788,0.700556,135.128795,0,0
sa599073,607252,Brad,Mincey,1,1,0,0,0,1,0,NL,MIA,NULL,0.18802,R,28,0.1403,0.1076,0.009567,0.46112536,0.33308191,0.20579273,4.88,0.299576,4.529,4.529,4.9122,5.2974,0.6354,0.4873,0.042,0.74154,0.20537,0.0256,0.1166,0.0433,0.0476,0.04591,1.5284,1.104,0.6821,5.7186,4.3857,0.3897,1.04967758,1.0891,0.5458,0.5886,1.576442169,0.0429,0.0541,0,0,0,0,0.10564388,4.9842,0.70797886,121.0040227,0,0
sa599077,607415,Frankie,Reed,1,1,0,0,0,1,0,NL,MIA,NULL,0.31468,L,29,0.1726,0.0968,0.008221,0.4611159,0.33307783,0.20580627,4.33,0.297934,4.399,4.399,4.1823,4.5486,0.7593,0.4259,0.0408,0.70143,0.19111,0.02364,0.103,0.0362,0.0462,0.04339,1.4438,1.0429,0.6444,6.8337,3.8331,0.3258,0.9267499145,1.0192,0.4647,0.5054,1.445052562,0.0466,0.0505,0,0,0,0,0.09873642,4.3533,0.72983232,103.0290552,0,0
sa599107,607328,Cody,Geyer,1,1,0,0,0,1,0,NL,ARI,NULL,0.27537,R,25,0.148,0.1508,0.008669,0.46269999,0.33480094,0.20249907,5.47,0.301199,4.726,4.726,5.6583,6.0588,0.6994,0.7127,0.0438,0.71138,0.20896,0.02559,0.1323,0.041,0.0496,0.04495,1.4923,1.0798,0.6531,6.2946,6.4143,0.369,1.190496325,1.0782,0.6287,0.6732,1.790909987,0.0395,0.0574,0,0,0,0,0.12250173,5.7289,0.70364653,139.3903674,0,0
sa599112,607429,Greg,Nappo,1,0.8622982456,0.0293,0.1699794,0.167,0.833,0,NL,MIA,NULL,0.51815,L,28,0.19304167,0.0999989,0.008958,0.46110631,0.33308956,0.20580414,4.1704866,0.2974704256,4.377,4.377,4.0203,4.3803,0.8449,0.4377,0.0366,0.67065,0.18594,0.02258,0.0995,0.0392,0.0459,0.0417,1.3871,1.002,0.6191,7.6041,3.9393,0.3528,0.8950894012,0.9786,0.4467,0.4867,1.416317424,0.0491,0.052,0.0126,0,0,0,0.09925587,4.1808305,0.73602613,99.03889079,0.0004,0.0002
sa599130,596027,Dillon,Maples,1,1,0,0,0,1,0,NL,CHN,NULL,0.3027,R,25,0.1389,0.1483,0.011776,0.46200822,0.33400847,0.20398331,5.54,0.294055,4.719,4.719,5.5629,5.9652,0.6555,0.6999,0.0438,0.71352,0.19768,0.02205,0.1345,0.0556,0.0496,0.0453,1.5055,1.0884,0.6647,5.8995,6.2991,0.5004,1.210877255,1.0678,0.6181,0.6628,1.767695685,0.0426,0.0544,0,0,0,0,0.1236144,5.8515,0.70981064,137.0304909,0,0
sa599132,608059,Jose,Zapata,1,0.6561578947,0.0732,0.4126463,0.417,0.583,0,AL,CLE,NULL,0.19809,R,24,0.10800881,0.16474441,0.008379,0.43388192,0.35990908,0.206209,6.3869883,0.2972732114,4.871,4.871,6.5583,6.9669,0.526,0.8023,0.0302,0.74474,0.22905,0.01962,0.1593,0.0408,0.0263,0.05167,1.508,1.2509,0.7167,4.734,7.2207,0.3672,1.433476668,1.1527,0.7287,0.7741,1.955004894,0.038,0.0689,0.0144,0,0,0,0.12732847,6.694869,0.68913096,161.547009,0.0004,0.0002
sa599144,606924,Benjamin,Alsup,1,0.1754385965,0.1754,1,1,0,0,NL,COL,NULL,0.40457,R,28,0.1173,0.1098,0.008933,0.45111439,0.32609312,0.22279249,5.42,0.308498,4.682,4.682,6.2118,6.6132,0.5492,0.514,0.0185,0.78711,0.23272,0.03094,0.1705,0.0418,0.0492,0.0478,1.5909,1.15,0.7857,4.9428,4.626,0.3762,1.534737243,1.2213,0.6902,0.7348,1.735302181,0.0416,0.0796,0.0427,0,0,0,0.14828379,5.9328,0.67753881,153.0150824,0.0012,0.0005
sa599160,596140,Cole,Wiper,1,0.1985263158,0.1705,0.9724553,0.972,0.028,0,AL,TEX,NULL,0.49849,R,25,0.12673544,0.12005509,0.008865,0.43132341,0.35828986,0.21038673,5.5156768,0.3002532819,4.647,4.647,5.9715,6.3594,0.589,0.558,0.0095,0.7394,0.22246,0.02709,0.1654,0.0412,0.0251,0.05077,1.48,1.2294,0.7219,5.301,5.022,0.3708,1.488348053,1.1543,0.6635,0.7066,1.712315735,0.0437,0.0769,0.0457,0,0,0,0.1345144,5.9163884,0.68785757,147.0907282,0.0013,0.0006
sa599169,548120,Ryan,Kemp,1,1,0,0,0,1,0,NL,CIN,NULL,0.23575,R,26,0.1562,0.1233,0.00927,0.46276182,0.33481684,0.20242134,4.92,0.295798,4.583,4.583,5.2326,5.6178,0.7159,0.5651,0.0425,0.70779,0.1937,0.01955,0.1458,0.0425,0.0481,0.04477,1.4869,1.0758,0.6504,6.4431,5.0859,0.3825,1.311909968,1.0668,0.5814,0.6242,1.631914219,0.0396,0.0573,0,0,0,0,0.13549709,5.433,0.71426656,128.9064067,0,0
sa599171,606994,Kyle,Hald,1,0.1960526316,0.1711,0.9755046,0.975,0.025,0,NL,SLN,NULL,0.53323,L,28,0.14477852,0.07877507,0.008135,0.46140251,0.33328341,0.20531408,4.6253028,0.3001885206,4.409,4.409,4.6224,5.0013,0.6384,0.3473,0.018,0.73728,0.22151,0.02017,0.1264,0.0359,0.0463,0.04625,1.5403,1.1126,0.6854,5.7456,3.1257,0.3231,1.137534102,1.1053,0.5136,0.5557,1.452638389,0.0546,0.0663,0.0713,0,0,0,0.11360118,4.6629475,0.71122787,113.8698919,0.0021,0.001
sa599173,607030,Adam,Mccreery,1,1,0,0,0,1,0,NL,ATL,NULL,0.19502,L,24,0.1504,0.1671,0.009437,0.46076516,0.33285012,0.20638472,5.72,0.302158,4.787,4.787,5.4558,5.8617,0.72,0.7999,0.0444,0.72186,0.19698,0.01971,0.1158,0.0452,0.0503,0.04399,1.4621,1.0562,0.6549,6.48,7.1991,0.4068,1.042095182,1.0543,0.6062,0.6513,1.854236357,0.0388,0.0581,0,0,0,0,0.1096273,5.7475,0.71842105,134.3971841,0,0
sa599174,606959,Rookie,Davis,114.696,19.44,19.44,1,114.696,0,0,NL,CIN,NULL,0.62942,R,24,0.1583,0.0793,0.009605,0.46276168,0.33482767,0.20241065,4.47,0.295764,505.491,4.407224315,4.907627119,5.280398619,80.0193,40.0855,2.0007,81.23199,23.52456,2.48879,17.9265,4.8552,5.3077,5.22678,173.7286,125.7,75.9884,6.278978343,3.145440992,0.3809792844,1.406664821,125.1719,62.5428,67.2934,1.440829491,5.2576,8.414,8.1553,0,0,0,0.14261366,4.959,0.70902235,120.8907092,0.2123,0.0974
sa599185,605331,Josh,Laxer,1,1,0,0,0,1,0,AL,DET,NULL,0.18023,R,24,0.1217,0.1363,0.009069,0.43719151,0.36216011,0.20064838,5.64,0.299198,4.708,4.708,5.9103,6.3018,0.573,0.6417,0.0437,0.74901,0.20961,0.02904,0.1497,0.0427,0.0254,0.05121,1.4969,1.24,0.687,5.157,5.7753,0.3843,1.346920657,1.1373,0.6567,0.7002,1.779027758,0.0409,0.056,0,0,0,0,0.12069182,5.9998,0.69564759,145.5856591,0,0
sa599187,596071,Dillon,Peters,1,0.1754385965,0.1754,1,1,0,0,NL,MIA,NULL,0.47772,L,24,0.1615,0.0689,0.009924,0.46110906,0.3330866,0.20580434,4.3,0.298204,4.329,4.329,4.2273,4.5945,0.6991,0.2983,0.0171,0.70978,0.21293,0.02376,0.1147,0.043,0.0455,0.0449,1.4951,1.08,0.6673,6.2919,2.6847,0.387,1.032662949,1.0612,0.4697,0.5105,1.359511106,0.0581,0.0636,0.081,0,0,0,0.10624104,4.2643,0.71827789,104.12524,0.0026,0.0012
sa599194,607080,Joel,Seddon,1,0.1820350877,0.174,0.9922737,0.992,0.008,0,AL,OAK,NULL,0.60141,R,24,0.11379547,0.08413664,0.009676,0.43490087,0.3609265,0.20417263,5.1850552,0.305171436,4.53,4.53,5.6205,6.0012,0.5155,0.3812,0.0086,0.77936,0.24063,0.02824,0.1548,0.0438,0.0245,0.05313,1.5509,1.2871,0.7281,4.6395,3.4308,0.3942,1.393496431,1.2031,0.6245,0.6668,1.584259962,0.0431,0.0779,0.0536,0,0,0,0.12029597,5.4038248,0.68111964,138.4564081,0.0014,0.0007
sa599205,547176,Daniel,Camarena,1,0.2653157895,0.1563,0.8932843,0.891,0.109,0,AL,NYA,NULL,0.57707,L,24,0.15648565,0.06943165,0.007276,0.43582621,0.36182482,0.20234896,4.425299,0.2968054105,4.348,4.348,4.6971,5.0544,0.6804,0.3019,0.0114,0.71367,0.21154,0.01851,0.1545,0.0317,0.0235,0.04949,1.4435,1.1984,0.6702,6.1236,2.7171,0.2853,1.390854197,1.0983,0.5219,0.5616,1.400158639,0.0554,0.0634,0.0629,0,0,0,0.12895474,4.7960416,0.71596553,115.7213012,0.0018,0.0008
sa599215,605489,Scott,Squier,1,0.5720526316,0.0911,0.5219221,0.519,0.481,0,NL,MIA,NULL,0.49471,L,24,0.1406651,0.10605177,0.009629,0.46111782,0.33308157,0.2058006,4.9605226,0.2986803678,4.516,4.516,4.7808,5.1687,0.6352,0.4789,0.0293,0.73377,0.21048,0.02465,0.1143,0.0435,0.0474,0.04585,1.5263,1.1025,0.6812,5.7168,4.3101,0.3915,1.028634985,1.0832,0.5312,0.5743,1.562088706,0.0471,0.0625,0.0342,0,0,0,0.10366692,4.9296238,0.71340884,117.7749874,0.001,0.0004
sa599217,592347,Carlos,Gonzalez,1,1,0,0,0,1,0,NL,CIN,NULL,0.47334,R,27,0.1897,0.0995,0.010748,0.46275321,0.33484356,0.20240323,4.17,0.295024,4.415,4.415,4.5288,4.8888,0.8375,0.4393,0.0409,0.67023,0.18343,0.01852,0.1344,0.0475,0.0464,0.04245,1.4095,1.0199,0.6165,7.5375,3.9537,0.4275,1.209811057,1.0066,0.5032,0.5432,1.445907393,0.0429,0.054,0,0,0,0,0.13180062,4.6799,0.72800857,111.5546633,0,0
sa599218,607418,Jarrett,Miller,1,0.2075964912,0.1686,0.9617246,0.961,0.039,0,AL,BAL,NULL,0.45041,R,27,0.1433253,0.10413493,0.009328,0.43390265,0.35995112,0.20614623,5.0574175,0.2990014643,4.546,4.546,5.5971,5.9724,0.6516,0.4734,0.0096,0.72093,0.2177,0.02114,0.1689,0.0424,0.0245,0.04987,1.4557,1.2076,0.6916,5.8644,4.2606,0.3816,1.52021678,1.1287,0.6219,0.6636,1.602082245,0.0485,0.072,0.052,0,0,0,0.13987494,5.5871095,0.6966473,137.8638131,0.0014,0.0006
sa599224,601701,Ethan,Elias,1,0.1944035088,0.1714,0.9773716,0.977,0.023,0,NL,ARI,NULL,0.48376,R,24,0.13377023,0.1075611,0.012362,0.46270906,0.33479109,0.20249985,5.1593647,0.3015440376,4.596,4.596,5.6016,5.9949,0.6148,0.4944,0.0188,0.73241,0.22826,0.02901,0.1483,0.0568,0.0483,0.04711,1.5659,1.133,0.6853,5.5332,4.4496,0.5112,1.334344435,1.1379,0.6224,0.6661,1.632344389,0.0424,0.0783,0.053,0,0,0,0.13085657,5.4983457,0.69050918,137.9893694,0.0014,0.0007
sa599231,607226,Justin,Kamplain,1,1,0,0,0,1,0,AL,NYA,NULL,0.44812,L,24,0.1562,0.1114,0.008704,0.4358208,0.36184373,0.20233547,4.81,0.296789,4.517,4.517,5.0166,5.3847,0.7055,0.5032,0.0419,0.71167,0.19653,0.01843,0.1465,0.0393,0.0244,0.04851,1.4145,1.1744,0.6567,6.3495,4.5288,0.3537,1.318827233,1.0732,0.5574,0.5983,1.576367543,0.0445,0.0525,0,0,0,0,0.12477551,5.2685,0.72127298,123.5757462,0,0
sa599232,607379,Eric,Wooten,1,0.3494210526,0.1384,0.7922225,0.789,0.211,0,AL,NYA,NULL,0.48607,L,27,0.14725021,0.08131433,0.009466,0.43580476,0.36187119,0.20232405,4.6711779,0.2970167008,4.423,4.423,4.9518,5.3172,0.6513,0.3597,0.0149,0.72316,0.2127,0.01875,0.1561,0.0419,0.0239,0.05002,1.4589,1.2114,0.6773,5.8617,3.2373,0.3771,1.405293827,1.1108,0.5502,0.5908,1.470453255,0.0516,0.0648,0.051,0,0,0,0.12889529,5.0790532,0.7123106,121.9964247,0.0014,0.0006
sa599236,607237,Amir,Garrett,110.808,19.44,19.44,1,110.808,0,0,NL,CIN,NULL,0.64554,L,25,0.1929,0.1111,0.007889,0.46276173,0.33482754,0.20241073,4.49,0.294071,492.261,4.442468053,4.579946394,4.950259909,94.9572,54.6902,1.9484,71.97712,21.28399,1.89835,15.1374,3.8834,5.1687,4.65236,154.439,111.7431,67.5512,7.712573099,4.442024042,0.3154158545,1.229482032,110.2968,56.3883,60.9476,1.488945117,5.6198,7.8373,8.2239,0,0,0,0.13546593,4.7948,0.73079783,112.818355,0.2438,0.1118
sa599246,607294,Josh,Martin,1,1,0,0,0,1,0,AL,CLE,NULL,0.50739,R,27,0.2032,0.0904,0.008366,0.43388913,0.35990911,0.20620176,3.94,0.295064,4.32,4.32,4.1859,4.5234,0.8778,0.3905,0.0401,0.64365,0.19329,0.01632,0.1235,0.0361,0.0233,0.04451,1.2985,1.0771,0.6171,7.9002,3.5145,0.3249,1.111228022,0.9767,0.4651,0.5026,1.367235604,0.0491,0.0479,0,0,0,0,0.11463168,4.2763,0.73202095,103.115272,0,0
sa599255,607360,Trent,Daniel,1,1,0,0,0,1,0,NL,COL,NULL,0.33243,L,26,0.1398,0.1425,0.009292,0.4511319,0.32607908,0.22278901,5.44,0.307063,4.748,4.748,5.7906,6.1902,0.6638,0.6766,0.044,0.7555,0.20779,0.02621,0.1413,0.0441,0.0499,0.04496,1.4946,1.0803,0.7381,5.9742,6.0894,0.3969,1.271680408,1.1308,0.6434,0.6878,1.807397995,0.0418,0.0552,0,0,0,0,0.13079499,5.8184,0.7037016,142.6444352,0,0
sa599258,605492,Craig,Stem,1,0.7509824561,0.053,0.3048753,0.302,0.698,0,NL,MIA,NULL,0.39209,R,27,0.16318178,0.1012561,0.008794,0.46109926,0.33310328,0.20579747,4.5685352,0.299052098,4.451,4.451,4.5783,4.9527,0.7264,0.4507,0.0341,0.7089,0.19984,0.02525,0.1119,0.0391,0.0468,0.04417,1.4698,1.0618,0.656,6.5376,4.0563,0.3519,1.006824445,1.0459,0.5087,0.5503,1.496562673,0.0468,0.0576,0.0204,0,0,0,0.10535824,4.6179214,0.71452512,112.7802177,0.0006,0.0003
sa599263,607434,Austin,Platt,1,0.286754386,0.1518,0.8642736,0.865,0.135,0,NL,ARI,NULL,0.26165,R,25,0.11952451,0.12784667,0.009775,0.46269565,0.33481159,0.20249275,5.6323556,0.3018728106,4.708,4.708,6.0282,6.435,0.5627,0.6019,0.022,0.7487,0.23183,0.02934,0.1519,0.046,0.0494,0.04803,1.5963,1.1551,0.6986,5.0643,5.4171,0.414,1.367125694,1.1618,0.6698,0.715,1.763674551,0.0376,0.0802,0.0394,0,0,0,0.13150624,5.940048,0.6854523,148.4850926,0.0011,0.0005
sa599264,605158,Jarrett,Brown,1,0.4327017544,0.1207,0.6873033,0.688,0.312,0,AL,SEA,NULL,0.32098,L,24,0.1106914,0.15011553,0.008562,0.4361773,0.36212038,0.20170232,6.1543337,0.2943676041,4.765,4.765,5.9427,6.345,0.5274,0.7152,0.0198,0.74158,0.2204,0.0199,0.1456,0.0408,0.0257,0.05166,1.5066,1.2508,0.6967,4.7466,6.4368,0.3672,1.310248823,1.1275,0.6603,0.705,1.842668497,0.0399,0.0737,0.0316,0,0,0,0.11639207,6.2527952,0.70161467,146.3780652,0.0009,0.0004
sa599266,607219,Sal,Romano,18.468,3.24,3.24,1,18.468,0,0,NL,CIN,NULL,0.65469,R,23,0.1789,0.0783,0.008262,0.46276119,0.33482822,0.20241059,4.21,0.295285,80.401,4.353530431,4.603362573,4.96622807,14.3837,6.2954,0.3182,12.59659,3.64799,0.38597,2.737,0.6643,0.8442,0.81116,26.9526,19.5014,11.789,7.00960039,3.067933723,0.3237329435,1.333820254,19.3675,9.4461,10.1907,1.38958957,0.9335,1.3093,1.3623,0,0,0,0.14034886,4.6465,0.7173249,113.3972392,0.0402,0.0184
sa599273,607222,Tanner,Chleborad,1,0.8903333333,0.0233,0.1345121,0.133,0.867,0,AL,BAL,NULL,0.34811,R,24,0.1469372,0.08866372,0.009871,0.43392676,0.359908,0.20616524,4.6359109,0.2989147401,4.468,4.468,5.1849,5.5467,0.6565,0.3962,0.037,0.73016,0.20995,0.01984,0.1598,0.0441,0.0241,0.04976,1.4527,1.2049,0.6902,5.9085,3.5658,0.3969,1.438518477,1.1198,0.5761,0.6163,1.515985046,0.0453,0.0549,0.007,0,0,0,0.13265448,5.2327287,0.70625914,127.7110726,0.0002,0.0001
sa599280,607353,Michael,Jensen,1,1,0,0,0,1,0,NL,CHN,NULL,0.3754,R,26,0.19,0.1189,0.010852,0.46200608,0.33401249,0.20398143,4.44,0.292873,4.47,4.47,4.4982,4.8663,0.8494,0.5315,0.0415,0.65433,0.18131,0.02024,0.1185,0.0485,0.0469,0.04164,1.3832,1,0.6107,7.6446,4.7835,0.4365,1.066929078,0.9744,0.4998,0.5407,1.505923261,0.0474,0.0496,0,0,0,0,0.11854768,4.7293,0.73010804,110.798419,0,0
sa599283,607373,Sean,Donatello,1,1,0,0,0,1,0,NL,MIA,NULL,0.41521,R,26,0.1612,0.0836,0.009082,0.46112093,0.3330852,0.20579386,4.29,0.299095,4.384,4.384,4.3767,4.743,0.7067,0.3665,0.0407,0.72052,0.19957,0.02489,0.1115,0.0398,0.046,0.04466,1.4867,1.0739,0.6635,6.3603,3.2985,0.3582,1.003920828,1.0565,0.4863,0.527,1.423027769,0.0455,0.0514,0,0,0,0,0.10387071,4.4026,0.71619711,107.8153183,0,0
sa599285,605479,Joshua,Smith,1,1,0,0,0,1,0,NL,PIT,NULL,0.484,L,27,0.1812,0.1214,0.012515,0.46012832,0.3321003,0.20777138,4.59,0.303824,4.531,4.531,4.5144,4.8879,0.821,0.5501,0.042,0.70321,0.19007,0.01818,0.1033,0.0567,0.0476,0.04224,1.4056,1.0145,0.6347,7.389,4.9509,0.5103,0.9294844927,1.0147,0.5016,0.5431,1.56483593,0.0451,0.0519,0,0,0,0,0.10179996,4.668,0.73017795,111.2122596,0,0
sa599286,607293,Matthew,Shelton,1,0.2430526316,0.1611,0.919426,0.918,0.082,0,NL,LAN,NULL,0.45499,R,28,0.15571247,0.11015497,0.012146,0.46496262,0.3359804,0.19905698,4.9132671,0.2954496775,4.53,4.53,5.0715,5.4567,0.7054,0.499,0.0199,0.70035,0.2068,0.01833,0.1385,0.055,0.0475,0.04506,1.4989,1.0831,0.6417,6.3486,4.491,0.495,1.246939251,1.064,0.5635,0.6063,1.563031845,0.0501,0.0694,0.0586,0,0,0,0.12791876,5.199355,0.71045416,124.91354,0.0016,0.0007
sa599291,605167,Freddie,Cabrera,1,0.9109473684,0.0189,0.1086957,0.108,0.892,0,NL,LAN,NULL,0.25778,R,27,0.15877826,0.09040435,0.008216,0.4649782,0.33599283,0.19902898,4.4334783,0.2953785109,4.416,4.416,4.6233,4.9941,0.7012,0.3993,0.0384,0.71227,0.20039,0.01713,0.1322,0.0362,0.0463,0.04519,1.5036,1.0865,0.6436,6.3108,3.5937,0.3258,1.189919674,1.062,0.5137,0.5549,1.461297654,0.0463,0.0533,0.0071,0,0,0,0.12168734,4.7699168,0.71822489,113.8852459,0.0002,0.0001
sa599293,607200,Erick,Fedde,1,0.1828596491,0.1739,0.9912583,0.991,0.009,0,NL,WAS,NULL,0.49415,R,24,0.18251645,0.07566766,0.009283,0.45999681,0.3320376,0.20796559,4.1342305,0.3029338837,4.347,4.347,4.4091,4.77,0.7934,0.329,0.0175,0.70293,0.20481,0.0189,0.1254,0.0404,0.0456,0.04334,1.4437,1.0421,0.6527,7.1406,2.961,0.3636,1.128838777,1.0521,0.4899,0.53,1.381061701,0.061,0.0606,0.0767,0,0,0,0.1203594,4.2989338,0.71553661,108.6158978,0.0023,0.0011
sa599297,595897,Nick,Burdi,1,1,0,0,0,1,0,AL,MIN,NULL,0.32588,R,24,0.218,0.1147,0.008251,0.43101233,0.35801354,0.21097413,4.1,0.300829,4.405,4.405,4.3146,4.6566,0.9604,0.5053,0.0409,0.63544,0.18301,0.02044,0.1147,0.0363,0.0238,0.04262,1.2411,1.0309,0.6075,8.6436,4.5477,0.3267,1.032094066,0.9536,0.4794,0.5174,1.458876621,0.0471,0.05,0,0,0,0,0.11123981,4.3418,0.73262073,106.2905129,0,0
sa599301,605255,Brett,Graves,1,0.1886315789,0.1726,0.9843146,0.984,0.016,0,AL,OAK,NULL,0.58782,R,24,0.09633253,0.10285294,0.010046,0.43490509,0.36092117,0.20417373,5.6716867,0.3055733007,4.654,4.654,6.1443,6.5376,0.4484,0.4787,0.0091,0.79978,0.24681,0.02893,0.1608,0.0467,0.0251,0.05447,1.5901,1.3196,0.7465,4.0356,4.3083,0.4203,1.446890548,1.2363,0.6827,0.7264,1.715001695,0.0373,0.0833,0.0432,0,0,0,0.12182905,5.9163128,0.67374827,151.3409397,0.0012,0.0005
sa599305,606937,Ryan,Bores,1,0.4665087719,0.1135,0.6492088,0.647,0.353,0,AL,TEX,NULL,0.31013,R,26,0.12445772,0.07997856,0.01024,0.43134956,0.35828066,0.21036978,4.9191598,0.3003136087,4.487,4.487,5.463,5.8356,0.5585,0.3589,0.0199,0.75747,0.2239,0.02698,0.166,0.0459,0.0242,0.05172,1.5083,1.2528,0.7356,5.0265,3.2301,0.4131,1.493702089,1.1743,0.607,0.6484,1.533229026,0.0465,0.0663,0.0348,0,0,0,0.13247677,5.401983,0.69107963,134.582087,0.0009,0.0004
sa599309,606935,Christian,Binford,1,0.1820350877,0.174,0.9922972,0.992,0.008,0,AL,KCA,NULL,0.66869,R,24,0.13633647,0.07861681,0.009015,0.43321862,0.35918703,0.20759434,4.814454,0.2961025228,4.414,4.414,5.0157,5.3847,0.6018,0.347,0.0083,0.71771,0.22556,0.02797,0.1454,0.0398,0.0239,0.05042,1.4729,1.2212,0.7058,5.4162,3.123,0.3582,1.308433568,1.1166,0.5573,0.5983,1.463624312,0.0499,0.0714,0.0652,0,0,0,0.11904807,4.9937712,0.69630828,123.5475065,0.0018,0.0008
sa599322,595928,John,Curtiss,1,1,0,0,0,1,0,AL,MIN,NULL,0.39737,R,24,0.1822,0.1183,0.009286,0.43101323,0.35800467,0.2109821,4.58,0.301661,4.502,4.502,4.8474,5.2056,0.8204,0.5326,0.0418,0.68119,0.19618,0.02191,0.1266,0.0418,0.0243,0.04561,1.3289,1.1038,0.6505,7.3836,4.7934,0.3762,1.13913057,1.0259,0.5386,0.5784,1.558452291,0.0444,0.0526,0,0,0,0,0.11466757,4.8748,0.71806983,119.3979272,0,0
sa599323,607225,Jordan,Foley,1,1,0,0,0,1,0,AL,NYA,NULL,0.4578,R,23,0.2138,0.1218,0.010376,0.43580683,0.36184438,0.20234878,4.25,0.296348,4.448,4.448,4.5297,4.8762,0.9511,0.5418,0.0412,0.63041,0.17653,0.01678,0.1298,0.0462,0.024,0.04318,1.258,1.0445,0.5841,8.5599,4.8762,0.4158,1.167993107,0.9535,0.5033,0.5418,1.49529958,0.0468,0.0502,0,0,0,0,0.12424798,4.6959,0.73517498,111.57437,0,0
sa599334,605495,Wyatt,Strahan,1,0.1754385965,0.1754,1,1,0,0,NL,CIN,NULL,0.4583,R,24,0.1367,0.1061,0.009197,0.46276501,0.33481798,0.20241701,5.11,0.29626,4.564,4.564,5.5197,5.9121,0.6239,0.4843,0.0181,0.72943,0.21122,0.02234,0.1635,0.042,0.0479,0.04689,1.5585,1.1276,0.6817,5.6151,4.3587,0.378,1.471464745,1.1265,0.6133,0.6569,1.610785998,0.0404,0.0808,0.0561,0,0,0,0.14499475,5.6035,0.69941144,135.9589395,0.0015,0.0007
sa599336,607217,Chris,Oliver,1,0.2793333333,0.1533,0.8736885,0.874,0.126,0,NL,PHI,NULL,0.35878,R,23,0.09759467,0.14961784,0.010192,0.46518427,0.33612571,0.19869002,6.2885271,0.2989795671,4.861,4.861,6.678,7.101,0.4744,0.7273,0.0225,0.7753,0.2299,0.02345,0.1692,0.0496,0.051,0.04973,1.6548,1.1957,0.7068,4.2696,6.5457,0.4464,1.522438196,1.1978,0.742,0.789,1.925100804,0.0288,0.089,0.0288,0,0,0,0.14147345,6.727948,0.68226966,164.5080801,0.0009,0.0004
sa599349,607481,Aaron,Bummer,1,1,0,0,0,1,0,AL,CHA,NULL,0.1692,L,23,0.1519,0.1477,0.008873,0.43526342,0.36123882,0.20349776,5.42,0.299478,4.695,4.695,5.5251,5.9103,0.7131,0.6934,0.0435,0.71111,0.1985,0.01992,0.1428,0.0417,0.0254,0.04805,1.4012,1.1629,0.6551,6.4179,6.2406,0.3753,1.285161631,1.0723,0.6139,0.6567,1.765719005,0.0394,0.0575,0,0,0,0,0.12279279,5.7824,0.71584165,136.109203,0,0
sa599350,607540,Isaac,Gil,1,0.5662807018,0.0923,0.5266506,0.526,0.474,0,NL,MIA,NULL,0.35782,R,25,0.12741432,0.10673349,0.009459,0.46111536,0.33307842,0.20580622,5.1432617,0.2998833717,4.559,4.559,5.1678,5.562,0.5809,0.4866,0.0295,0.75421,0.21529,0.02745,0.1241,0.0431,0.0479,0.04708,1.5677,1.1324,0.6997,5.2281,4.3794,0.3879,1.116702198,1.121,0.5742,0.618,1.607627002,0.0444,0.0655,0.0315,0,0,0,0.10957084,5.1872992,0.69919741,127.3043461,0.0009,0.0004
sa599354,606978,Taylor,Garrison,1,0.3725087719,0.1335,0.7638826,0.761,0.239,0,AL,NYA,NULL,0.3627,R,27,0.1553363,0.08359585,0.009368,0.43580672,0.36184688,0.2023464,4.5924966,0.2977258841,4.43,4.43,5.1174,5.4783,0.6881,0.3703,0.0159,0.71297,0.20921,0.02039,0.1639,0.0415,0.0239,0.04942,1.4413,1.1967,0.6692,6.1929,3.3327,0.3735,1.47495857,1.1065,0.5686,0.6087,1.476754048,0.0498,0.0659,0.0464,0,0,0,0.13694684,5.1366583,0.70572837,126.0614672,0.0013,0.0006
