role,pn,split,Throws,steamerid,mlbamid,firstname,lastname,start_percent,percentL,TBF,SH,SF,HBP,BB,IBB,AB,SO,1b,2b,3B,HR,AVG,OBP,SLG,wOBA,BABIP,SH/PA,SF/PA,HBP/PA,BB/PA,IBB/PA,AB/PA,SO/PA,1B/PA,2B/PA,3B/PA,HR/PA
RP,1,vR,R,sa738220,642098,Glenn,Sparkman,0,0.4226375376,24.35101065,0.118036652,0.2448737631,0.2161495173,1.514454477,0.1483483239,22.25749624,5.368018808,3.807013357,1.048258128,0.1036664776,0.6444847776,0.2517544058,0.3026465813,0.3660781649,0.299179,0.2985890478,0.00484729992,0.010056,0.008876408478,0.06219267442,0.006092080778,0.9140276172,0.2204433683,0.1563390289,0.04304782841,0.004257173516,0.02646644885
RP,1,vR,R,sa657984,621141,Walker,Lockett,0,0.4226375376,24.79014437,0.2465950011,0.26614699,0.2675701544,1.304929648,0.151023562,22.70490258,4.466773981,4.145959149,1.141586585,0.1128961054,0.7202681194,0.2695765788,0.3134513939,0.393246567,0.314717,0.2995153295,0.00994729992,0.010736,0.01079340848,0.05263904997,0.006092080778,0.9158842416,0.1801834598,0.1672422349,0.0460500176,0.004554072123,0.02905461576
RP,1,vR,R,sa737897,642073,Jimmie,Sherfy,0,0.4226375376,25.22334917,0.2509042192,0.227262376,0.2721702407,2.683320705,0.1536626806,21.78969163,6.225681342,3.537078317,0.9739317273,0.09631603982,0.5803969887,0.2380815278,0.3260879756,0.3448915655,0.305415,0.2979816112,0.00994729992,0.00901,0.01079040848,0.1063824113,0.006092080778,0.8638698803,0.2468221528,0.1402303197,0.03861230802,0.003818527,0.02301030624
RP,1,vR,L,sa709023,594580,Sam,Moll,0,0.4608532471,23.59504389,0.1923422985,0.2349830421,0.09541786706,2.624851648,0.3779598076,20.44744903,4.35143313,3.599637784,1.100352331,0.1049520604,0.7388927677,0.2711259939,0.3531260878,0.4074775741,0.338855,0.3044098869,0.00815180931,0.009959,0.004043979215,0.1112458896,0.01601861007,0.8665993219,0.1844214891,0.1525590629,0.04663489231,0.004448055315,0.031315592
RP,1,vR,R,sa737837,642008,Jacob,Rhame,0,0.4226375376,24.94006317,0.2480862884,0.2299723225,0.1969618663,2.4078126,0.1519368795,21.85723009,6.110400897,3.577602148,0.9850899324,0.09741951976,0.5881626937,0.2401161662,0.3180405035,0.347918223,0.301688,0.2980235034,0.00994729992,0.009221,0.007897408478,0.09654396557,0.006092080778,0.876390326,0.245003425,0.1434479987,0.03949829339,0.00390614567,0.02358304747
RP,1,vR,R,sa737889,601713,Nick,Pivetta,0,0.4226375376,50.09652602,0.4983251693,0.4935509744,0.528739199,4.08642447,0.3051920832,44.48948621,10.67368666,7.685589729,2.116221076,0.2092816444,1.298745981,0.2542137344,0.3210802373,0.369573042,0.310707,0.2987589438,0.00994729992,0.009852,0.01055440848,0.08157101488,0.006092080778,0.8880752767,0.2130624118,0.1534156226,0.04224287079,0.004177568007,0.02592487113
RP,1,vR,R,sa829201,656972,Caleb,Smith,0,0.4226375376,58.76462722,0.5845493716,0.5826512789,0.5634004852,10.94856314,0.3579988559,46.08546295,5.928900713,9.168600157,2.524566828,0.2496646041,1.690731773,0.2958321885,0.4322016731,0.4348209102,0.392729,0.3013353068,0.00994729992,0.009915,0.009587408478,0.1863121346,0.006092080778,0.784238157,0.1008923394,0.1560224337,0.04296065419,0.004248552504,0.02877124987
RP,1,vR,R,sa875189,664701,Ben,Taylor,0,0.4226375376,61.60504294,0.2986181197,0.5874656895,0.6126257113,5.055096377,0.3753028979,55.05123704,14.51448854,9.134700253,2.515232516,0.2487414964,1.52651926,0.2438672453,0.3114341714,0.3540510368,0.300107,0.2982399464,0.00484729992,0.009536,0.009944408478,0.08205653525,0.006092080778,0.8936157564,0.2356055259,0.1482784496,0.04082835425,0.004037680756,0.02477912825
SP,1,vR,R,4505,519455,Jordan,Zimmermann,1,0.5176475472,360.3243296,1.701830371,4.157061791,3.314925612,18.05343559,0.2360911743,333.0970763,61.6432377,58.24758263,17.32823444,1.756526494,11.28679774,0.2660459897,0.3066943729,0.3963830175,0.314922,0.2906947556,0.004723051515,0.011537,0.009199838421,0.05010329336,0.0006552185208,0.9244368167,0.1710770898,0.1616532047,0.04809065893,0.004874848434,0.03132399568
SP,1,vR,R,13048,547874,Hisashi,Iwakuma,1,0.5062953339,375.1870472,1.777597683,3.867428082,2.602223043,19.7439142,0.6074163013,347.1958842,68.95539052,61.43244091,17.37919863,1.756599852,12.23428017,0.2672915314,0.3083710307,0.3979410026,0.316603,0.296587049,0.00473789726,0.010308,0.006935801922,0.05262418933,0.001618969274,0.9253941115,0.1837893686,0.1637381711,0.04632142489,0.004681930961,0.03260848225
SP,1,vR,R,10123,502043,Kyle,Gibson,1,0.5178574406,340.9305077,1.61013877,2.865520918,2.966861099,24.74452678,0.5183780098,308.7434602,61.87524087,57.45795855,14.77950161,1.498246815,8.808165681,0.2673542384,0.3249296848,0.3819876839,0.318129,0.3040199976,0.004722777029,0.008405,0.008702245859,0.0725793856,0.001520479975,0.9055905915,0.1814893049,0.1685327574,0.04335048133,0.004394581246,0.02583566293
SP,1,vR,R,12768,543243,Sonny,Gray,1,0.5212574095,324.1483025,1.529438904,2.582813674,2.394109363,23.27538332,0.2490622813,294.3665572,64.62096579,53.85957369,13.88291596,1.408573489,7.725521004,0.2611593683,0.3178551796,0.3703806917,0.310034,0.3057991101,0.004718330753,0.007968,0.007385845754,0.07180473611,0.0007683590487,0.9081230874,0.1993561752,0.166157198,0.04282890225,0.00434546002,0.02383329157
SP,1,vR,R,2429,446372,Corey,Kluber,1,0.5198723249,416.8041835,1.967374967,3.838349725,4.110171524,21.25270653,0.4501770222,385.6355807,111.730285,60.50219528,16.58162714,1.68179542,9.814509726,0.2296990527,0.2746694683,0.3323198673,0.273822,0.2918363696,0.004720142084,0.009209,0.009861157078,0.05098966702,0.001080068387,0.9252200338,0.2680642119,0.1451573609,0.03978277522,0.004034977302,0.02354705187
SP,1,vR,R,10302,518790,Chris,Heston,1,0.5106047553,20.05311274,0.09489657654,0.1859926207,0.24027975,1.629800338,0.02219062217,17.90214346,3.286656977,3.349685022,0.8849711279,0.08954683821,0.5041151765,0.2697061487,0.3356210894,0.3854629664,0.325067,0.3004533574,0.004732261657,0.009275,0.01198216721,0.08127418216,0.001106592401,0.892736389,0.1638975963,0.1670406518,0.04413135952,0.004465483208,0.02513899877
SP,1,vR,R,11479,571951,Bryan,Mitchell,1,0.5056375346,234.8113118,1.112713863,2.087237751,1.987331414,22.13530034,0.2418224542,207.4887285,40.06452153,37.57590448,10.83479627,1.094941179,6.39463734,0.269413571,0.342419303,0.3938249233,0.332451,0.3014417966,0.004738757491,0.008889,0.008463525026,0.09426845823,0.001029858623,0.8836402593,0.1706243248,0.1600259552,0.04614256523,0.004663068274,0.02723308894
SP,1,vR,R,4776,533167,Matt,Shoemaker,1,0.5216503574,389.6063829,1.83809157,4.300864861,3.800457746,21.53618962,0.390805589,358.1307791,87.50656188,58.68884962,18.26772854,1.853645559,12.89688643,0.256071568,0.3018394235,0.3894552237,0.310974,0.2986748499,0.00471781688,0.011039,0.00975460853,0.0552767885,0.001003077994,0.9192117861,0.2246024853,0.1506362631,0.0468876521,0.004757739196,0.03310234894
SP,1,vR,R,12905,548337,Logan,Verrett,1,0.5183619854,38.50898665,0.1818439488,0.4229827094,0.3731992643,3.383333924,0.04826860457,34.14762681,5.968369695,6.223824122,1.821623542,0.1846876802,1.255431423,0.2777811419,0.3455018825,0.4154733386,0.342749,0.298966155,0.004722117216,0.010984,0.009691225263,0.08785829538,0.001253437412,0.8867443621,0.1549864126,0.1616200441,0.04730385555,0.00479596313,0.03260099868
SP,1,vR,R,14107,592332,Kevin,Gausman,1,0.5162293154,360.6282428,1.703934618,3.530550497,2.686711207,23.73805087,0.3628550816,328.9689956,79.36204261,55.76042179,15.83656541,1.604739988,10.52850343,0.254523167,0.3069031274,0.376428431,0.308033,0.2996228066,0.004724906194,0.00979,0.007450085402,0.0658241592,0.001006174887,0.9122108492,0.2200660769,0.1546202298,0.04391382463,0.004449845568,0.0291948943
SP,1,vR,R,14168,621244,Jose,Berrios,1,0.5147525254,179.0525662,0.8463523758,1.833319225,2.081883348,14.76882549,0.1715371695,159.5221858,39.65085198,25.88652844,8.195918092,0.8301909444,5.392861784,0.2526639104,0.3207307246,0.3820629871,0.318279,0.2979958234,0.004726837451,0.010239,0.01162721871,0.08248318248,0.0009580268695,0.8909237614,0.2214481078,0.1445750205,0.0457738097,0.004636576632,0.03011887457
SP,1,vR,R,12917,605164,Dylan,Bundy,1,0.5157611176,307.4473052,1.452847921,3.403749116,3.238396747,26.56070598,0.4269045518,272.7916055,69.13947069,42.91953312,13.71249851,1.389339909,9.845038693,0.2487848192,0.3191741243,0.381418137,0.317852,0.292058255,0.004725518475,0.011071,0.01053317655,0.08639108403,0.001388545434,0.8872792209,0.2248823441,0.13959964,0.04460113418,0.004518952958,0.03202187343
SP,1,vR,R,13345,570666,Luis,Cessa,1,0.5019389995,59.57530944,0.2826010932,0.6322131838,0.5093894829,3.946461013,0.05802027831,54.20464467,10.81762519,9.500430492,2.801614298,0.2828571804,1.874013596,0.266746801,0.3190066129,0.3980151802,0.322364,0.2966191032,0.004743594214,0.010612,0.008550345565,0.06624323146,0.0009738980603,0.9098508288,0.1815790012,0.1594692597,0.047026433,0.004747892761,0.03145621254
SP,1,vR,R,12799,594736,Cody,Anderson,1,0.5054484657,38.27398105,0.1813805777,0.3922317578,0.3292005587,2.536325768,0.05387669135,34.83484238,7.421995652,6.07981053,1.78435394,0.1803142465,1.141172347,0.2636914777,0.3163653109,0.390786272,0.317817,0.2996607487,0.004739004744,0.010248,0.008601158012,0.06626762357,0.001407658411,0.9101442137,0.1939175244,0.1588497032,0.04662054721,0.004711144269,0.02981587793
SP,1,vR,R,13287,534910,Jesse,Hahn,1,0.513197594,136.9656171,0.6476927209,1.150785115,1.467750992,12.50497589,0.1601342638,121.1944124,23.84198433,22.60807024,5.949657965,0.6024213122,3.033208743,0.2656340141,0.3386648185,0.3747225258,0.32231,0.3033796103,0.004728870898,0.008402,0.01071620034,0.09130010983,0.001169156662,0.8848528189,0.1740727697,0.1650638365,0.04343906222,0.004398339706,0.02214576772
SP,1,vR,R,12703,545333,Trevor,Bauer,1,0.5020149932,287.1335721,1.362016616,2.797829527,3.08194621,24.50002099,0.3566485508,255.3917588,59.11032943,43.25044056,12.94730676,1.307214198,7.905109477,0.2561166081,0.3254069077,0.3789551612,0.318622,0.2986709599,0.004743494834,0.009744,0.01073349308,0.08532621529,0.001242099794,0.8894527968,0.2058635254,0.1506282955,0.04509158112,0.00455263447,0.02753112225
SP,1,vR,R,13533,592811,Andrew,Triggs,1,0.5124641949,262.0360453,1.239385946,2.321377325,3.513844851,16.2876793,0.2822476574,238.6737578,53.4849119,42.14722804,10.15854213,1.028391599,5.851102643,0.2479755837,0.3028673327,0.3481857235,0.294106,0.2916052339,0.004729829993,0.008859,0.01340977669,0.06215816333,0.001077132946,0.91084323,0.2041128038,0.160845154,0.03876772802,0.003924618838,0.02232938082
SP,1,vR,R,15474,608337,Lucas,Giolito,1,0.5199389057,113.7413882,0.5368656098,1.148333056,1.14404345,10.78204603,0.1146823329,100.1301001,21.10621715,17.32179065,5.365090937,0.5441648116,3.584720465,0.2678092486,0.3422288743,0.4038608602,0.337298,0.3012154144,0.004720055014,0.010096,0.01005828632,0.09479439449,0.001008272667,0.8803312642,0.1855632104,0.1522910079,0.04716920569,0.004784228679,0.0315164121
SP,1,vR,R,14139,602083,Miguel,Almonte,1,0.5139740001,59.97279398,0.2835427075,0.5846147957,0.7879050233,6.124271881,0.06220212191,52.19245957,12.24352415,8.796921238,2.596975894,0.2630038898,1.712952831,0.2561644721,0.3397936869,0.3816402475,0.328213,0.2980988968,0.00472785556,0.009748,0.01313770747,0.1021175015,0.001037172321,0.8702689354,0.2041513049,0.1466818645,0.04330256641,0.004385386646,0.0285621649
SP,1,vR,R,11681,553883,Vicente,Campos,1,0.5139740001,19.78820142,0.09355575813,0.218976237,0.204010568,1.564560657,0.02064471941,17.7070982,3.058427375,3.19288577,1.024047183,0.1037084684,0.7036322728,0.2837434816,0.3449082067,0.4327644355,0.349176,0.3030419106,0.00472785556,0.011066,0.01030970747,0.07906532906,0.001043284276,0.8948311079,0.1545581283,0.1613530053,0.05175039211,0.005240924437,0.03555817215
SP,1,vR,R,15126,641501,Tyler,Danish,1,0.5139740001,39.96406129,0.1889443094,0.4356082681,0.3459571878,3.100889817,0.04342492667,35.89266171,5.859503687,6.67336187,1.876388392,0.1900277346,1.269998405,0.278880861,0.3383176324,0.4125137666,0.33749,0.2973956577,0.00472785556,0.0109,0.008656707467,0.07759195929,0.001086599441,0.8981234777,0.1466193249,0.1669840766,0.04695189457,0.004754965549,0.0317785121
SP,1,vR,R,11502,592170,Parker,Bridwell,1,0.5139740001,20.1887723,0.09544959939,0.2162419401,0.2044861688,2.023512678,0.0211270076,17.64908192,3.275635242,3.114743913,0.9627013125,0.09749577981,0.6729126169,0.2746802154,0.3521494465,0.4165299794,0.347266,0.297949885,0.00472785556,0.010711,0.01012870747,0.1002296052,0.001046473123,0.8742028317,0.1622503435,0.1542809967,0.0476849854,0.004829207955,0.03333103206
SP,1,vR,R,13560,594742,Alec,Asher,1,0.51947999,57.1066915,0.2695809977,0.7351915464,0.4777200597,3.564469357,0.05490327683,52.05972954,8.297726015,9.428122519,2.974323867,0.301641421,2.147034875,0.2852708382,0.3324115517,0.4364755511,0.344141,0.2980798909,0.004720655156,0.012874,0.008365395492,0.06241771784,0.0009614158234,0.9116222315,0.1453021668,0.1650966335,0.05208363134,0.005282067881,0.03759690536
SP,1,vR,R,15179,642229,Daniel,Wright,1,0.5045869739,19.6713613,0.09324483642,0.223938777,0.2356724631,1.293350465,0.01974314363,17.82515476,2.985400544,3.223254894,1.007918404,0.1018306913,0.6888335042,0.2817275677,0.334601157,0.4269855937,0.341522,0.2994866426,0.004740131351,0.011384,0.01198048572,0.0657478883,0.001003649078,0.9061474946,0.1517638001,0.1638552027,0.05123785732,0.005176596056,0.03501707349
SP,1,vR,R,12833,543542,Alex,Meyer,1,0.5078708464,189.0775028,0.8954402146,1.864304178,1.950686172,19.00178656,0.1918362269,165.3652857,48.53088159,25.1766761,7.734545215,0.7820828548,4.996638072,0.233966531,0.3169399578,0.3506293904,0.305393,0.294014277,0.004735836899,0.00986,0.01031686025,0.1004973425,0.001014590441,0.8745899603,0.2566718984,0.1331553237,0.04090674512,0.004136308356,0.02642640186
SP,1,vR,R,13654,605194,Jharel,Cotton,1,0.5110291626,306.0712957,1.448239583,3.224155029,1.990991041,22.66241414,0.3112219661,276.7454959,71.11008573,43.81197689,13.98960157,1.415707488,9.461175041,0.2481646929,0.3063847739,0.3773207845,0.308919,0.2948383352,0.004731706642,0.010534,0.006504991056,0.07404292548,0.001016828335,0.9041863768,0.2323317695,0.1431430438,0.0457070028,0.004625417372,0.0309116705
SP,1,vR,R,13418,571476,Chris,Beck,1,0.5160010093,39.77012605,0.1879219889,0.3971047086,0.4158619793,3.303544217,0.04108202943,35.46569316,6.463412497,6.474173299,1.827495445,0.1851717546,1.157495808,0.2719342398,0.3376199689,0.3991791959,0.332089,0.2985190557,0.004725204759,0.009985,0.01045664222,0.083065973,0.001032987157,0.89176718,0.1625192862,0.1627898612,0.04595146223,0.004656051488,0.02910465526
SP,1,vR,R,15463,592254,Jose,De Leon,1,0.5147576611,146.6981638,0.6934173893,1.419451433,1.532149169,10.7270268,0.163086915,132.326119,39.61106577,20.05811479,6.092535553,0.6171333587,3.979408714,0.2323592096,0.2945545912,0.3478739683,0.291886,0.2946419565,0.004726830735,0.009676,0.01044422868,0.07312311566,0.001111717494,0.9020298249,0.2700174614,0.1367305103,0.04153109621,0.004206824018,0.02712650664
SP,1,vR,R,12790,593417,Raul,Alcantara,1,0.515069652,170.7117731,0.8068560052,1.948504178,1.828636228,9.997760992,0.1731240038,156.1300157,28.76560247,27.78220268,8.430995877,0.8540717054,5.991194167,0.2757859482,0.3230328031,0.417472526,0.332193,0.298619951,0.004726422732,0.011414,0.01071183431,0.0585651523,0.001014130429,0.9145825907,0.1685039171,0.1627433314,0.04938731362,0.005003004127,0.03509537777
SP,1,vR,R,12586,605541,Mike,Wright,1,0.503612769,155.785206,0.7386408106,1.778443912,1.893973383,10.99974989,0.2153653674,140.374398,26.66036631,24.46310242,7.438445159,0.7513238808,5.089756775,0.2688711672,0.326588025,0.4050826611,0.329193,0.2937958611,0.004741405358,0.011416,0.01215759463,0.07060843692,0.001382450702,0.9010765631,0.1711354177,0.1570309726,0.04774808436,0.004822819188,0.03267163105
SP,1,vR,R,12691,592869,Tyler,Wilson,1,0.5162265909,172.7005475,0.8159945017,1.761718285,1.552246356,10.41406135,0.1965522889,158.156527,25.9977978,29.84831047,8.900263953,0.901874819,5.535432558,0.2857035537,0.332503349,0.423382846,0.337877,0.3068896243,0.004724909757,0.010201,0.008988080113,0.06030126423,0.001138110398,0.9157847459,0.150536858,0.1728327495,0.05153581783,0.005222188535,0.03205220041
SP,1,vR,R,3200,429722,Ervin,Santana,1,0.5305098736,399.250728,1.878966127,4.110685496,3.35362878,27.53433426,0.5532105742,362.3731134,84.85554426,60.26476181,17.14578456,1.743710435,12.56194589,0.2530988071,0.3085376906,0.379369481,0.310766,0.2921411228,0.004706230934,0.010296,0.008399806298,0.06896501953,0.001385621955,0.9076329432,0.2125369807,0.150944651,0.04294490495,0.00436745712,0.0314638021
SP,1,vR,R,14814,571656,Buck,Farmer,1,0.5166911368,114.9153786,0.5428949817,1.178112461,1.142486611,9.350488491,0.1408962854,102.701396,22.25519097,17.58379848,5.337729019,0.5409426699,3.528939312,0.262814436,0.3277395349,0.3940443268,0.325787,0.2983594275,0.004724302251,0.010252,0.009941981873,0.08136846963,0.001226087293,0.8937132463,0.1936659066,0.1530151899,0.04644921407,0.004707313126,0.03070902569
SP,1,vR,R,12304,605135,Chris,Bassitt,1,0.5248827394,18.96916703,0.08941287152,0.1876430002,0.2290694437,1.423227247,0.01910033475,17.03981446,3.773544526,2.958248852,0.8266786289,0.08395276273,0.4951714469,0.2561091085,0.3186666697,0.3725967059,0.312236,0.2965078536,0.004713589764,0.009892,0.01207588311,0.07502845246,0.001006914786,0.8982900747,0.1989304285,0.1559503824,0.04358012283,0.004425748512,0.02610401639
SP,1,vR,R,4538,434628,Jason,Hammel,1,0.4969169383,340.3608535,1.616769113,3.831101767,3.778889365,19.58155568,0.3612781825,311.5525376,68.58453239,52.69519595,15.30899996,1.543640767,11.05845005,0.2587245392,0.3069182211,0.3887609751,0.313227,0.2930088931,0.004750161765,0.011256,0.01110259692,0.05753175044,0.00106145633,0.9153594909,0.2015053485,0.1548215531,0.04497873301,0.00453530643,0.03249036996
SP,1,vR,R,3830,445060,Ricky,Nolasco,1,0.5090380731,368.8451981,1.746227683,4.010453839,3.358382013,17.82845643,0.4382583823,341.9016782,71.17976997,60.14864375,17.17213068,1.736887348,11.18311418,0.2639377977,0.3035356222,0.3897404377,0.310465,0.2979985302,0.00473431047,0.010873,0.009105126026,0.0483358778,0.001188190559,0.9269516857,0.1929800641,0.1630728665,0.04655647076,0.004708987283,0.03031926195
SP,1,vR,R,4772,433587,Felix,Hernandez,1,0.5288159609,408.6475522,1.924094987,3.22708972,4.176181071,29.34475584,0.2383800422,369.9754306,87.76014732,66.03383027,17.34826401,1.763546615,9.934958811,0.256991659,0.3161891313,0.3671213365,0.308581,0.3069068872,0.004708446132,0.007897,0.01021951814,0.07180944968,0.0005833389699,0.9053655861,0.2147575505,0.1615911558,0.04245287636,0.004315568773,0.02431180306
SP,1,vR,R,13218,605242,Michael,Fulmer,1,0.5168647458,355.1548086,1.677778029,3.13530665,3.875207367,23.02932392,0.3613645815,323.4371926,81.42338947,54.4239019,15.37970924,1.558698179,9.108691494,0.248799466,0.3037694753,0.3623129685,0.30059,0.3001970838,0.004724075216,0.008828,0.01091131888,0.06484305819,0.001017484693,0.9106935477,0.2292616839,0.1532399409,0.04330424047,0.004388785233,0.0256471017
SP,1,vR,R,12808,605182,Mike,Clevinger,1,0.5065531236,111.8998854,0.5301324366,1.16219221,1.061516144,9.970051658,0.110076314,99.17599295,24.00350631,16.15081447,5.017427149,0.5071691107,3.423700191,0.2530764772,0.324420929,0.3829382045,0.320738,0.2951400163,0.004737560138,0.010386,0.009486302334,0.08909796129,0.0009837035452,0.8862921762,0.2145087658,0.1443327168,0.04483853697,0.004532347007,0.03059610096
SP,1,vR,R,2717,519144,Rick,Porcello,1,0.535968157,379.784775,1.784643946,3.649731687,4.192976482,16.69124534,0.4977935885,353.4661775,74.68833097,63.33543214,17.69448782,1.801995196,10.85430223,0.2650500199,0.303096295,0.3867224328,0.308598,0.3030163354,0.004699092918,0.00961,0.01104040172,0.04394922187,0.001310725498,0.9307012835,0.1966596238,0.1667666434,0.04659082983,0.004744779978,0.02858014051
SP,1,vR,R,14165,547007,Rob,Whalen,1,0.5081663018,19.91847644,0.09432295962,0.2112553611,0.2396876672,1.81911864,0.02035018304,17.55409181,3.726977323,3.026983829,0.8567049183,0.08663273496,0.587079822,0.259620455,0.3337447734,0.3851826348,0.326017,0.2931075534,0.00473545052,0.010606,0.01203343378,0.09132820199,0.001021673676,0.8812969137,0.1871115662,0.1519686427,0.04301056463,0.004349365536,0.02947413291
SP,1,vR,R,13758,608648,Tyler,Duffey,1,0.5097515582,222.2974653,1.052217802,2.011792061,1.930989382,14.51023842,0.2852606773,202.7922277,38.48740939,37.18369958,10.72394572,1.084878715,6.585066906,0.2740617407,0.3255157773,0.4025865725,0.326571,0.3047106476,0.004733377417,0.00905,0.008686511017,0.0652739715,0.001283238551,0.9122561401,0.1731347199,0.1672700115,0.04824142146,0.004880301774,0.02962277099
SP,1,vR,R,3284,434671,Anibal,Sanchez,1,0.5307263113,128.65174,0.6054283845,1.361778668,0.9768817936,9.119920845,0.1276246455,116.5877303,25.34968076,19.69610153,6.229217272,0.6335403046,4.346640255,0.2650836351,0.3202146277,0.4039454034,0.325991,0.2988889564,0.00470594789,0.010585,0.007593226438,0.07088843761,0.0009920164737,0.9062273881,0.1970411031,0.1530962701,0.04841922287,0.004924459666,0.03378609768
SP,1,vR,R,12022,542882,Matt,Andriese,1,0.5044943642,245.4916164,1.163692239,2.559986576,2.133397254,14.05962911,0.2616885424,225.5749112,51.15026002,38.36828152,11.43846187,1.155608304,7.252481164,0.2580731719,0.3045409544,0.3833293037,0.308905,0.2982070777,0.004740252461,0.010428,0.008690305945,0.05727132075,0.001065977511,0.9188701208,0.2083584799,0.1562916163,0.04659410385,0.004707322883,0.02954268365
SP,1,vR,R,12638,501992,Nate,Karns,1,0.5162997773,302.5609717,1.429544329,2.974476913,2.833248162,25.2785201,0.3071251682,270.0451822,64.21193314,44.46973771,13.89088475,1.407606852,9.629041933,0.2569839265,0.3238089108,0.3901623155,0.323132,0.2979350837,0.004724814048,0.009831,0.00936422218,0.08354851572,0.001015085213,0.8925314481,0.2122280768,0.1469777727,0.04591102637,0.004652308077,0.03182512893
SP,1,vR,R,3196,432934,Chris,Young,1,0.5251049686,73.10267379,0.3445547699,1.066641113,0.5118879122,5.690161979,0.09366270955,65.48942801,14.73615595,9.575542824,3.480066101,0.353435558,2.929389668,0.2494820103,0.309800258,0.4028764872,0.322346,0.2723473782,0.004713299146,0.014591,0.007002314494,0.07783794606,0.001281248752,0.8958554403,0.2015816274,0.1309875867,0.04760518215,0.004834782912,0.04007226435
SP,1,vR,R,3374,434622,Ubaldo,Jimenez,1,0.5095421699,212.4762397,1.005788416,1.931621495,1.957140861,21.17924801,0.1945117358,186.4024409,39.35593655,34.00771652,9.133991415,0.9239829667,4.94777165,0.2629443172,0.3411817159,0.3749466094,0.324383,0.3038255852,0.004733651243,0.009091,0.009211104561,0.09967819478,0.0009154517047,0.8772860494,0.1852251179,0.1600542092,0.04298829567,0.004348641373,0.023286235
SP,1,vR,R,1943,425844,Zack,Greinke,1,0.5154182927,379.9694055,3.733566764,3.861249098,2.63528202,22.39375521,0.6209608328,347.3455524,73.69564111,60.53078082,18.04224375,1.827866856,10.26475933,0.2610243607,0.3075057612,0.3825963683,0.308963,0.2967041884,0.009825966801,0.010162,0.006935511074,0.05893567978,0.00163423903,0.9141408423,0.1939515131,0.1593043544,0.0474834118,0.004810563244,0.02701469957
SP,1,vR,R,1245,285079,R.A.,Dickey,1,0.4790255906,371.7183915,3.670183469,4.055075933,4.187729922,25.80997495,0.6119493033,333.9954272,66.3277695,57.83473235,17.61624363,1.768109051,11.75106899,0.2663813537,0.3232398808,0.4000795905,0.325341,0.2928938846,0.009873558999,0.010909,0.0112658669,0.06943421563,0.001646271256,0.8985173585,0.1784355335,0.1555874922,0.04739136947,0.00475658211,0.03161282643
SP,1,vR,L,13762,608641,Tim,Cooney,1,0.2215568033,154.2099481,0.6586459781,1.711730424,1.077998617,11.89756063,0.3953719883,138.8640124,27.79521735,23.66349534,7.659362004,0.7004295238,5.112474515,0.2674253807,0.3263490439,0.4063034798,0.329177,0.2956176803,0.004271099149,0.0111,0.006990460927,0.07715170634,0.002563855272,0.9004867336,0.1802426996,0.1534498626,0.04966840401,0.004542051486,0.03315268942
SP,1,vR,L,11423,500779,Jose,Quintana,1,0.2431217409,643.8620248,2.679250944,6.49012921,3.041711362,40.14013093,2.319833265,591.5108024,133.0026559,100.7352271,31.12219961,2.857813354,17.15399457,0.2567480323,0.304205111,0.3770261662,0.304409,0.2990193196,0.004161219082,0.01008,0.004724166427,0.06234275261,0.003602997499,0.9186918619,0.2065701202,0.15645468,0.04833675293,0.004438549322,0.02664234558
SP,1,vR,L,15440,571510,Matt,Boyd,1,0.2233726848,381.0390155,1.623929858,4.596854683,2.420999697,29.67537544,0.7093856394,342.7218558,79.21910766,54.37291955,18.65222732,1.706296805,13.94997067,0.258756227,0.3183262713,0.4045443097,0.325986,0.2921781402,0.004261846668,0.012064,0.006353679279,0.07788014936,0.00186171392,0.8994403247,0.2079028772,0.1426964624,0.04895096449,0.004478010744,0.03661034723
SP,1,vR,L,13688,607320,Ryan,Merritt,1,0.225333324,61.27015412,0.2605119092,0.6626367168,0.4458359427,3.330830829,0.1388085134,56.57033872,8.441343716,10.52587877,3.283984404,0.3005307214,2.031122589,0.2853353339,0.3264759887,0.4258204575,0.33533,0.300086931,0.004251856601,0.010815,0.007276559838,0.05436302351,0.002265515983,0.9232935601,0.137772523,0.1717945535,0.05359843551,0.004905010045,0.03315027714
SP,1,vR,L,12673,606273,Roenis,Elias,1,0.2251976311,31.26168706,0.1329418247,0.308677898,0.2915719361,3.151275655,0.09407415196,27.37721975,5.418996555,4.746967285,1.493124346,0.1366382933,0.9808094479,0.2687467697,0.3469586352,0.4049191007,0.339484,0.2977132434,0.004252547999,0.009874,0.009326813857,0.100803122,0.003009247447,0.8757435161,0.1733430619,0.1518461648,0.0477621167,0.004370790771,0.03137416884
SP,1,vR,L,14272,598271,Brian,Johnson,1,0.2249447252,94.26248873,0.4009772277,0.9716577338,0.478867687,9.483395741,0.214738098,82.92759034,15.47348804,14.7859662,4.556796314,0.4169797235,2.970492434,0.2740973731,0.3483056854,0.4107435795,0.342044,0.3000435614,0.004253836633,0.010308,0.005080151113,0.1006062525,0.002278086447,0.8797517598,0.1641531881,0.1568594931,0.04834156593,0.004423601892,0.03151298543
