steamerid,mlbamid,firstname,lastname,IP,G,GS,start_percent,start_IP,relief_IP,SV,League,DBTeamId,FBV,reliability,Throws,age,Krate,BBrate,HBPrate,GBrate,FBrate,LDrate,SIERA,BABIP,TBF,batters_per_IP,ERA,RA,K,BB,IBB,1b,2b,3b,HR,HBP,SH,SF,GB,FB,LD,K9,BB9,HBP9,HR9,H,ER,R,WHIP,W,L,QS,HLD,HR/FB,FIP,LOB%,ERA-,CG,ShO
sa508761,542098,Luis,De La O,1,1,0,0,0,1,0,FA,FA,NULL,0.41581,R,26,0.1513,0.1242,0.009265,0.45099196,0.34400323,0.20500481,5.02,0.299357,4.554,4.554,5.0058,5.3883,0.689,0.5656,0.0446,0.6878,0.1925,0.02094,0.1183,0.0422,0.0362,0.04594,1.4526,1.108,0.6603,6.201,5.0904,0.3798,1.064737389,1.0195,0.5562,0.5987,1.585149791,0.0413,0.056,0,0,0.1067727,5.1174,0.70372369,132.5677792,0,0
sa546457,591687,Jonathan,Escudero,1,0.703982456,0.063,0.3578002,0.359,0.641,0,NL,SLN,NULL,0.18629,R,22,0.1533495,0.12565134,0.008775,0.46493693,0.32996128,0.20510179,5.054404,0.301920599,4.564,4.564,5.0067,5.3982,0.6999,0.5734,0.0352,0.69377,0.19314,0.0205,0.1089,0.04,0.0479,0.04397,1.4891,1.0568,0.6569,6.2991,5.1606,0.36,0.98003123,1.0163,0.5563,0.5998,1.589706241,0.0432,0.063,0.0229,0,0.1030397,4.9900392,0.69717475,132.5924114,0.0007,0.0003
sa828805,596043,Daniel,Mengden,1,0.205122807,0.1691,0.9643737,0.964,0.036,0,AL,OAK,NULL,0.44614,R,23,0.13833672,0.09336744,0.008859,0.43791413,0.35792601,0.20415986,4.9718306,0.303178653,4.463,4.463,5.0067,5.382,0.6173,0.4167,0.0107,0.71011,0.21559,0.02567,0.1273,0.0395,0.0241,0.04974,1.4738,1.2046,0.6871,5.5557,3.7503,0.3555,1.146073703,1.0787,0.5563,0.598,1.495420364,0.048,0.073,0.0633,0,0.1057127,4.9234272,0.69061713,132.5935952,0.0018,0.0009
sa737630,641861,Casey,Meisner,1,0.175438596,0.1754,1,1,0,0,NL,NYN,NULL,0.49991,R,21,0.1379,0.0965,0.008663,0.46668258,0.33177166,0.20154576,4.94,0.301497,4.486,4.486,5.0076,5.3982,0.6187,0.4329,0.0178,0.71429,0.20692,0.02147,0.1296,0.0389,0.0471,0.04622,1.5639,1.1118,0.6754,5.5683,3.8961,0.3501,1.166642604,1.0723,0.5564,0.5998,1.505211141,0.0466,0.0753,0.066,0,0.11659197,4.9972,0.69300454,132.6233943,0.0019,0.001
sa506249,571074,Luis,Diaz,1,0.175438596,0.1754,1,1,0,0,AL,BOS,NULL,0.64881,R,24,0.1261,0.0877,0.010436,0.43089502,0.35293265,0.21617233,5.06,0.302219,4.476,4.476,5.0085,5.3865,0.5645,0.3926,0.0095,0.70503,0.24102,0.02481,0.1354,0.0467,0.0242,0.05026,1.4862,1.2173,0.7456,5.0805,3.5334,0.4203,1.219012895,1.1063,0.5565,0.5985,1.498892102,0.0541,0.0676,0.0659,0,0.11126746,5.0837,0.69846205,132.6419326,0.0019,0.001
sa658114,621291,Kris,Hall,1,0.825192982,0.0372,0.2155702,0.212,0.788,0,AL,OAK,NULL,0.48368,R,25,0.18182151,0.14123294,0.008738,0.43790525,0.35794627,0.20414847,4.9765877,0.302120661,4.56,4.56,5.0085,5.3802,0.829,0.644,0.0371,0.64508,0.18766,0.0214,0.1056,0.0399,0.0246,0.04472,1.3237,1.082,0.6171,7.461,5.796,0.3591,0.950833395,0.9598,0.5565,0.5978,1.603792752,0.0421,0.0603,0.0118,0,0.09764155,4.901154,0.6992265,132.6379071,0.0003,0.0002
sa732736,639368,Marco,Reyes,1,1,0,0,0,1,0,FA,FA,NULL,0.22689,R,25,0.1408,0.116,0.0087,0.45100773,0.34399151,0.20500076,5.03,0.299607,4.541,4.541,5.0094,5.3937,0.6394,0.5268,0.0445,0.70493,0.1973,0.02147,0.1224,0.0395,0.0361,0.04704,1.4881,1.135,0.6764,5.7546,4.7412,0.3555,1.101356631,1.0461,0.5566,0.5993,1.57287435,0.0412,0.0561,0,0,0.10781759,5.1449,0.70301016,132.6710643,0,0
sa597264,606118,Jorge,Rodriguez,1,0.680070175,0.0681,0.3863032,0.388,0.612,0,AL,TBA,NULL,0.17712,R,24,0.12868983,0.10971941,0.009049,0.44026949,0.35921408,0.20051643,5.2118085,0.294280709,4.512,4.512,5.0103,5.3928,0.5806,0.4951,0.0308,0.70529,0.19693,0.02261,0.1287,0.0409,0.0244,0.04998,1.4834,1.2103,0.6756,5.2254,4.4559,0.3681,1.157975504,1.0535,0.5567,0.5992,1.548590538,0.0429,0.064,0.0248,0,0.10630748,5.2534228,0.70265214,132.6925476,0.0007,0.0004
sa578906,643321,Max,Garner,1,0.175438596,0.1754,1,1,0,0,NL,MIA,NULL,0.23046,R,26,0.1201,0.1011,0.008475,0.46410996,0.33010105,0.205789,5.24,0.301335,4.521,4.521,5.0112,5.4099,0.5429,0.4571,0.0179,0.73276,0.21147,0.02787,0.1148,0.0383,0.0475,0.04712,1.5938,1.1336,0.7067,4.8861,4.1139,0.3447,1.033106919,1.0869,0.5568,0.6011,1.543993684,0.0458,0.0761,0.0659,0,0.10126117,5.0267,0.69020952,132.7054927,0.0019,0.001
sa598776,592543,Michael,Mccarthy,1,0.260368421,0.1574,0.8989445,0.897,0.103,0,AL,BOS,NULL,0.62041,R,28,0.11145565,0.07550061,0.00948,0.4308783,0.35292297,0.21619873,5.0763351,0.302568045,4.453,4.453,5.0112,5.3901,0.4963,0.3362,0.0129,0.7286,0.24743,0.02532,0.1407,0.0422,0.024,0.05178,1.5316,1.2545,0.7685,4.4667,3.0258,0.3798,1.266650146,1.1421,0.5568,0.5989,1.47828328,0.0527,0.0665,0.0581,0,0.11218725,5.1061769,0.69634977,132.7123784,0.0017,0.0008
7725,571787,David,Holmberg,1,0.175438596,0.1754,1,1,0,0,NL,CIN,87.6,0.70731,L,24,0.1426,0.0888,0.00922,0.41721081,0.3801893,0.20259989,4.91,0.292461,4.46,4.46,5.0121,5.373,0.636,0.3961,0.0172,0.67165,0.20853,0.01897,0.1602,0.0411,0.0468,0.05277,1.3929,1.2693,0.6764,5.724,3.5649,0.3699,1.442094324,1.0594,0.5569,0.597,1.455491651,0.045,0.0769,0.0659,0,0.12623706,5.2566,0.70707835,132.7266794,0.0016,0.0008
7541,449173,Lucas,Harrell,1,0.175438596,0.1754,1,1,0,0,AL,HOU,90.8,0.55332,R,31,0.1416,0.1104,0.008467,0.49511707,0.30307534,0.20180759,5,0.301437,4.492,4.492,5.0139,5.4216,0.6361,0.496,0.0158,0.70815,0.20031,0.02439,0.1208,0.038,0.0243,0.04127,1.6325,0.9993,0.6654,5.7249,4.464,0.342,1.087056291,1.0536,0.5571,0.6024,1.549629994,0.0509,0.0709,0.0658,0,0.12086864,5.034,0.69454179,132.7955361,0.0015,0.0008
sa598548,605273,Travis,Henke,1,1,0,0,0,1,0,NL,WAS,NULL,0.28156,R,27,0.1357,0.1095,0.008547,0.46301059,0.3290174,0.20797201,4.96,0.30468,4.545,4.545,5.0139,5.4045,0.6168,0.4977,0.0445,0.738,0.19954,0.01796,0.1168,0.0389,0.0477,0.04575,1.5484,1.1003,0.6955,5.5512,4.4793,0.3501,1.050873118,1.0723,0.5571,0.6005,1.569958735,0.0415,0.0557,0,0,0.10611986,5.0281,0.69763803,132.7955361,0,0
sa200106,466961,Ignacio,Montano,1,0.241403509,0.1614,0.9210467,0.92,0.08,0,FA,FA,NULL,0.54878,L,35,0.11613961,0.08502894,0.010979,0.45097927,0.34401973,0.205001,5.0989443,0.299312547,4.471,4.471,5.0148,5.4027,0.5193,0.3802,0.0198,0.73427,0.21905,0.02159,0.1307,0.0491,0.0355,0.04968,1.5727,1.1997,0.7149,4.6737,3.4218,0.4419,1.176009516,1.1056,0.5572,0.6003,1.485785563,0.0472,0.0727,0.0598,0,0.108917,5.082008,0.69128669,132.8057057,0.0017,0.0009
sa503829,543040,Tommy,Collier,1,0.175438596,0.1754,1,1,0,0,AL,DET,NULL,0.64179,R,26,0.1237,0.0771,0.009075,0.44019938,0.35914945,0.20065117,4.95,0.3003,4.425,4.425,5.0148,5.391,0.5473,0.3412,0.0094,0.72764,0.21047,0.03102,0.1421,0.0402,0.0239,0.05146,1.5278,1.2465,0.6964,4.9257,3.0708,0.3618,1.279179378,1.1113,0.5572,0.599,1.452452616,0.0515,0.0702,0.0658,0,0.1140241,5.0313,0.69078915,132.8061295,0.0019,0.001
sa739747,641592,Sean,Furney,1,0.240578947,0.1616,0.9225117,0.921,0.079,0,NL,ATL,NULL,0.5584,R,25,0.12472872,0.09068858,0.008672,0.46377275,0.32985404,0.2063732,5.0142819,0.30358224,4.491,4.491,5.0148,5.4063,0.5603,0.4073,0.0198,0.74029,0.2138,0.02269,0.126,0.0389,0.0472,0.04715,1.5951,1.1345,0.7098,5.0427,3.6657,0.3501,1.134430917,1.1028,0.5572,0.6007,1.51012495,0.041,0.0791,0.0598,0,0.11110435,4.9905767,0.69091798,132.7947152,0.0017,0.0009
sa548115,593594,Octavio,Acosta,1,0.175438596,0.1754,1,1,0,0,FA,FA,NULL,0.34035,R,26,0.1331,0.0933,0.011104,0.45100532,0.34399763,0.20499704,5,0.299816,4.482,4.482,5.0166,5.4009,0.5966,0.4182,0.0177,0.71025,0.21081,0.02388,0.1339,0.0498,0.0356,0.0482,1.5253,1.1634,0.6933,5.3694,3.7638,0.4482,1.20544209,1.0789,0.5574,0.6001,1.497085125,0.048,0.0739,0.0658,0,0.11512636,5.086,0.69648719,132.8511512,0.0019,0.001
sa740428,645179,Luis Ivan,Rodriguez,1,0.175438596,0.1754,1,1,0,0,FA,FA,NULL,0.57436,R,19,0.1137,0.0751,0.010185,0.45100485,0.34400068,0.20499447,5.01,0.30028,4.448,4.448,5.0175,5.4036,0.5058,0.3341,0.0176,0.74148,0.2201,0.02494,0.142,0.0453,0.0354,0.05026,1.5911,1.2136,0.7232,4.5522,3.0069,0.4077,1.278329034,1.1286,0.5575,0.6004,1.46265306,0.048,0.0739,0.0658,0,0.11703738,5.1071,0.69326389,132.8802829,0.0019,0.001
sa621408,608716,Drew,Steckenrider,1,0.304070175,0.1481,0.8446154,0.844,0.156,0,NL,MIA,NULL,0.38137,R,25,0.13636031,0.11720523,0.00819,0.46409691,0.33009093,0.20581216,5.2409538,0.300948548,4.55,4.55,5.0184,5.4171,0.6204,0.5332,0.0221,0.70752,0.20249,0.02652,0.1083,0.0373,0.0478,0.04544,1.5363,1.0927,0.6813,5.5836,4.7988,0.3357,0.97456557,1.0448,0.5576,0.6019,1.578029951,0.0446,0.0735,0.0546,0,0.09909862,5.0124072,0.69236085,132.9178681,0.0016,0.0008
sa200959,449121,Javier,Martinez,1,0.188631579,0.1726,0.9840879,0.984,0.016,0,FA,FA,NULL,0.31362,R,33,0.12093575,0.08439572,0.008577,0.4509979,0.34400829,0.20499381,5.0352264,0.300106972,4.462,4.462,5.0193,5.4054,0.5396,0.3766,0.0181,0.72975,0.21642,0.02451,0.1388,0.0383,0.0355,0.04948,1.566,1.1945,0.7118,4.8564,3.3894,0.3447,1.249416499,1.1095,0.5577,0.6006,1.486100815,0.0478,0.0737,0.0646,0,0.11621939,5.1042168,0.69456246,132.9296267,0.0019,0.0009
sa829078,656831,Matt,Pearce,1,0.175438596,0.1754,1,1,0,0,NL,SLN,NULL,0.44872,R,22,0.1111,0.0803,0.009154,0.46493315,0.32996261,0.20510424,5.06,0.302935,4.474,4.474,5.0193,5.4153,0.4971,0.3593,0.0177,0.75855,0.21845,0.02387,0.1293,0.041,0.047,0.0484,1.6414,1.1649,0.7241,4.4739,3.2337,0.369,1.163295166,1.1301,0.5577,0.6017,1.489424124,0.0475,0.0743,0.0657,0,0.11095804,5.021,0.68821546,132.9385463,0.0019,0.001
sa202758,477452,Rudy,Gonzalez,1,0.620701754,0.0807,0.461794,0.46,0.54,0,FA,FA,NULL,0.4027,R,35,0.13831694,0.10702126,0.009336,0.45101514,0.34397525,0.20500961,5.0247176,0.299684117,4.515,4.515,5.0202,5.4027,0.6246,0.4833,0.0321,0.7056,0.20308,0.02254,0.1273,0.0422,0.0359,0.04747,1.5017,1.1453,0.6826,5.6214,4.3497,0.3798,1.146059251,1.0586,0.5578,0.6003,1.541853505,0.0437,0.0649,0.0284,0,0.11118477,5.116726,0.69979312,132.9317666,0.0008,0.0004
sa738925,643197,Isaac,Anderson,1,0.299122807,0.1491,0.8486667,0.85,0.15,0,NL,LAN,NULL,0.18916,R,22,0.12579047,0.09852607,0.008382,0.46797451,0.3330005,0.19902499,5.0948667,0.297119131,4.5,4.5,5.0202,5.4153,0.5659,0.4433,0.0218,0.71787,0.20765,0.01866,0.1329,0.0377,0.0472,0.04714,1.5935,1.1339,0.6777,5.0931,3.9897,0.3393,1.195721597,1.077,0.5578,0.6017,1.520343222,0.0469,0.0711,0.0556,0,0.11716902,5.17232,0.69702178,132.9634407,0.0016,0.0008
sa828681,656427,Jack,Flaherty,1,0.175438596,0.1754,1,1,0,0,NL,SLN,NULL,0.35472,R,20,0.1412,0.1072,0.00971,0.46493695,0.32994648,0.20511657,5.06,0.302217,4.521,4.521,5.022,5.4153,0.6383,0.4846,0.0179,0.70954,0.20432,0.02232,0.118,0.0439,0.0475,0.04538,1.5375,1.0911,0.6783,5.7447,4.3614,0.3951,1.062061929,1.0542,0.558,0.6017,1.538785384,0.0475,0.0743,0.0657,0,0.10815405,4.977,0.69206502,132.999458,0.0019,0.001
sa455420,543496,Jarret,Martin,1,0.499491228,0.1065,0.6106001,0.607,0.393,0,NL,MIL,NULL,0.351,L,26,0.18620504,0.13523456,0.009656,0.46207837,0.32802209,0.20989954,4.859724,0.304695626,4.566,4.566,5.0229,5.4054,0.8503,0.6176,0.0284,0.64839,0.18801,0.01977,0.1145,0.0441,0.048,0.04108,1.3891,0.9861,0.631,7.6527,5.5584,0.3969,1.030924123,0.9707,0.5581,0.6006,1.588315123,0.0417,0.0707,0.0373,0,0.11616177,4.9076348,0.70093796,133.0215452,0.0011,0.0005
10257,501989,Andrew,Oliver,1,0.175438596,0.1754,1,1,0,0,AL,DET,92.4,0.54628,L,28,0.1945,0.1475,0.008152,0.44019253,0.35915204,0.20065542,5.08,0.297843,4.548,4.548,5.0238,5.4,0.8845,0.6708,0.0095,0.60746,0.18365,0.02301,0.1102,0.0371,0.0246,0.0435,1.2895,1.0521,0.5878,7.9605,6.0372,0.3339,0.992207242,0.9244,0.5582,0.6,1.595168931,0.0514,0.0703,0.0656,0,0.1047859,4.9219,0.69845799,133.0550731,0.0019,0.001
sa392163,475442,Greg,Peavey,1,0.175438596,0.1754,1,1,0,0,AL,MIN,NULL,0.67183,R,27,0.1243,0.0742,0.010255,0.43400069,0.35500803,0.21099128,4.91,0.304612,4.437,4.437,5.0238,5.3973,0.5515,0.3292,0.0094,0.74043,0.22138,0.02651,0.1397,0.0455,0.024,0.0511,1.5131,1.2377,0.7356,4.9635,2.9628,0.4095,1.257450726,1.128,0.5582,0.5997,1.45724048,0.0501,0.0717,0.0657,0,0.11288418,4.9714,0.69085372,133.0391831,0.0019,0.001
sa294454,488892,Shaun,Garceau,1,0.175438596,0.1754,1,1,0,0,FA,FA,NULL,0.21645,R,28,0.1211,0.0848,0.008775,0.45101429,0.34399493,0.20499078,5.04,0.300102,4.464,4.464,5.0265,5.4126,0.5406,0.3786,0.0177,0.72917,0.21644,0.02453,0.1389,0.0392,0.0355,0.04945,1.5652,1.1938,0.7114,4.8654,3.4074,0.3528,1.249663342,1.109,0.5585,0.6014,1.487586639,0.0479,0.074,0.0656,0,0.11631051,5.1113,0.69452898,133.1265782,0.0019,0.0009
sa598183,605326,Chris,Lamb,1,0.28345614,0.1525,0.8711329,0.869,0.131,0,AL,OAK,NULL,0.48341,L,26,0.14227581,0.10646185,0.008055,0.43790337,0.35792267,0.20417396,5.0801024,0.30218833,4.493,4.493,5.0274,5.4054,0.6392,0.4784,0.014,0.70088,0.2139,0.02122,0.1197,0.0362,0.0242,0.04901,1.452,1.1868,0.677,5.7528,4.3056,0.3258,1.07747858,1.0557,0.5586,0.6006,1.534127886,0.0467,0.0719,0.0556,0,0.10087617,4.9557752,0.69131959,133.1452251,0.0016,0.0008
sa657872,621112,Paul,Blackburn,1,0.175438596,0.1754,1,1,0,0,NL,CHN,NULL,0.49643,R,22,0.1253,0.0973,0.009768,0.46500513,0.33100718,0.20398769,5.12,0.297858,4.505,4.505,5.0274,5.4234,0.5644,0.4383,0.0178,0.71688,0.20734,0.02418,0.1325,0.044,0.0473,0.04693,1.5859,1.1289,0.6957,5.0796,3.9447,0.396,1.192915837,1.081,0.5586,0.6026,1.519255802,0.0519,0.0699,0.0656,0,0.11741182,5.1752,0.69729404,133.1451166,0.0019,0.0009
sa738289,592233,Stefan,Crichton,1,0.891982456,0.023,0.1315496,0.131,0.869,0,AL,BAL,NULL,0.36064,R,24,0.13136644,0.09605028,0.009535,0.43691891,0.35692009,0.206161,4.9286734,0.297454215,4.485,4.485,5.0274,5.4009,0.5892,0.4308,0.0394,0.71577,0.2025,0.01943,0.1456,0.0427,0.0242,0.0501,1.485,1.2131,0.7007,5.3028,3.8772,0.3843,1.310214938,1.0833,0.5586,0.6001,1.514083678,0.0435,0.0569,0.0077,0,0.12000613,5.2686671,0.70709767,133.1422378,0.0002,0.0001
sa829281,656949,John,Sever,1,0.429403509,0.1214,0.6920718,0.692,0.308,0,NL,PIT,NULL,0.34782,L,22,0.1387671,0.12089544,0.009141,0.4631307,0.32908815,0.20778116,5.2307008,0.302316537,4.566,4.566,5.0274,5.4252,0.6336,0.5521,0.0263,0.71624,0.20155,0.01861,0.1033,0.0418,0.048,0.04504,1.5237,1.0827,0.6836,5.7024,4.9689,0.3762,0.930009753,1.0397,0.5586,0.6028,1.591838013,0.0452,0.0692,0.0443,0,0.09544141,4.9918444,0.69231625,133.1594705,0.0013,0.0006
sa393077,495561,Oswaldo,Martinez,1,1,0,0,0,1,0,FA,FA,NULL,0.2539,R,27,0.1366,0.1136,0.008598,0.45099748,0.34400913,0.20499339,5.05,0.299708,4.539,4.539,5.0283,5.4135,0.6201,0.5157,0.0445,0.71124,0.19906,0.02166,0.1239,0.039,0.0361,0.04745,1.5011,1.145,0.6823,5.5809,4.6413,0.351,1.115287551,1.0559,0.5587,0.6015,1.571590876,0.0411,0.0561,0,0,0.10822781,5.1689,0.70217082,133.1768966,0,0
sa549098,592666,Austin,Reed,1,1,0,0,0,1,0,NL,CHN,NULL,0.20683,R,24,0.1453,0.1271,0.009482,0.46501435,0.33099787,0.20398778,5.11,0.297359,4.579,4.579,5.0283,5.4216,0.6653,0.582,0.0449,0.69178,0.18877,0.02137,0.1176,0.0434,0.0481,0.04462,1.5066,1.0724,0.6609,5.9877,5.238,0.3906,1.058738691,1.0196,0.5587,0.6024,1.601564862,0.0432,0.054,0,0,0.10969567,5.2089,0.70430619,133.1663032,0,0
sa598926,605448,Bradley,Roney,1,1,0,0,0,1,0,NL,ATL,NULL,0.23113,R,23,0.2005,0.1633,0.009705,0.463761,0.32985028,0.20638872,5.03,0.301754,4.627,4.627,5.0283,5.4144,0.9278,0.7557,0.0453,0.6219,0.16938,0.0174,0.0921,0.0449,0.0486,0.03922,1.3226,0.9407,0.5886,8.3502,6.8013,0.4041,0.829276954,0.9008,0.5587,0.6016,1.656520315,0.0376,0.0599,0,0,0.09795034,4.878,0.69944362,133.1742483,0,0
sa599715,571500,Bryan,Blough,1,0.460736842,0.1147,0.657605,0.654,0.346,0,AL,CHA,NULL,0.42533,R,26,0.14180771,0.08759184,0.01028,0.43883501,0.35785685,0.20330815,4.7816828,0.301474153,4.451,4.451,5.0283,5.3982,0.6312,0.3898,0.0211,0.71082,0.20653,0.02197,0.1451,0.0458,0.024,0.04968,1.4751,1.2029,0.6834,5.6808,3.5082,0.4122,1.305762854,1.0844,0.5587,0.5998,1.474204568,0.0457,0.0676,0.0403,0,0.12061249,5.0644988,0.69877319,133.1633689,0.0011,0.0006
sa658010,621193,Cory,Jones,1,0.175438596,0.1754,1,1,0,0,NL,SLN,NULL,0.16195,R,24,0.1328,0.1012,0.008632,0.46493337,0.32994984,0.20511679,5.08,0.302417,4.511,4.511,5.0283,5.4225,0.599,0.4565,0.0179,0.7232,0.20826,0.02275,0.1211,0.0389,0.0474,0.04622,1.5665,1.1117,0.6911,5.391,4.1085,0.3501,1.089936086,1.0753,0.5587,0.6025,1.531814005,0.0475,0.0744,0.0656,0,0.10893587,4.9966,0.69100474,133.1742483,0.0019,0.0009
sa658405,621078,Brady,Lail,1,0.181210526,0.1742,0.9932004,0.993,0.007,0,AL,NYA,NULL,0.61412,R,22,0.12118427,0.07574016,0.00649,0.43926278,0.35820339,0.20253382,4.9655122,0.296140558,4.412,4.412,5.0283,5.4054,0.5347,0.3342,0.0096,0.72344,0.21138,0.02107,0.16,0.0286,0.0239,0.05159,1.5325,1.2497,0.7066,4.8123,3.0078,0.2574,1.439713229,1.1159,0.5587,0.6006,1.450059923,0.0487,0.073,0.065,0,0.12800523,5.2325739,0.6998141,133.1731412,0.0019,0.0009
13418,571476,Chris,Beck,27.73756098,4.86,4.86,1,27.73756098,0,0,AL,CHA,92.5,0.60315,R,25,0.1401,0.0818,0.008897,0.44127716,0.35522291,0.20349993,4.79,0.302309,122.841,4.428687876,5.028372903,5.400150364,17.2101,10.0484,0.2571,19.80949,5.85909,0.63148,4.0787,1.0929,0.6633,1.37533,41.3775,33.3084,19.0817,5.58415717,3.260402026,0.35461301,1.323428294,30.3788,15.4972,16.643,1.457489264,1.3585,2.0181,1.822,0,0.12245384,5.0097,0.69469967,133.1689516,0.0512,0.0258
sa508085,541343,Ronaldo,Heras,1,1,0,0,0,1,0,FA,FA,NULL,0.32377,R,28,0.1316,0.1091,0.008592,0.45100835,0.34399596,0.20499569,5.05,0.299827,4.533,4.533,5.0292,5.4144,0.5966,0.4946,0.0444,0.71964,0.20142,0.02192,0.1259,0.0389,0.036,0.048,1.5185,1.1582,0.6902,5.3694,4.4514,0.3501,1.133358986,1.0689,0.5588,0.6016,1.563505955,0.0411,0.0561,0,0,0.10872801,5.1784,0.70177546,133.1980833,0,0
sa738312,641877,Ethan,Miller,1,0.175438596,0.1754,1,1,0,0,NL,SFN,NULL,0.17813,R,25,0.1071,0.1079,0.008182,0.46727978,0.3322029,0.20051732,5.5,0.295599,4.543,4.543,5.0292,5.436,0.4866,0.4902,0.018,0.73108,0.20825,0.02781,0.1138,0.0372,0.0477,0.04804,1.6259,1.1559,0.6977,4.3794,4.4118,0.3348,1.02404642,1.0809,0.5588,0.604,1.571127982,0.0455,0.0764,0.0656,0,0.09843666,5.2222,0.69310275,133.1795449,0.0019,0.0009
9124,489056,Charlie,Leesman,1,0.175438596,0.1754,1,1,0,0,AL,CHA,86.8,0.47826,L,29,0.1595,0.1099,0.008089,0.45583523,0.34087303,0.20329175,4.9,0.301949,4.48,4.48,5.0301,5.4117,0.7146,0.4924,0.0092,0.68883,0.19763,0.01758,0.1284,0.0362,0.0242,0.04526,1.4651,1.0956,0.6534,6.4314,4.4316,0.3258,1.15521985,1.0324,0.5589,0.6013,1.524790323,0.0489,0.0729,0.0655,0,0.1171575,4.9593,0.69477858,133.20338,0.0018,0.0009
sa658169,621396,Nolan,Becker,1,1,0,0,0,1,0,NL,CIN,NULL,0.30799,L,25,0.1619,0.1426,0.009013,0.46623101,0.33115503,0.20261396,5.15,0.293251,4.598,4.598,5.0301,5.4225,0.7444,0.6556,0.045,0.65958,0.17435,0.01781,0.1179,0.0414,0.0483,0.04283,1.4483,1.0287,0.6294,6.6996,5.9004,0.3726,1.060832201,0.9696,0.5589,0.6025,1.62520445,0.0394,0.058,0,0,0.11458175,5.2685,0.70865363,133.2060283,0,0
sa550615,593163,Carlos,Navas,1,1,0,0,0,1,0,AL,OAK,NULL,0.35329,R,23,0.1475,0.1153,0.010329,0.43791269,0.35791147,0.20417584,4.97,0.302931,4.533,4.533,5.031,5.4045,0.6686,0.5227,0.0444,0.70186,0.20157,0.02269,0.1166,0.0468,0.0245,0.04836,1.4325,1.1708,0.6679,6.0174,4.7043,0.4212,1.048954133,1.0427,0.559,0.6005,1.565376348,0.0412,0.056,0,0,0.09954771,5.0205,0.69818659,133.227215,0,0
sa658136,621064,Zach,Bird,1,0.191929825,0.1719,0.9804739,0.98,0.02,0,NL,ATL,NULL,0.55116,R,21,0.17316975,0.13257894,0.008435,0.46379165,0.32983698,0.20637137,5.0461365,0.302429429,4.558,4.558,5.0337,5.4234,0.7893,0.6043,0.0186,0.66066,0.19145,0.02034,0.1086,0.0385,0.0478,0.04229,1.4282,1.0157,0.6355,7.1037,5.4387,0.3465,0.976992973,0.981,0.5593,0.6026,1.585301682,0.0412,0.0803,0.0639,0,0.10687681,4.895022,0.69383363,133.3151927,0.0018,0.0009
sa829390,656219,Landon,Beck,1,0.204298246,0.1693,0.9648074,0.965,0.035,0,NL,SLN,NULL,0.26579,R,23,0.13510591,0.10386866,0.008842,0.46494972,0.32994121,0.20510908,5.0826096,0.302362234,4.518,4.518,5.0337,5.4279,0.6104,0.4692,0.0189,0.71958,0.20685,0.02256,0.12,0.0399,0.0475,0.04597,1.558,1.1056,0.6873,5.4936,4.2228,0.3591,1.079804572,1.069,0.5593,0.6031,1.538167792,0.0472,0.0738,0.063,0,0.10851871,5.000213,0.69141837,133.3137361,0.0018,0.0009
sa550295,595255,Mitch,Horacek,1,0.175438596,0.1754,1,1,0,0,AL,BAL,NULL,0.60369,L,24,0.1363,0.0995,0.008848,0.43691923,0.35692161,0.20615916,5.09,0.29645,4.476,4.476,5.0364,5.4153,0.6101,0.4454,0.0095,0.69722,0.20898,0.01814,0.14,0.0396,0.0242,0.04949,1.467,1.1984,0.6922,5.4909,4.0086,0.3564,1.259780463,1.0643,0.5596,0.6017,1.50971735,0.0509,0.0708,0.0654,0,0.11680208,5.1885,0.70020047,133.3781702,0.0019,0.0009
sa327994,501879,Kevin,Pucetas,1,0.825192982,0.0372,0.2141271,0.212,0.788,0,AL,TEX,NULL,0.36883,R,31,0.14142519,0.0986574,0.012463,0.43489841,0.3549391,0.21016249,4.8549223,0.302242497,4.502,4.502,5.0373,5.4081,0.6368,0.4442,0.0367,0.71258,0.20243,0.02435,0.1351,0.0561,0.0243,0.04898,1.4533,1.1861,0.7023,5.7312,3.9978,0.5049,1.216207214,1.0745,0.5597,0.6009,1.518695146,0.0441,0.0584,0.0122,0,0.11393149,5.118054,0.70286517,133.3999925,0.0003,0.0002
sa598657,572080,Montreal,Robertson,1,0.915894737,0.0179,0.1036626,0.102,0.898,0,AL,DET,NULL,0.48326,R,26,0.136781,0.10655245,0.008109,0.44019725,0.35914525,0.2006575,4.9990877,0.299960818,4.505,4.505,5.0373,5.4126,0.6162,0.4799,0.0406,0.71078,0.19711,0.02785,0.1286,0.0365,0.0243,0.04963,1.4729,1.2017,0.6714,5.5458,4.3191,0.3285,1.157818402,1.0644,0.5597,0.6014,1.544287881,0.0434,0.0564,0.0056,0,0.10705375,5.1231922,0.69922175,133.3913271,0.0002,0.0001
sa509644,510610,Misael,Valenzuela,1,1,0,0,0,1,0,FA,FA,NULL,0.30944,L,28,0.1304,0.1149,0.00931,0.45099851,0.34399404,0.20500745,5.15,0.298958,4.55,4.55,5.0382,5.4261,0.5933,0.5227,0.0446,0.71958,0.19813,0.02143,0.118,0.0424,0.0362,0.04783,1.5131,1.1541,0.6878,5.3397,4.7043,0.3816,1.061956061,1.0571,0.5598,0.6029,1.579841849,0.0411,0.0562,0,0,0.10223994,5.1766,0.69959354,133.4284886,0,0
