key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,date,home
2018/04/03/balmlb-houmlb-1,Baltimore Orioles,542947.0,542960.0,606478.0,641482.0,,,,,,,,,605164.0,,,488768.0,612434.0,592332.0,503285.0,501957.0,605541.0,571710.0,543037.0,571704.0,444468.0,501789.0,501925.0,,,,,,,,572971.0,,,621121.0,543521.0,450203.0,502748.0,448609.0,434378.0,606965.0,2018-04-03,Houston Astros
2018/04/03/lanmlb-arimlb-1,Los Angeles Dodgers,608638.0,571561.0,518397.0,520980.0,594943.0,,,,,,,,521655.0,,,448179.0,445276.0,628317.0,547943.0,548389.0,622072.0,477132.0,502202.0,605151.0,673633.0,519008.0,,,,,,,,,605177.0,,,571578.0,425844.0,571863.0,592662.0,477569.0,592836.0,643327.0,2018-04-03,Arizona Diamondbacks
2018/04/03/texmlb-oakmlb-1,Texas Rangers,456713.0,445926.0,592222.0,455119.0,605309.0,,,,,,,,112526.0,,,518617.0,450729.0,448178.0,600917.0,501985.0,519043.0,430935.0,488748.0,433586.0,521230.0,543056.0,641941.0,,,,,,,,605254.0,,,501822.0,640455.0,596043.0,433589.0,595014.0,592811.0,608665.0,2018-04-03,Oakland Athletics
2018/04/03/clemlb-anamlb-1,Cleveland Indians,592102.0,545333.0,279571.0,502083.0,,,,,,,,,471911.0,,,605182.0,580792.0,446372.0,453192.0,621397.0,458708.0,519096.0,501625.0,572703.0,453284.0,502028.0,,,,,,,,,592135.0,,,592170.0,641871.0,500724.0,598287.0,572140.0,572070.0,462382.0,2018-04-03,Los Angeles Angels
2018/04/03/colmlb-sdnmlb-1,Colorado Rockies,542881.0,518452.0,623184.0,622608.0,445197.0,,,,,,,,451584.0,,,592351.0,608566.0,459429.0,493603.0,543734.0,543766.0,607536.0,643256.0,572362.0,628318.0,543272.0,,,,,,,,,664192.0,,,543475.0,571951.0,606131.0,453385.0,475115.0,489334.0,489446.0,2018-04-03,San Diego Padres
2018/04/04/wasmlb-atlmlb-1,Washington Nationals,595918.0,448281.0,453286.0,594840.0,641627.0,,,,,,,,461829.0,,,518875.0,445213.0,425492.0,543699.0,544836.0,519301.0,544931.0,641438.0,592426.0,621345.0,595465.0,527055.0,,,,,,,,435221.0,,,656794.0,542432.0,434671.0,527054.0,592314.0,493247.0,518693.0,2018-04-04,Atlanta Braves
2018/04/04/tbamlb-nyamlb-1,Tampa Bay Rays,630023.0,517008.0,621237.0,,,,,,,,,,607188.0,,,552640.0,643493.0,489265.0,642232.0,605483.0,542882.0,475054.0,476454.0,543243.0,622663.0,476589.0,547973.0,,,,,,,,643338.0,,,656547.0,592454.0,656756.0,502085.0,282332.0,592741.0,547888.0,2018-04-04,New York Yankees
2018/04/04/phimlb-nynmlb-1,Philadelphia Phillies,644364.0,594902.0,605388.0,472610.0,591693.0,,,,,,,,571948.0,,,593576.0,601713.0,605441.0,622097.0,592826.0,605400.0,571800.0,460283.0,594798.0,573109.0,544727.0,,,,,,,,,518774.0,,,607625.0,571927.0,642008.0,623149.0,592789.0,607229.0,570663.0,2018-04-04,New York Mets
2018/04/04/balmlb-houmlb-1,Baltimore Orioles,606478.0,542947.0,612434.0,542960.0,,,,,,,,,488768.0,,,641482.0,592332.0,571710.0,503285.0,501957.0,605541.0,605164.0,543037.0,606965.0,572971.0,444468.0,502748.0,,,,,,,,571704.0,,,501789.0,621121.0,543521.0,450203.0,448609.0,501925.0,434378.0,2018-04-04,Houston Astros
2018/04/04/lanmlb-arimlb-1,Los Angeles Dodgers,518397.0,520980.0,547943.0,622072.0,548389.0,,,,,,,,608638.0,,,571561.0,521655.0,448179.0,445276.0,477132.0,628317.0,594943.0,605177.0,407822.0,571578.0,605151.0,502202.0,,,,,,,,643327.0,,,425844.0,673633.0,571863.0,519008.0,592662.0,477569.0,592836.0,2018-04-04,Arizona Diamondbacks
2018/04/04/clemlb-anamlb-1,Cleveland Indians,545333.0,279571.0,621397.0,502083.0,,,,,,,,,471911.0,,,605182.0,519096.0,458708.0,446372.0,453192.0,592102.0,580792.0,592170.0,500724.0,572703.0,598287.0,,,,,,,,,572070.0,,,572140.0,462382.0,501625.0,592135.0,641871.0,502028.0,453284.0,2018-04-04,Los Angeles Angels
2018/04/04/minmlb-pitmlb-1,Minnesota Twins,621244.0,435043.0,592665.0,407845.0,,,,,,,,,502043.0,,,641755.0,458681.0,622382.0,519151.0,543606.0,573124.0,657610.0,643230.0,593140.0,596720.0,519294.0,607192.0,,,,,,,,605280.0,,,502004.0,641771.0,650828.0,592791.0,553878.0,592866.0,467100.0,2018-04-04,Pittsburgh Pirates
2018/04/04/chamlb-tormlb-1,Chicago White Sox,501593.0,608337.0,543144.0,518858.0,465657.0,,,,,,,,456068.0,,,500872.0,625643.0,573668.0,502327.0,448306.0,608334.0,607481.0,446099.0,592130.0,572193.0,571901.0,,,,,,,,,461325.0,,,462136.0,448802.0,457918.0,532077.0,573186.0,592717.0,493200.0,2018-04-04,Toronto Blue Jays
2018/04/04/seamlb-sfnmlb-1,Seattle Mariners,656186.0,621242.0,572021.0,453281.0,,,,,,,,,594835.0,,,596271.0,502190.0,504379.0,572020.0,519240.0,543883.0,433587.0,621389.0,473879.0,453265.0,519326.0,,,,,,,,,518715.0,,,596816.0,502706.0,572955.0,606625.0,608717.0,456501.0,592612.0,2018-04-04,San Francisco Giants
2018/04/04/slnmlb-milmlb-1,St. Louis Cardinals,621199.0,663855.0,592815.0,502032.0,,,,,,,,,608678.0,,,544928.0,594577.0,571945.0,595411.0,608379.0,596133.0,593372.0,458006.0,502624.0,502026.0,543359.0,,,,,,,,,606930.0,,,605200.0,623352.0,608349.0,608718.0,605540.0,468504.0,543118.0,2018-04-04,Milwaukee Brewers
2018/04/04/texmlb-oakmlb-1,Texas Rangers,456713.0,592222.0,450729.0,445926.0,600917.0,,,,,,,,112526.0,,,518617.0,430935.0,448178.0,605309.0,455119.0,501985.0,519043.0,488748.0,433586.0,592811.0,640455.0,433589.0,,,,,,,,543056.0,,,605254.0,608665.0,501822.0,521230.0,596043.0,641941.0,595014.0,2018-04-04,Oakland Athletics
2018/04/04/colmlb-sdnmlb-1,Colorado Rockies,542881.0,518452.0,459429.0,543766.0,451584.0,,,,,,,,445197.0,,,607536.0,608566.0,623184.0,493603.0,543734.0,622608.0,592351.0,543272.0,664192.0,643256.0,572362.0,628318.0,,,,,,,,543475.0,,,664208.0,571951.0,606131.0,475115.0,489334.0,489446.0,453385.0,2018-04-04,San Diego Padres
2018/04/05/nynmlb-wasmlb-1,New York Mets,544727.0,518774.0,570663.0,607625.0,,,,,,,,,571927.0,,,573109.0,642008.0,623149.0,592789.0,594798.0,460283.0,607229.0,595918.0,461829.0,445213.0,425492.0,448281.0,,,,,,,,641627.0,,,594840.0,518875.0,543699.0,544836.0,453286.0,519301.0,544931.0,2018-04-05,Washington Nationals
2018/04/05/tbamlb-bosmlb-1,Tampa Bay Rays,542882.0,607188.0,642232.0,,,,,,,,,,643493.0,,,605483.0,630023.0,475054.0,489265.0,621237.0,517008.0,552640.0,598264.0,592390.0,518886.0,596074.0,,,,,,,,,598271.0,,,523260.0,519144.0,519242.0,519393.0,456034.0,605476.0,584171.0,2018-04-05,Boston Red Sox
2018/04/05/miamlb-phimlb-1,Miami Marlins,607457.0,628333.0,592761.0,606424.0,594027.0,,,,,,,,622217.0,,,596071.0,670950.0,608716.0,547749.0,545363.0,570632.0,446899.0,644364.0,571800.0,605388.0,472610.0,593576.0,,,,,,,,594902.0,,,571948.0,605400.0,591693.0,605441.0,622097.0,592826.0,601713.0,2018-04-05,Philadelphia Phillies
2018/04/05/texmlb-oakmlb-1,Texas Rangers,445926.0,592222.0,518617.0,455119.0,605309.0,,,,,,,,112526.0,,,450729.0,430935.0,501985.0,519043.0,527048.0,448178.0,456713.0,433586.0,605254.0,641941.0,488748.0,501822.0,,,,,,,,608665.0,,,521230.0,640455.0,433589.0,595014.0,592811.0,596043.0,543056.0,2018-04-05,Oakland Athletics
2018/04/05/colmlb-sdnmlb-1,Colorado Rockies,518452.0,445197.0,542881.0,493603.0,451584.0,,,,,,,,607536.0,,,592351.0,608566.0,459429.0,623184.0,543734.0,622608.0,543766.0,643256.0,572362.0,489334.0,543272.0,543475.0,,,,,,,,628318.0,,,571951.0,606131.0,453385.0,475115.0,489446.0,664192.0,664208.0,2018-04-05,San Diego Padres
2018/04/05/detmlb-chamlb-1,Detroit Tigers,571510.0,571656.0,641729.0,572888.0,,,,,,,,,605242.0,,,434538.0,621385.0,572403.0,543935.0,519455.0,599683.0,596057.0,608334.0,608337.0,465657.0,500872.0,607481.0,,,,,,,,456068.0,,,625643.0,573668.0,502327.0,448306.0,543144.0,501593.0,518858.0,2018-04-05,Chicago White Sox
2018/04/05/seamlb-minmlb-1,Seattle Mariners,621242.0,594835.0,519240.0,543883.0,,,,,,,,,433587.0,,,596271.0,502190.0,453281.0,504379.0,572021.0,572020.0,656186.0,621244.0,657610.0,592665.0,407845.0,,,,,,,,,641755.0,,,458681.0,622382.0,543606.0,502043.0,573124.0,519151.0,435043.0,2018-04-05,Minnesota Twins
2018/04/05/balmlb-nyamlb-1,Baltimore Orioles,606478.0,542947.0,503285.0,542960.0,,,,,,,,,605164.0,,,612434.0,641482.0,592332.0,501957.0,605541.0,488768.0,571710.0,547973.0,543243.0,643338.0,476589.0,476454.0,,,,,,,,656547.0,,,592454.0,656756.0,502085.0,282332.0,622663.0,592741.0,547888.0,2018-04-05,New York Yankees
2018/04/05/cinmlb-pitmlb-1,Cincinnati Reds,622491.0,451596.0,607237.0,592169.0,,,,,,,,,453172.0,,,628452.0,641816.0,593974.0,642003.0,607219.0,456701.0,534812.0,607192.0,605280.0,593140.0,502004.0,553878.0,,,,,,,,641771.0,,,596720.0,467100.0,519294.0,592791.0,592866.0,643230.0,650828.0,2018-04-05,Pittsburgh Pirates
2018/04/05/arimlb-slnmlb-1,Arizona Diamondbacks,571578.0,407822.0,605177.0,605151.0,502202.0,,,,,,,,643327.0,,,425844.0,571863.0,519008.0,477569.0,592836.0,592662.0,673633.0,593372.0,594577.0,595411.0,608678.0,544928.0,663855.0,,,,,,,571945.0,,,502032.0,592815.0,608379.0,425794.0,596133.0,425794.0,621199.0,2018-04-05,St. Louis Cardinals
2018/04/05/chnmlb-milmlb-1,Chicago Cubs,543022.0,506433.0,605218.0,518553.0,572750.0,,,,,,,,488846.0,,,543294.0,543557.0,453344.0,500779.0,467008.0,458677.0,452657.0,458006.0,502624.0,543359.0,608349.0,541650.0,,,,,,,,468504.0,,,605200.0,543118.0,623352.0,502026.0,605540.0,608718.0,606930.0,2018-04-05,Milwaukee Brewers
2018/04/06/atlmlb-colmlb-1,Atlanta Braves,592314.0,518693.0,493247.0,542432.0,641438.0,,,,,,,,592426.0,,,621345.0,656794.0,434671.0,527054.0,527055.0,595465.0,435221.0,542881.0,518452.0,445197.0,543734.0,623184.0,,,,,,,,451584.0,,,607536.0,592351.0,459429.0,493603.0,622608.0,543766.0,608566.0,2018-04-06,Colorado Rockies
2018/04/06/kcamlb-clemlb-1,Kansas City Royals,430641.0,543169.0,518633.0,641745.0,657612.0,,,,,,,,518748.0,,,434628.0,516969.0,596001.0,453178.0,543506.0,607215.0,572143.0,545333.0,279571.0,453192.0,592102.0,,,,,,,,,605182.0,,,446372.0,502083.0,621397.0,519096.0,458708.0,471911.0,580792.0,2018-04-06,Cleveland Indians
2018/04/06/balmlb-nyamlb-1,Baltimore Orioles,605164.0,488768.0,606478.0,542960.0,,,,,,,,,641482.0,,,503285.0,501957.0,605541.0,592332.0,542947.0,612434.0,571710.0,543243.0,656756.0,643338.0,592741.0,656547.0,,,,,,,,622663.0,,,547888.0,476589.0,282332.0,592454.0,476454.0,502085.0,547973.0,2018-04-06,New York Yankees
2018/04/06/cinmlb-pitmlb-1,Cincinnati Reds,456701.0,607237.0,592169.0,453172.0,,,,,,,,,628452.0,,,641816.0,593974.0,534812.0,642003.0,607219.0,622491.0,451596.0,643230.0,593140.0,650828.0,519294.0,605280.0,,,,,,,,607192.0,,,502004.0,641771.0,596720.0,467100.0,592791.0,553878.0,592866.0,2018-04-06,Pittsburgh Pirates
2018/04/06/tormlb-texmlb-1,Toronto Blue Jays,446099.0,592130.0,572193.0,532077.0,,,,,,,,,461325.0,,,448802.0,457918.0,592717.0,573186.0,462136.0,571901.0,493200.0,112526.0,518617.0,445926.0,456713.0,592222.0,,,,,,,,450729.0,,,430935.0,448178.0,605309.0,455119.0,501985.0,527048.0,519043.0,2018-04-06,Texas Rangers
2018/04/06/chnmlb-milmlb-1,Chicago Cubs,572750.0,543022.0,518553.0,605218.0,543557.0,,,,,,,,506433.0,,,452657.0,453344.0,500779.0,543294.0,488846.0,467008.0,458677.0,502624.0,606930.0,502026.0,458006.0,,,,,,,,,468504.0,,,605200.0,543118.0,605288.0,543359.0,608718.0,605540.0,623352.0,2018-04-06,Milwaukee Brewers
2018/04/06/sdnmlb-houmlb-1,San Diego Padres,643256.0,572362.0,543475.0,489446.0,543272.0,,,,,,,,664192.0,,,628318.0,664208.0,571951.0,453385.0,475115.0,489334.0,606131.0,543037.0,606965.0,448609.0,543521.0,571704.0,,,,,,,,501789.0,,,572971.0,450203.0,502748.0,444468.0,501925.0,434378.0,621121.0,2018-04-06,Houston Astros
2018/04/06/oakmlb-anamlb-1,Oakland Athletics,543056.0,608665.0,488748.0,595014.0,433586.0,,,,,,,,501822.0,,,640455.0,596043.0,592811.0,605254.0,433589.0,521230.0,641941.0,572703.0,453284.0,462382.0,641871.0,,,,,,,,,500724.0,,,572070.0,572140.0,592170.0,598287.0,502028.0,592135.0,501625.0,2018-04-06,Los Angeles Angels
2018/04/07/balmlb-nyamlb-1,Baltimore Orioles,606478.0,542960.0,542947.0,642231.0,641482.0,,,,,,,,605164.0,,,488768.0,612434.0,592332.0,571710.0,503285.0,605541.0,501957.0,476454.0,547973.0,476589.0,502085.0,570666.0,,,,,,,,593334.0,,,643338.0,592454.0,656756.0,622663.0,592741.0,547888.0,543243.0,2018-04-07,New York Yankees
2018/04/07/nynmlb-wasmlb-1,New York Mets,594798.0,607229.0,460283.0,544727.0,,,,,,,,,518774.0,,,607625.0,623149.0,592789.0,571927.0,570663.0,573109.0,642008.0,595918.0,641627.0,425492.0,448281.0,,,,,,,,,518875.0,,,543699.0,453286.0,519301.0,544931.0,461829.0,594840.0,445213.0,2018-04-07,Washington Nationals
2018/04/07/tbamlb-bosmlb-1,Tampa Bay Rays,621237.0,542882.0,489265.0,621002.0,,,,,,,,,630023.0,,,517008.0,552640.0,605483.0,642232.0,607188.0,643493.0,475054.0,598264.0,592390.0,519144.0,519393.0,,,,,,,,,598271.0,,,523260.0,518886.0,596074.0,456034.0,519242.0,605476.0,584171.0,2018-04-07,Boston Red Sox
2018/04/07/detmlb-chamlb-1,Detroit Tigers,571510.0,572888.0,621385.0,571656.0,,,,,,,,,434538.0,,,596057.0,599683.0,572403.0,519455.0,605242.0,543935.0,641729.0,501593.0,607481.0,502327.0,573668.0,500872.0,,,,,,,,543144.0,,,608334.0,456068.0,518858.0,625643.0,448306.0,465657.0,608337.0,2018-04-07,Chicago White Sox
2018/04/07/seamlb-minmlb-1,Seattle Mariners,621242.0,594835.0,504379.0,572021.0,,,,,,,,,433587.0,,,596271.0,453281.0,572020.0,502190.0,519240.0,656186.0,543883.0,502043.0,458681.0,657610.0,641755.0,,,,,,,,,543606.0,,,592665.0,407845.0,573124.0,621244.0,622382.0,519151.0,435043.0,2018-04-07,Minnesota Twins
2018/04/07/arimlb-slnmlb-1,Arizona Diamondbacks,502202.0,605151.0,425844.0,571863.0,477569.0,,,,,,,,605177.0,,,571578.0,407822.0,643327.0,673633.0,519008.0,592662.0,592836.0,544928.0,593372.0,663855.0,502032.0,,,,,,,,,594577.0,,,571945.0,592815.0,425794.0,596133.0,608379.0,608678.0,621199.0,2018-04-07,St. Louis Cardinals
2018/04/07/chnmlb-milmlb-1,Chicago Cubs,572750.0,543022.0,467008.0,453344.0,,,,,,,,,605218.0,,,543294.0,543557.0,500779.0,458677.0,506433.0,488846.0,518553.0,458006.0,502624.0,606930.0,543331.0,,,,,,,,,468504.0,,,623352.0,605288.0,608718.0,605200.0,543118.0,502026.0,543359.0,2018-04-07,Milwaukee Brewers
2018/04/07/kcamlb-clemlb-1,Kansas City Royals,518633.0,543169.0,430641.0,518748.0,516969.0,,,,,,,,434628.0,,,657612.0,596001.0,641745.0,543506.0,607215.0,572143.0,453178.0,592102.0,279571.0,545333.0,621397.0,,,,,,,,,471911.0,,,605182.0,580792.0,446372.0,502083.0,453192.0,519096.0,458708.0,2018-04-07,Cleveland Indians
2018/04/07/lanmlb-sfnmlb-1,Los Angeles Dodgers,622072.0,448179.0,521655.0,,,,,,,,,,520980.0,,,571561.0,628317.0,548389.0,608638.0,451661.0,445276.0,518397.0,621389.0,456501.0,606625.0,596816.0,,,,,,,,,502706.0,,,608717.0,592612.0,518715.0,473879.0,453265.0,519326.0,572955.0,2018-04-07,San Francisco Giants
2018/04/07/miamlb-phimlb-1,Miami Marlins,607457.0,628333.0,622217.0,594027.0,547749.0,592407.0,,,,,,,606424.0,,,670950.0,592761.0,608716.0,570632.0,446899.0,596071.0,545363.0,644364.0,472610.0,605441.0,592826.0,622097.0,,,,,,,,571800.0,,,594902.0,571948.0,605388.0,593576.0,605400.0,601713.0,591693.0,2018-04-07,Philadelphia Phillies
2018/04/07/cinmlb-pitmlb-1,Cincinnati Reds,456701.0,592169.0,593974.0,628452.0,,,,,,,,,622491.0,,,451596.0,607237.0,453172.0,641816.0,642003.0,607219.0,534812.0,605280.0,467100.0,502004.0,607192.0,,,,,,,,,650828.0,,,519294.0,592791.0,553878.0,592866.0,641771.0,596720.0,593140.0,2018-04-07,Pittsburgh Pirates
2018/04/07/sdnmlb-houmlb-1,San Diego Padres,643256.0,543272.0,628318.0,572362.0,664208.0,,,,,,,,664192.0,,,543475.0,606131.0,453385.0,475115.0,571951.0,489334.0,489446.0,572971.0,621121.0,501789.0,571704.0,606965.0,,,,,,,,543521.0,,,450203.0,502748.0,444468.0,448609.0,501925.0,434378.0,543037.0,2018-04-07,Houston Astros
2018/04/07/tormlb-texmlb-1,Toronto Blue Jays,462136.0,448802.0,461325.0,446099.0,,,,,,,,,457918.0,,,571901.0,493200.0,532077.0,592717.0,572193.0,573186.0,592130.0,456713.0,445926.0,501985.0,448178.0,518617.0,,,,,,,,592222.0,,,112526.0,450729.0,430935.0,605309.0,455119.0,519043.0,527048.0,2018-04-07,Texas Rangers
2018/04/07/atlmlb-colmlb-1,Atlanta Braves,641438.0,592314.0,595465.0,621345.0,527055.0,,,,,,,,592426.0,,,435221.0,493247.0,656794.0,542432.0,527054.0,434671.0,518693.0,542881.0,607536.0,459429.0,451584.0,493603.0,,,,,,,,592351.0,,,608566.0,623184.0,543734.0,622608.0,518452.0,445197.0,543766.0,2018-04-07,Colorado Rockies
2018/04/07/oakmlb-anamlb-1,Oakland Athletics,433586.0,543056.0,641941.0,595014.0,,,,,,,,,608665.0,,,501822.0,521230.0,640455.0,596043.0,433589.0,592811.0,488748.0,501625.0,592135.0,572703.0,453284.0,598287.0,,,,,,,,462382.0,,,641871.0,660271.0,572070.0,572140.0,502028.0,500724.0,592570.0,2018-04-07,Los Angeles Angels
2018/04/08/balmlb-nyamlb-1,Baltimore Orioles,605164.0,488768.0,503285.0,542947.0,542960.0,,,,,,,,641482.0,,,592332.0,571710.0,501957.0,605541.0,606478.0,612434.0,656945.0,570666.0,543243.0,592741.0,502085.0,476589.0,,,,,,,,643338.0,,,592454.0,622663.0,547888.0,656756.0,593334.0,476454.0,547973.0,2018-04-08,New York Yankees
2018/04/08/tbamlb-bosmlb-1,Tampa Bay Rays,630023.0,607188.0,517008.0,,,,,,,,,,643493.0,,,475054.0,489265.0,605483.0,552640.0,642232.0,621237.0,542882.0,598264.0,523260.0,605476.0,518886.0,,,,,,,,,519144.0,,,456034.0,519242.0,593958.0,584171.0,596074.0,598271.0,592390.0,2018-04-08,Boston Red Sox
2018/04/08/kcamlb-clemlb-1,Kansas City Royals,430641.0,518633.0,657612.0,518748.0,543506.0,,,,,,,,543169.0,,,516969.0,596001.0,641745.0,453178.0,607215.0,572143.0,434628.0,545333.0,279571.0,621397.0,592102.0,,,,,,,,,471911.0,,,580792.0,446372.0,502083.0,453192.0,519096.0,458708.0,605182.0,2018-04-08,Cleveland Indians
2018/04/08/cinmlb-pitmlb-1,Cincinnati Reds,456701.0,592169.0,607237.0,451596.0,,,,,,,,,622491.0,,,453172.0,628452.0,593974.0,534812.0,642003.0,607219.0,641816.0,643230.0,593140.0,553878.0,592866.0,592791.0,,,,,,,,607192.0,,,605280.0,502004.0,641771.0,596720.0,467100.0,650828.0,519294.0,2018-04-08,Pittsburgh Pirates
2018/04/08/miamlb-phimlb-1,Miami Marlins,607457.0,543031.0,628333.0,608716.0,446899.0,,,,,,,,606424.0,,,594027.0,596071.0,592761.0,547749.0,570632.0,670950.0,622217.0,594902.0,593576.0,472610.0,605388.0,644364.0,,,,,,,,605400.0,,,601713.0,605441.0,592826.0,453562.0,571800.0,571948.0,591693.0,2018-04-08,Philadelphia Phillies
2018/04/08/chnmlb-milmlb-1,Chicago Cubs,572750.0,543022.0,458677.0,605218.0,453344.0,,,,,,,,518553.0,,,506433.0,488846.0,543294.0,452657.0,543557.0,467008.0,500779.0,458006.0,606930.0,502624.0,592865.0,605288.0,,,,,,,,468504.0,,,605200.0,543118.0,623352.0,543331.0,502026.0,543359.0,608718.0,2018-04-08,Milwaukee Brewers
2018/04/08/detmlb-chamlb-1,Detroit Tigers,571510.0,571656.0,641729.0,572888.0,,,,,,,,,605242.0,,,434538.0,596057.0,572403.0,519455.0,571666.0,543935.0,621385.0,607481.0,543144.0,625643.0,501593.0,541652.0,,,,,,,,608334.0,,,608337.0,456068.0,500872.0,518858.0,502327.0,448306.0,465657.0,2018-04-08,Chicago White Sox
2018/04/08/sdnmlb-houmlb-1,San Diego Padres,572362.0,543272.0,475115.0,643256.0,,,,,,,,,664192.0,,,543475.0,628318.0,664208.0,571951.0,606131.0,453385.0,489334.0,543037.0,606965.0,501925.0,502748.0,,,,,,,,,571704.0,,,572971.0,621121.0,543521.0,444468.0,434378.0,450203.0,501789.0,2018-04-08,Houston Astros
2018/04/08/arimlb-slnmlb-1,Arizona Diamondbacks,605177.0,571578.0,605151.0,502202.0,,,,,,,,,407822.0,,,643327.0,425844.0,519008.0,592662.0,477569.0,592836.0,673633.0,663855.0,593372.0,608678.0,594577.0,605154.0,,,,,,,,571945.0,,,502032.0,592815.0,608379.0,425794.0,596133.0,544928.0,621199.0,2018-04-08,St. Louis Cardinals
2018/04/08/tormlb-texmlb-1,Toronto Blue Jays,446099.0,592130.0,493200.0,532077.0,,,,,,,,,462136.0,,,457918.0,592717.0,573186.0,448802.0,461325.0,571901.0,572193.0,456713.0,445926.0,455119.0,112526.0,592222.0,,,,,,,,518617.0,,,450729.0,448178.0,605309.0,501985.0,519043.0,527048.0,430935.0,2018-04-08,Texas Rangers
2018/04/08/atlmlb-colmlb-1,Atlanta Braves,592314.0,592426.0,641438.0,518693.0,527055.0,,,,,,,,435221.0,,,621345.0,493247.0,542432.0,434671.0,527054.0,595465.0,656794.0,542881.0,518452.0,607536.0,543734.0,623184.0,,,,,,,,451584.0,,,445197.0,592351.0,608566.0,459429.0,493603.0,622608.0,543766.0,2018-04-08,Colorado Rockies
2018/04/08/lanmlb-sfnmlb-1,Los Angeles Dodgers,518397.0,520980.0,571561.0,451661.0,445276.0,,,,,,,,521655.0,,,448179.0,628317.0,547943.0,548389.0,622072.0,477132.0,608638.0,456501.0,473879.0,519326.0,572955.0,,,,,,,,,596816.0,,,502706.0,606625.0,608717.0,453265.0,621389.0,518715.0,592612.0,2018-04-08,San Francisco Giants
2018/04/08/oakmlb-anamlb-1,Oakland Athletics,488748.0,501822.0,433589.0,433586.0,,,,,,,,,640455.0,,,596043.0,641941.0,595014.0,592811.0,608665.0,521230.0,543056.0,501625.0,572703.0,660271.0,502028.0,570240.0,,,,,,,,592135.0,,,462382.0,641871.0,622161.0,453284.0,598287.0,572070.0,572140.0,2018-04-08,Los Angeles Angels
2018/04/08/nynmlb-wasmlb-1,New York Mets,594798.0,544727.0,607625.0,642008.0,,,,,,,,,571927.0,,,570663.0,623149.0,592789.0,518774.0,607229.0,573109.0,460283.0,595918.0,461829.0,519301.0,445213.0,,,,,,,,,641627.0,,,453286.0,544931.0,543699.0,518875.0,594840.0,425492.0,448281.0,2018-04-08,Washington Nationals
2018/04/09/tbamlb-chamlb-1,Tampa Bay Rays,542882.0,630023.0,621237.0,489265.0,517008.0,,,,,,,,607188.0,,,552640.0,643493.0,605483.0,543901.0,642232.0,502042.0,475054.0,608334.0,608337.0,543144.0,501593.0,465657.0,,,,,,,,518858.0,,,625643.0,541652.0,502327.0,448306.0,456068.0,500872.0,607481.0,2018-04-09,Chicago White Sox
2018/04/09/detmlb-clemlb-1,Detroit Tigers,571510.0,571666.0,571656.0,572403.0,,,,,,,,,605242.0,,,572888.0,641729.0,596057.0,621385.0,543935.0,519455.0,434538.0,592102.0,545333.0,446372.0,453192.0,,,,,,,,,279571.0,,,471911.0,605182.0,580792.0,502083.0,621397.0,519096.0,458708.0,2018-04-09,Cleveland Indians
2018/04/09/atlmlb-wasmlb-1,Atlanta Braves,641438.0,592314.0,527054.0,493247.0,592426.0,,,,,,,,518693.0,,,435221.0,621345.0,656794.0,542432.0,434671.0,527055.0,595465.0,595918.0,448281.0,544931.0,453286.0,,,,,,,,,461829.0,,,641627.0,594840.0,518875.0,445213.0,425492.0,543699.0,519301.0,2018-04-09,Washington Nationals
2018/04/09/cinmlb-phimlb-1,Cincinnati Reds,456701.0,622491.0,453172.0,593974.0,534812.0,,,,,,,,451596.0,,,607237.0,628452.0,641816.0,607219.0,592848.0,642003.0,592169.0,644364.0,453562.0,605441.0,472610.0,593576.0,,,,,,,,571800.0,,,571948.0,605400.0,601713.0,591693.0,592826.0,594902.0,605388.0,2018-04-09,Philadelphia Phillies
2018/04/09/milmlb-slnmlb-1,Milwaukee Brewers,502624.0,605200.0,458006.0,,,,,,,,,,543118.0,,,543331.0,543359.0,592865.0,468504.0,502026.0,623352.0,606930.0,621199.0,605154.0,518813.0,502032.0,,,,,,,,,663855.0,,,608678.0,593372.0,608379.0,425794.0,571945.0,544928.0,592815.0,2018-04-09,St. Louis Cardinals
2018/04/09/tormlb-balmlb-1,Toronto Blue Jays,461325.0,462136.0,572193.0,446099.0,,,,,,,,,448802.0,,,571901.0,493200.0,532077.0,592717.0,573186.0,457918.0,592130.0,606478.0,542947.0,605164.0,571710.0,641482.0,,,,,,,,542960.0,,,488768.0,612434.0,592332.0,640451.0,503285.0,501957.0,605541.0,2018-04-09,Baltimore Orioles
