key,away,bp_away_0,bp_away_1,bp_away_10,bp_away_11,bp_away_12,bp_away_13,bp_away_14,bp_away_15,bp_away_16,bp_away_17,bp_away_18,bp_away_19,bp_away_2,bp_away_20,bp_away_21,bp_away_22,bp_away_23,bp_away_24,bp_away_25,bp_away_3,bp_away_4,bp_away_5,bp_away_6,bp_away_7,bp_away_8,bp_away_9,bp_home_0,bp_home_1,bp_home_10,bp_home_11,bp_home_12,bp_home_13,bp_home_14,bp_home_15,bp_home_16,bp_home_17,bp_home_18,bp_home_19,bp_home_2,bp_home_20,bp_home_21,bp_home_22,bp_home_23,bp_home_24,bp_home_25,bp_home_3,bp_home_4,bp_home_5,bp_home_6,bp_home_7,bp_home_8,bp_home_9,home
2017/04/09/tormlb-tbamlb-1,Toronto Blue Jays,457918,607352,572193.0,571901.0,596271.0,,,,,,,,276351,,,,,,,592717,608678,573186,434538,501925,544759,462136.0,541640,542882,458584.0,543606.0,471822.0,488984.0,,,,,,,543135,,,,,,,502042,474521,502171,517008,643493,605483,543144,Tampa Bay Rays
2017/04/09/atlmlb-pitmlb-1,Atlanta Braves,448802,592314,462382.0,542432.0,,,,,,,,,447714,,,,,,,605338,518567,285079,112526,571871,527054,527055.0,504379,543339,592866.0,553878.0,,,,,,,,,592791,,,,,,,641771,453281,607192,467100,453265,543037,455374,Pittsburgh Pirates
2017/04/09/nyamlb-balmlb-1,New York Yankees,547888,592741,476454.0,547973.0,,,,,,,,,622663,,,,,,,656547,518927,571951,476589,501381,282332,461325.0,592332,605164,503285.0,573064.0,,,,,,,,,502154,,,,,,,543118,542960,434622,489119,592869,571710,643354,Baltimore Orioles
2017/04/09/wasmlb-phimlb-1,Washington Nationals,461829,544836,519301.0,606983.0,,,,,,,,,458006,,,,,,,543699,518875,453286,424144,430599,595014,544931.0,605388,595191,593576.0,491646.0,,,,,,,,,453329,,,,,,,605400,591693,592826,570257,476451,276542,450212,Philadelphia Phillies
2017/04/09/chnmlb-milmlb-1,Chicago Cubs,493157,543294,444468.0,451584.0,,,,,,,,,474463,,,,,,,452657,467008,518748,407793,543557,453562,605218.0,608349,453172,606930.0,592341.0,,,,,,,,,543548,,,,,,,519076,491703,503449,502624,501697,605200,448614,Milwaukee Brewers
2017/04/09/kcamlb-houmlb-1,Kansas City Royals,450306,543169,516969.0,465657.0,621381.0,,,,,,,,501985,,,,,,,453178,518633,434628,493247,501992,475243,432934.0,448609,571704,621121.0,501789.0,606965.0,,,,,,,,450203,,,,,,,605397,502748,572971,502381,594311,571666,593140,Houston Astros
2017/04/09/minmlb-chamlb-1,Minnesota Twins,444520,595234,429722.0,573124.0,519151.0,279571.0,445213.0,,,,,,450282,,,,,,,606167,502043,543859,543507,502327,461833,608648.0,474029,502706,543359.0,502085.0,,,,,,,,,573589,,,,,,,592454,456068,592229,448306,461872,500779,518858,Chicago White Sox
2017/04/09/cinmlb-slnmlb-1,Cincinnati Reds,456701,543101,607237.0,547179.0,606959.0,444857.0,502028.0,571561.0,,,,,605232,,,,,,,596112,642003,628452,519322,593974,621072,276520.0,543779,502190,462515.0,592815.0,493200.0,,,,,,,,435043,,,,,,,425794,458681,621199,608379,455009,593372,446399,St. Louis Cardinals
2017/04/09/oakmlb-texmlb-1,Oakland Athletics,521230,425492,640455.0,593423.0,543056.0,,,,,,,,534910,,,,,,,623430,592811,448281,433586,593417,608665,605194.0,623434,506433,600917.0,502026.0,456713.0,473879.0,,,,,,,518617,,,,,,,501817,430935,456167,516714,592346,592222,527048,Texas Rangers
2017/04/09/lanmlb-colmlb-1,Los Angeles Dodgers,554340,547943,501593.0,489265.0,445276.0,,,,,,,,435221,,,,,,,501822,622072,477132,594795,548389,628317,451661.0,459429,592351,542881.0,623184.0,543475.0,543734.0,,,,,,,608032,,,,,,,622608,445197,518813,518452,493603,607536,543022,Colorado Rockies
2017/04/09/seamlb-anamlb-1,Seattle Mariners,519267,572021,519240.0,656186.0,502272.0,621242.0,,,,,,,572020,,,,,,,592767,433587,592614,451596,664641,547874,543883.0,445060,572140,573046.0,453284.0,457732.0,,,,,,,,445926,,,,,,,607374,433589,500724,592135,502032,501625,533167,Los Angeles Angels
2017/04/09/clemlb-arimlb-1,Cleveland Indians,545333,594736,453192.0,592102.0,,,,,,,,,543766,,,,,,,517593,457429,471911,542888,458708,519096,446372.0,425844,592662,605151.0,407845.0,,,,,,,,,592836,,,,,,,543331,571946,407822,517414,452666,571578,605177,Arizona Diamondbacks
2017/04/09/sfnmlb-sdnmlb-1,San Francisco Giants,502188,519043,456501.0,571882.0,453343.0,,,,,,,,519166,,,,,,,595345,518715,518516,621389,502004,519293,430912.0,545346,543272,453385.0,489334.0,600526.0,,,,,,,,450308,,,,,,,572362,468504,543506,488748,607067,543054,622766,San Diego Padres
2017/04/09/miamlb-nynmlb-1,Miami Marlins,573185,543408,450172.0,547749.0,430661.0,,,,,,,,446899,,,,,,,475479,612672,570632,573109,621295,543045,607457.0,518774,606160,592789.0,477569.0,592665.0,,,,,,,,460283,,,,,,,554430,594798,607229,570663,623149,519294,572831,New York Mets
2017/04/10/tbamlb-nyamlb-1,Tampa Bay Rays,488984,541640,543144.0,458584.0,502171.0,643493.0,,,,,,,543606,,,,,,,542882,543135,502042,474521,517008,471822,605483.0,547888,476454,461325.0,592741.0,,,,,,,,,622663,,,,,,,547973,656547,518927,571951,476589,282332,501381,New York Yankees
2017/04/10/bosmlb-detmlb-1,Boston Red Sox,598264,519144,,,,,,,,,,,664701,,,,,,,523260,593958,518886,453214,582494,519242,592390.0,605242,641729,458677.0,408061.0,,,,,,,,,571510,,,,,,,519455,543935,572888,596057,434671,594986,434378,Detroit Tigers
2017/04/10/oakmlb-kcamlb-1,Oakland Athletics,521230,425492,605194.0,433586.0,448281.0,,,,,,,,534910,,,,,,,543056,623430,592811,593423,593417,608665,640455.0,450306,543169,453178.0,493247.0,501985.0,,,,,,,,475243,,,,,,,465657,501992,516969,621381,518633,432934,434628,Kansas City Royals
2017/04/10/arimlb-sfnmlb-1,Arizona Diamondbacks,425844,592662,517414.0,605177.0,,,,,,,,,571578,,,,,,,407845,543331,571946,407822,452666,605151,592836.0,502188,456501,519326.0,519043.0,453343.0,,,,,,,,519166,,,,,,,571882,518715,518516,621389,502004,519293,430912,San Francisco Giants
2017/04/10/houmlb-seamlb-1,Houston Astros,571704,605397,448609.0,593140.0,594311.0,,,,,,,,502748,,,,,,,621121,606965,572971,502381,571666,501789,450203.0,572021,592767,664641.0,572020.0,656186.0,519267.0,,,,,,,543883,,,,,,,547874,433587,592614,621242,502272,519240,451596,Seattle Mariners
2017/04/10/cinmlb-pitmlb-1,Cincinnati Reds,456701,543101,607237.0,606959.0,605232.0,547179.0,642003.0,593974.0,,,,,596112,,,,,,,502028,628452,444857,519322,571561,621072,276520.0,592866,504379,453281.0,455374.0,,,,,,,,,553878,,,,,,,543037,543339,592791,641771,467100,453265,607192,Pittsburgh Pirates
2017/04/10/nynmlb-phimlb-1,New York Mets,592789,518774,460283.0,570663.0,592665.0,,,,,,,,606160,,,,,,,554430,607229,477569,623149,572831,594798,519294.0,605388,593576,591693.0,570257.0,,,,,,,,,453329,,,,,,,450212,605400,592826,476451,491646,276542,595191,Philadelphia Phillies
2017/04/10/slnmlb-wasmlb-1,St. Louis Cardinals,493200,593372,572096.0,543779.0,455009.0,,,,,,,,502190,,,,,,,435043,458681,608379,462515,425794,446399,621199.0,461829,424144,606983.0,518875.0,,,,,,,,,595014,,,,,,,544836,453286,519301,544931,430599,543699,458006,Washington Nationals
2017/04/10/lanmlb-chnmlb-1,Los Angeles Dodgers,554340,547943,594795.0,489265.0,445276.0,,,,,,,,435221,,,,,,,501822,477132,628317,501593,622072,548389,451661.0,453562,543294,493157.0,451584.0,,,,,,,,,444468,,,,,,,474463,407793,543557,452657,605218,518748,467008,Chicago Cubs
2017/04/10/sdnmlb-colmlb-1,San Diego Padres,545346,453385,488748.0,543272.0,543506.0,,,,,,,,450308,,,,,,,489334,572362,468504,607067,543054,622766,600526.0,459429,542881,543022.0,608032.0,445197.0,623184.0,,,,,,,592351,,,,,,,543734,622608,518813,518452,493603,607536,543475,Colorado Rockies
2017/04/11/minmlb-detmlb-1,Minnesota Twins,444520,595234,519151.0,461833.0,608648.0,502327.0,543859.0,,,,,,573124,,,,,,,450282,445213,606167,502043,429722,279571,543507.0,605242,641729,458677.0,408061.0,,,,,,,,,519455,,,,,,,543935,434378,596057,434671,571510,572888,594986,Detroit Tigers
2017/04/11/chamlb-clemlb-1,Chicago White Sox,500779,502706,502085.0,592454.0,,,,,,,,,573589,,,,,,,456068,592229,461872,448306,543359,474029,518858.0,545333,594736,457429.0,543766.0,,,,,,,,,517593,,,,,,,446372,542888,458708,519096,471911,453192,592102,Cleveland Indians
2017/04/11/cinmlb-pitmlb-1,Cincinnati Reds,456701,543101,606959.0,571561.0,519322.0,593974.0,502028.0,628452.0,,,,,605232,,,,,,,596112,642003,444857,621072,276520,607237,547179.0,553878,543037,504379.0,592866.0,,,,,,,,,455374,,,,,,,543339,641771,453281,607192,467100,453265,592791,Pittsburgh Pirates
2017/04/11/nynmlb-phimlb-1,New York Mets,592789,592665,570663.0,572831.0,623149.0,,,,,,,,606160,,,,,,,460283,554430,594798,607229,477569,519294,518774.0,595191,593576,570257.0,491646.0,,,,,,,,,450212,,,,,,,605400,591693,592826,476451,276542,453329,605388,Philadelphia Phillies
2017/04/11/slnmlb-wasmlb-1,St. Louis Cardinals,593372,543779,458681.0,462515.0,493200.0,,,,,,,,502190,,,,,,,435043,425794,446399,621199,608379,572096,455009.0,518875,424144,430599.0,595014.0,,,,,,,,,606983,,,,,,,544836,458006,543699,453286,519301,544931,461829,Washington Nationals
2017/04/11/milmlb-tormlb-1,Milwaukee Brewers,453172,543548,608349.0,491703.0,,,,,,,,,448614,,,,,,,519076,605200,592341,502624,501697,503449,606930.0,462136,642098,501925.0,607352.0,276351.0,532077.0,,,,,,,592717,,,,,,,573186,434538,572193,571901,544759,457918,608678,Toronto Blue Jays
2017/04/11/atlmlb-miamlb-1,Atlanta Braves,448802,605338,447714.0,571871.0,,,,,,,,,518567,,,,,,,285079,527054,527055,462382,542432,112526,592314.0,543408,612672,607457.0,475479.0,573109.0,,,,,,,,570632,,,,,,,430661,621295,543045,547749,450172,573185,446899,Miami Marlins
2017/04/11/balmlb-bosmlb-1,Baltimore Orioles,643354,592332,503285.0,543118.0,,,,,,,,,592869,,,,,,,573064,571710,502154,489119,542960,434622,605164.0,519144,664701,523260.0,,,,,,,,,,519242,,,,,,,593958,518886,453214,582494,519141,592390,598264,Boston Red Sox
2017/04/11/sdnmlb-colmlb-1,San Diego Padres,545346,543272,450308.0,622766.0,489334.0,,,,,,,,453385,,,,,,,572362,468504,543506,488748,600526,607067,543054.0,459429,542881,543475.0,622608.0,493603.0,518813.0,,,,,,,592351,,,,,,,608032,543734,445197,623184,518452,607536,543022,Colorado Rockies
2017/04/11/texmlb-anamlb-1,Texas Rangers,527048,623434,430935.0,501817.0,473879.0,502026.0,,,,,,,600917,,,,,,,506433,518617,456713,456167,516714,592346,592222.0,445060,500724,433589.0,592135.0,,,,,,,,,573046,,,,,,,533167,445926,607374,453284,501625,572140,502032,Los Angeles Angels
2017/04/11/houmlb-seamlb-1,Houston Astros,448609,450203,501789.0,502381.0,571704.0,,,,,,,,502748,,,,,,,621121,606965,572971,594311,571666,593140,605397.0,519267,572020,664641.0,572021.0,543883.0,502272.0,,,,,,,592767,,,,,,,656186,547874,433587,592614,621242,519240,451596,Seattle Mariners
2017/04/11/arimlb-sfnmlb-1,Arizona Diamondbacks,425844,571578,407822.0,407845.0,,,,,,,,,592836,,,,,,,571946,517414,452666,605151,605177,592662,543331.0,456501,519043,621389.0,519166.0,519326.0,,,,,,,,571882,,,,,,,453343,518715,518516,502004,519293,430912,502188,San Francisco Giants
2017/04/12/tbamlb-nyamlb-1,Tampa Bay Rays,488984,543606,471822.0,458584.0,541640.0,543144.0,,,,,,,542882,,,,,,,543135,502042,474521,502171,517008,643493,605483.0,547888,476454,656547.0,547973.0,,,,,,,,,622663,,,,,,,476589,282332,501381,656756,571951,461325,518927,New York Yankees
2017/04/12/minmlb-detmlb-1,Minnesota Twins,595234,573124,502327.0,461833.0,502043.0,608648.0,444520.0,,,,,,450282,,,,,,,445213,606167,543859,429722,279571,543507,519151.0,641729,571510,594986.0,543935.0,,,,,,,,,519455,,,,,,,408061,572888,434378,596057,434671,458677,605242,Detroit Tigers
2017/04/12/sdnmlb-colmlb-1,San Diego Padres,453385,450308,600526.0,488748.0,605222.0,543506.0,,,,,,,543054,,,,,,,607067,543272,489334,468504,572362,622766,545346.0,542881,592351,607536.0,543475.0,459429.0,623184.0,,,,,,,608032,,,,,,,543734,622608,445197,518813,518452,493603,543022,Colorado Rockies
2017/04/12/slnmlb-wasmlb-1,St. Louis Cardinals,593372,543779,621199.0,446399.0,493200.0,,,,,,,,435043,,,,,,,425794,458681,608379,455009,462515,502190,572096.0,461829,424144,519301.0,430599.0,,,,,,,,,595014,,,,,,,458006,543699,544931,453286,544836,518875,606983,Washington Nationals
2017/04/12/chamlb-clemlb-1,Chicago White Sox,474029,500779,518858.0,502085.0,,,,,,,,,573589,,,,,,,592454,456068,592229,448306,543359,502706,461872.0,545333,594736,519096.0,502083.0,,,,,,,,,543766,,,,,,,592102,446372,471911,542888,458708,517593,457429,Cleveland Indians
2017/04/12/cinmlb-pitmlb-1,Cincinnati Reds,456701,543101,621072.0,276520.0,547179.0,607237.0,502028.0,596112.0,,,,,592120,,,,,,,605232,642003,628452,444857,519322,571561,593974.0,592866,504379,543339.0,453265.0,,,,,,,,,543037,,,,,,,592791,641771,453281,607192,467100,455374,553878,Pittsburgh Pirates
2017/04/12/nynmlb-phimlb-1,New York Mets,592789,518774,460283.0,477569.0,592665.0,,,,,,,,606160,,,,,,,594798,607229,623149,519294,572831,554430,570663.0,595191,453329,593576.0,276542.0,,,,,,,,,605400,,,,,,,591693,476451,491646,570257,592826,472610,450212,Philadelphia Phillies
2017/04/12/milmlb-tormlb-1,Milwaukee Brewers,606930,453172,608349.0,491703.0,,,,,,,,,543548,,,,,,,448614,519076,605200,503449,592341,501697,502624.0,462136,532077,572193.0,571901.0,544759.0,573186.0,,,,,,,457918,,,,,,,607352,642098,276351,592717,608678,434538,501925,Toronto Blue Jays
2017/04/12/atlmlb-miamlb-1,Atlanta Braves,592314,605338,542432.0,527055.0,462382.0,,,,,,,,518567,,,,,,,285079,112526,527054,571871,592422,448802,447714.0,573185,475479,446899.0,547749.0,573109.0,,,,,,,,612672,,,,,,,570632,430661,621295,543045,607457,450172,543408,Miami Marlins
2017/04/12/balmlb-bosmlb-1,Baltimore Orioles,592332,592869,643354.0,573064.0,,,,,,,,,605164,,,,,,,503285,502154,489119,543118,542960,434622,571710.0,598264,519144,582494.0,,,,,,,,,,519141,,,,,,,519242,593958,518886,453214,664701,472551,523260,Boston Red Sox
2017/04/12/lanmlb-chnmlb-1,Los Angeles Dodgers,554340,547943,548389.0,501593.0,445276.0,,,,,,,,501822,,,,,,,622072,477132,594795,628317,451661,489265,435221.0,605218,453562,444468.0,518748.0,,,,,,,,,451584,,,,,,,493157,543294,474463,452657,467008,407793,543557,Chicago Cubs
2017/04/12/oakmlb-kcamlb-1,Oakland Athletics,425492,534910,623430.0,521230.0,593423.0,,,,,,,,543056,,,,,,,448281,433586,593417,608665,640455,605194,592811.0,450306,543169,475243.0,432934.0,518397.0,596001.0,,,,,,,501985,,,,,,,465657,501992,516969,453178,518633,493247,434628,Kansas City Royals
2017/04/12/texmlb-anamlb-1,Texas Rangers,473879,527048,456167.0,502026.0,592222.0,600917.0,,,,,,,623434,,,,,,,506433,518617,456713,501817,430935,516714,592346.0,445060,500724,453284.0,433589.0,573046.0,,,,,,,,642229,,,,,,,592135,572140,533167,607374,502032,445926,501625,Los Angeles Angels
2017/04/12/houmlb-seamlb-1,Houston Astros,571704,450203,502748.0,502381.0,594311.0,,,,,,,,605397,,,,,,,621121,606965,572971,593140,501789,571666,448609.0,519267,572021,519240.0,656186.0,592614.0,605359.0,,,,,,,572020,,,,,,,592767,543883,547874,433587,621242,664641,451596,Seattle Mariners
2017/04/12/arimlb-sfnmlb-1,Arizona Diamondbacks,425844,592662,452666.0,605151.0,,,,,,,,,571578,,,,,,,407845,592836,543331,407822,517414,571946,605177.0,502188,456501,502004.0,571882.0,519326.0,,,,,,,,519043,,,,,,,519166,453343,518516,621389,519293,430912,518715,San Francisco Giants
2017/04/13/minmlb-detmlb-1,Minnesota Twins,444520,573124,519151.0,502327.0,608648.0,461833.0,595234.0,,,,,,450282,,,,,,,445213,606167,502043,543859,429722,279571,543507.0,605242,571510,572888.0,641729.0,,,,,,,,,543935,,,,,,,408061,434378,596057,458677,594986,519455,434671,Detroit Tigers
2017/04/13/lanmlb-chnmlb-1,Los Angeles Dodgers,445276,554340,451661.0,594795.0,501822.0,,,,,,,,435221,,,,,,,622072,477132,628317,501593,489265,548389,547943.0,453562,543294,493157.0,451584.0,,,,,,,,,444468,,,,,,,452657,467008,518748,407793,543557,474463,605218,Chicago Cubs
2017/04/13/texmlb-anamlb-1,Texas Rangers,473879,527048,592346.0,592222.0,506433.0,623434.0,,,,,,,502026,,,,,,,600917,518617,456713,501817,430935,456167,516714.0,500724,573046,501625.0,445060.0,642229.0,,,,,,,,592135,,,,,,,572140,533167,445926,607374,502032,453284,433589,Los Angeles Angels
2017/04/13/chamlb-clemlb-1,Chicago White Sox,474029,500779,543359.0,592454.0,,,,,,,,,502706,,,,,,,573589,592229,502085,448306,518858,456068,461872.0,545333,594736,502083.0,519096.0,492841.0,,,,,,,,543766,,,,,,,517593,592102,446372,471911,458708,542888,457429,Cleveland Indians
2017/04/13/tbamlb-nyamlb-1,Tampa Bay Rays,543606,543135,541640.0,458584.0,488984.0,543144.0,,,,,,,502042,,,,,,,474521,502171,517008,471822,643493,605483,542882.0,547888,656547,476454.0,547973.0,,,,,,,,,461325,,,,,,,518927,571951,476589,282332,656756,501381,622663,New York Yankees
2017/04/13/balmlb-tormlb-1,Baltimore Orioles,643354,592869,542960.0,502154.0,,,,,,,,,573064,,,,,,,592233,605164,571710,489119,434622,592332,503285.0,462136,532077,544759.0,434538.0,607352.0,501925.0,,,,,,,457918,,,,,,,642098,276351,592717,608678,573186,572193,571901,Toronto Blue Jays
2017/04/13/milmlb-cinmlb-1,Milwaukee Brewers,606930,608349,448614.0,453172.0,,,,,,,,,543548,,,,,,,605200,491703,503449,592341,502624,501697,519076.0,456701,543101,621072.0,607237.0,547179.0,276520.0,519322.0,592120.0,,,,,605232,,,,,,,596112,502028,642003,628452,444857,571561,593974,Cincinnati Reds
2017/04/13/nynmlb-miamlb-1,New York Mets,592789,518774,570663.0,,,,,,,,,,554430,,,,,,,607229,572831,606160,460283,477569,592665,519294.0,573185,543408,547749.0,621295.0,543045.0,,,,,,,,573109,,,,,,,450172,612672,570632,607457,475479,446899,430661,Miami Marlins
2017/04/13/oakmlb-kcamlb-1,Oakland Athletics,521230,623430,534910.0,543056.0,425492.0,,,,,,,,592811,,,,,,,448281,593423,433586,593417,608665,640455,605194.0,543169,596001,493247.0,450306.0,465657.0,516969.0,,,,,,,501985,,,,,,,475243,501992,453178,518633,432934,518397,434628,Kansas City Royals
2017/04/13/colmlb-sfnmlb-1,Colorado Rockies,459429,542881,543734.0,493603.0,445197.0,518813.0,,,,,,,608032,,,,,,,622608,623184,518452,607536,543022,543475,592351.0,502188,456501,518516.0,519166.0,621389.0,,,,,,,,519043,,,,,,,571882,453343,518715,502004,519293,430912,519326,San Francisco Giants
2017/04/14/pitmlb-chnmlb-1,Pittsburgh Pirates,592866,504379,553878.0,453265.0,,,,,,,,,455374,,,,,,,543339,592791,641771,607192,467100,543037,453281.0,605218,453562,488846.0,444468.0,543557.0,,,,,,,,451584,,,,,,,493157,474463,452657,467008,407793,543294,518748,Chicago Cubs
2017/04/14/phimlb-wasmlb-1,Philadelphia Phillies,595191,453329,593576.0,491646.0,,,,,,,,,592826,,,,,,,472610,476451,570257,276542,605400,450212,591693.0,461829,424144,595014.0,518875.0,,,,,,,,,544836,,,,,,,458006,543699,453286,519301,430599,544931,606983,Washington Nationals
2017/04/14/slnmlb-nyamlb-1,St. Louis Cardinals,493200,593372,608379.0,621199.0,543779.0,,,,,,,,502190,,,,,,,435043,425794,446399,458681,572096,455009,462515.0,622663,656547,476454.0,547973.0,,,,,,,,,518927,,,,,,,571951,476589,282332,656756,501381,547888,461325,New York Yankees
2017/04/14/balmlb-tormlb-1,Baltimore Orioles,643354,592332,542960.0,502154.0,,,,,,,,,592869,,,,,,,573064,592233,605164,571710,434622,489119,503285.0,462136,532077,608678.0,571901.0,572193.0,276351.0,,,,,,,457918,,,,,,,607352,642098,573186,434538,501925,544759,592717,Toronto Blue Jays
2017/04/14/milmlb-cinmlb-1,Milwaukee Brewers,608349,453172,606930.0,543118.0,,,,,,,,,448614,,,,,,,519076,605200,491703,503449,502624,543548,501697.0,456701,543101,444857.0,502028.0,593974.0,547179.0,642003.0,,,,,,605232,,,,,,,596112,628452,519322,571561,621072,276520,607237,Cincinnati Reds
2017/04/14/detmlb-clemlb-1,Detroit Tigers,571510,519455,571035.0,408061.0,,,,,,,,,572888,,,,,,,605242,434378,434671,596057,543935,594986,458677.0,594736,517593,543766.0,,,,,,,,,,592102,,,,,,,446372,457429,471911,458708,545333,580792,519096,Cleveland Indians
2017/04/14/nynmlb-miamlb-1,New York Mets,592665,518774,606160.0,460283.0,572831.0,,,,,,,,554430,,,,,,,543219,594798,607229,570663,477569,519294,592789.0,543408,446899,607457.0,475479.0,573109.0,,,,,,,,612672,,,,,,,570632,547749,573185,543045,450172,430661,606424,Miami Marlins
2017/04/14/tbamlb-bosmlb-1,Tampa Bay Rays,488984,541640,458584.0,502042.0,471822.0,643493.0,517008.0,,,,,,543606,,,,,,,542882,543135,474521,502171,605483,543144,502202.0,598264,519141,582494.0,,,,,,,,,,523260,,,,,,,519242,593958,518886,453214,519144,543726,472551,Boston Red Sox
2017/04/14/sdnmlb-atlmlb-1,San Diego Padres,545346,543272,622766.0,468504.0,489334.0,534812.0,,,,,,,453385,,,,,,,450308,572362,543506,488748,600526,607067,543054.0,448802,592314,542432.0,527055.0,462382.0,,,,,,,,447714,,,,,,,605338,518567,285079,112526,571871,592426,527054,Atlanta Braves
2017/04/14/chamlb-minmlb-1,Chicago White Sox,500779,502706,518858.0,502085.0,,,,,,,,,573589,,,,,,,592454,456068,448306,461872,592229,543359,474029.0,595234,573124,606167.0,519151.0,444520.0,279571.0,445213.0,,,,,,450282,,,,,,,502043,543859,429722,543507,502327,461833,608648,Minnesota Twins
2017/04/14/anamlb-kcamlb-1,Los Angeles Angels,445060,572140,501625.0,500724.0,500610.0,573046.0,,,,,,,445926,,,,,,,533167,607374,571760,433589,592135,502032,453284.0,450306,543169,518397.0,434628.0,518633.0,493247.0,,,,,,,596001,,,,,,,501985,475243,465657,501992,516969,453178,432934,Kansas City Royals
2017/04/14/houmlb-oakmlb-1,Houston Astros,448609,571704,572971.0,606965.0,593140.0,,,,,,,,450203,,,,,,,605397,502748,621121,502381,594311,571666,501789.0,521230,534910,623430.0,543056.0,593417.0,,,,,,,,592811,,,,,,,448281,593423,433586,640455,605194,608665,425492,Oakland Athletics
2017/04/14/arimlb-lanmlb-1,Arizona Diamondbacks,592662,571578,517414.0,605177.0,,,,,,,,,407845,,,,,,,592836,543331,571946,407822,605151,425844,452666.0,445276,554340,548389.0,477132.0,520980.0,,,,,,,,547943,,,,,,,435221,501822,622072,594795,628317,501593,489265,Los Angeles Dodgers
2017/04/14/texmlb-seamlb-1,Texas Rangers,473879,623434,527048.0,600917.0,516714.0,502026.0,,,,,,,506433,,,,,,,518617,456713,501817,430935,456167,592346,592222.0,519267,572021,664641.0,433587.0,519240.0,621242.0,,,,,,,572020,,,,,,,592767,605359,543883,656186,547874,543964,451596,Seattle Mariners
2017/04/14/colmlb-sfnmlb-1,Colorado Rockies,543734,622608,623184.0,459429.0,608032.0,641438.0,,,,,,,445197,,,,,,,518813,518452,493603,607536,543022,543475,542881.0,502188,519043,456501.0,571882.0,518715.0,,,,,,,,519166,,,,,,,453343,518516,621389,502004,519293,430912,519326,San Francisco Giants
2017/04/15/phimlb-wasmlb-1,Philadelphia Phillies,595191,450212,276542.0,,,,,,,,,,605400,,,,,,,591693,592826,472610,491646,570257,476451,593576.0,461829,518875,430599.0,458006.0,,,,,,,,,424144,,,,,,,595014,606983,544836,453286,519301,544931,543699,Washington Nationals
2017/04/15/slnmlb-nyamlb-1,St. Louis Cardinals,493200,543779,446399.0,462515.0,455009.0,,,,,,,,502190,,,,,,,435043,425794,458681,621199,608379,572096,593372.0,547888,476454,476589.0,461325.0,,,,,,,,,622663,,,,,,,547973,656547,518927,571951,656756,501381,282332,New York Yankees
